Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
553,3,2015-07-15,4699,380,1,1,0,1
553,2,2015-07-14,4062,441,1,1,0,1
553,1,2015-07-13,3013,439,1,1,0,1
553,7,2015-07-12,0,0,0,0,0,0
553,6,2015-07-11,2267,273,1,0,0,0
553,5,2015-07-10,3054,361,1,0,0,0
553,4,2015-07-09,3113,342,1,0,0,0
553,3,2015-07-08,3500,286,1,0,0,0
553,2,2015-07-07,2256,367,1,0,0,0
553,1,2015-07-06,2984,351,1,0,0,0
553,7,2015-07-05,0,196,1,0,0,0
553,6,2015-07-04,2161,314,1,0,0,0
553,5,2015-07-03,3094,364,1,1,0,0
553,4,2015-07-02,3090,337,1,1,0,0
553,3,2015-07-01,4925,415,1,1,0,0
553,2,2015-06-30,4272,415,1,1,0,0
553,1,2015-06-29,5109,454,1,1,0,0
553,7,2015-06-28,0,0,0,0,0,0
553,6,2015-06-27,2813,294,1,0,0,0
553,5,2015-06-26,2564,371,1,0,0,0
553,4,2015-06-25,2623,283,1,0,0,0
553,3,2015-06-24,2606,367,1,0,0,0
553,2,2015-06-23,2819,335,1,0,0,0
553,1,2015-06-22,2960,385,1,0,0,0
553,7,2015-06-21,0,0,0,0,0,0
553,6,2015-06-20,2694,330,1,0,0,0
553,5,2015-06-19,2783,343,1,1,0,0
553,4,2015-06-18,3299,385,1,1,0,0
553,3,2015-06-17,4663,430,1,1,0,0
553,2,2015-06-16,4174,420,1,1,0,0
553,1,2015-06-15,4128,565,1,1,0,0
553,7,2015-06-14,0,0,0,0,0,0
553,6,2015-06-13,2349,296,1,0,0,0
553,5,2015-06-12,2726,426,1,0,0,0
553,4,2015-06-11,2952,359,1,0,0,0
553,3,2015-06-10,2553,356,1,0,0,0
553,2,2015-06-09,2244,337,1,0,0,0
553,1,2015-06-08,3092,326,1,0,0,0
553,7,2015-06-07,0,0,0,0,0,0
553,6,2015-06-06,2394,355,1,0,0,0
553,5,2015-06-05,3149,368,1,1,0,0
553,4,2015-06-04,3094,337,1,1,a,0
553,3,2015-06-03,4293,389,1,1,0,0
553,2,2015-06-02,3014,511,1,1,0,0
553,1,2015-06-01,4298,562,1,1,0,0
554,5,2015-07-31,11268,654,1,1,0,1
554,4,2015-07-30,9479,617,1,1,0,1
554,3,2015-07-29,8626,614,1,1,0,1
554,2,2015-07-28,9224,525,1,1,0,1
554,1,2015-07-27,10174,630,1,1,0,1
554,7,2015-07-26,0,0,0,0,0,0
554,6,2015-07-25,4261,422,1,0,0,0
554,5,2015-07-24,6914,517,1,0,0,1
554,4,2015-07-23,7063,523,1,0,0,1
554,3,2015-07-22,5665,518,1,0,0,1
554,2,2015-07-21,6240,494,1,0,0,1
554,1,2015-07-20,6786,544,1,0,0,1
554,7,2015-07-19,0,0,0,0,0,0
554,6,2015-07-18,5258,516,1,0,0,0
554,5,2015-07-17,8634,640,1,1,0,1
554,4,2015-07-16,9075,617,1,1,0,1
554,3,2015-07-15,8998,598,1,1,0,1
554,2,2015-07-14,9879,762,1,1,0,1
554,1,2015-07-13,11153,674,1,1,0,1
554,7,2015-07-12,0,0,0,0,0,0
554,6,2015-07-11,5218,483,1,0,0,0
554,5,2015-07-10,8096,615,1,0,0,1
554,4,2015-07-09,8008,526,1,0,0,1
554,3,2015-07-08,7608,545,1,0,0,1
554,2,2015-07-07,6681,483,1,0,0,1
554,1,2015-07-06,7017,536,1,0,0,1
554,7,2015-07-05,0,0,0,0,0,0
554,6,2015-07-04,4794,471,1,0,0,0
554,5,2015-07-03,8218,539,1,1,0,1
554,4,2015-07-02,9564,613,1,1,0,1
554,3,2015-07-01,9079,622,1,1,0,1
554,2,2015-06-30,9517,634,1,1,0,1
554,1,2015-06-29,22868,680,1,1,0,1
554,7,2015-06-28,0,0,0,0,0,0
554,6,2015-06-27,6700,583,1,0,0,0
554,5,2015-06-26,7073,612,1,0,0,0
554,4,2015-06-25,6554,530,1,0,0,0
554,3,2015-06-24,6448,519,1,0,0,0
554,2,2015-06-23,6426,546,1,0,0,0
554,1,2015-06-22,6074,513,1,0,0,0
554,7,2015-06-21,0,0,0,0,0,0
554,6,2015-06-20,5150,569,1,0,0,0
554,5,2015-06-19,9281,635,1,1,0,0
554,4,2015-06-18,8189,650,1,1,0,0
554,3,2015-06-17,9079,600,1,1,0,0
554,2,2015-06-16,9909,625,1,1,0,0
554,1,2015-06-15,13312,850,1,1,0,0
554,7,2015-06-14,0,0,0,0,0,0
554,6,2015-06-13,5268,585,1,0,0,0
554,5,2015-06-12,7294,550,1,0,0,0
554,4,2015-06-11,5892,546,1,0,0,0
554,3,2015-06-10,6078,524,1,0,0,0
554,2,2015-06-09,8045,541,1,0,0,0
554,1,2015-06-08,7014,617,1,0,0,0
554,7,2015-06-07,0,0,0,0,0,0
554,6,2015-06-06,6734,477,1,0,0,0
554,5,2015-06-05,9238,697,1,1,0,0
554,4,2015-06-04,0,0,0,1,a,0
554,3,2015-06-03,9299,671,1,1,0,0
554,2,2015-06-02,9009,663,1,1,0,0
554,1,2015-06-01,12259,761,1,1,0,0
555,5,2015-07-31,5718,587,1,1,0,1
555,4,2015-07-30,5538,556,1,1,0,1
555,3,2015-07-29,5699,558,1,1,0,1
555,2,2015-07-28,6412,512,1,1,0,1
555,1,2015-07-27,6372,633,1,1,0,1
555,7,2015-07-26,0,0,0,0,0,0
555,6,2015-07-25,1573,141,1,0,0,0
555,5,2015-07-24,4559,512,1,0,0,1
555,4,2015-07-23,4796,538,1,0,0,1
555,3,2015-07-22,4452,478,1,0,0,1
555,2,2015-07-21,4154,470,1,0,0,1
555,1,2015-07-20,4984,553,1,0,0,1
555,7,2015-07-19,0,0,0,0,0,0
555,6,2015-07-18,1869,189,1,0,0,0
555,5,2015-07-17,6279,618,1,1,0,1
555,4,2015-07-16,5691,663,1,1,0,1
555,3,2015-07-15,6560,575,1,1,0,1
555,2,2015-07-14,7218,652,1,1,0,1
555,1,2015-07-13,7009,639,1,1,0,1
555,7,2015-07-12,0,0,0,0,0,0
555,6,2015-07-11,1529,280,1,0,0,0
555,5,2015-07-10,4634,556,1,0,0,1
555,4,2015-07-09,4759,533,1,0,0,1
555,3,2015-07-08,5039,577,1,0,0,1
555,2,2015-07-07,4620,549,1,0,0,1
555,1,2015-07-06,5273,553,1,0,0,1
555,7,2015-07-05,0,0,0,0,0,0
555,6,2015-07-04,2499,143,1,0,0,0
555,5,2015-07-03,6969,612,1,1,0,1
555,4,2015-07-02,6385,575,1,1,0,1
555,3,2015-07-01,6492,630,1,1,0,1
555,2,2015-06-30,8463,734,1,1,0,1
555,1,2015-06-29,8271,700,1,1,0,1
555,7,2015-06-28,0,0,0,0,0,0
555,6,2015-06-27,1878,117,1,0,0,0
555,5,2015-06-26,4994,610,1,0,0,0
555,4,2015-06-25,4972,512,1,0,0,0
555,3,2015-06-24,4244,585,1,0,0,0
555,2,2015-06-23,4561,579,1,0,0,0
555,1,2015-06-22,5165,502,1,0,0,0
555,7,2015-06-21,0,0,0,0,0,0
555,6,2015-06-20,2216,173,1,0,0,0
555,5,2015-06-19,5990,603,1,1,0,0
555,4,2015-06-18,7014,645,1,1,0,0
555,3,2015-06-17,6062,609,1,1,0,0
555,2,2015-06-16,7074,675,1,1,0,0
555,1,2015-06-15,8293,639,1,1,0,0
555,7,2015-06-14,0,0,0,0,0,0
555,6,2015-06-13,1403,113,1,0,0,0
555,5,2015-06-12,5107,600,1,0,0,0
555,4,2015-06-11,5149,577,1,0,0,0
555,3,2015-06-10,4929,560,1,0,0,0
555,2,2015-06-09,5379,522,1,0,0,0
555,1,2015-06-08,5493,671,1,0,0,0
555,7,2015-06-07,0,0,0,0,0,0
555,6,2015-06-06,1950,137,1,0,0,0
555,5,2015-06-05,8161,700,1,1,0,0
555,4,2015-06-04,0,0,0,1,a,0
555,3,2015-06-03,8969,735,1,1,0,0
555,2,2015-06-02,7192,698,1,1,0,0
555,1,2015-06-01,9657,780,1,1,0,0
556,5,2015-07-31,8274,659,1,1,0,1
556,4,2015-07-30,7979,519,1,1,0,1
556,3,2015-07-29,7024,558,1,1,0,1
556,2,2015-07-28,8330,560,1,1,0,1
556,1,2015-07-27,10211,641,1,1,0,1
556,7,2015-07-26,0,0,0,0,0,0
556,6,2015-07-25,2822,277,1,0,0,0
556,5,2015-07-24,5551,423,1,0,0,0
556,4,2015-07-23,6001,467,1,0,0,0
556,3,2015-07-22,6046,437,1,0,0,0
556,2,2015-07-21,5513,469,1,0,0,0
556,1,2015-07-20,6779,510,1,0,0,0
556,7,2015-07-19,0,0,0,0,0,0
556,6,2015-07-18,3635,374,1,0,0,0
556,5,2015-07-17,7136,519,1,1,0,0
556,4,2015-07-16,7616,557,1,1,0,0
556,3,2015-07-15,6659,511,1,1,0,0
556,2,2015-07-14,8144,578,1,1,0,0
556,1,2015-07-13,8594,652,1,1,0,0
556,7,2015-07-12,0,0,0,0,0,0
556,6,2015-07-11,3794,317,1,0,0,0
556,5,2015-07-10,6089,509,1,0,0,0
556,4,2015-07-09,5730,537,1,0,0,0
556,3,2015-07-08,5703,447,1,0,0,0
556,2,2015-07-07,6049,506,1,0,0,0
556,1,2015-07-06,5650,538,1,0,0,0
556,7,2015-07-05,0,0,0,0,0,0
556,6,2015-07-04,3753,313,1,0,0,0
556,5,2015-07-03,6457,570,1,1,0,0
556,4,2015-07-02,7265,515,1,1,0,0
556,3,2015-07-01,7069,541,1,1,0,0
556,2,2015-06-30,8871,546,1,1,0,0
556,1,2015-06-28,9001,563,1,1,0,0
556,7,2015-06-28,0,0,0,0,0,0
556,6,2015-06-27,3070,347,1,0,0,0
556,5,2015-06-26,6114,431,1,0,0,0
556,4,2015-06-25,5262,419,1,0,0,0
556,3,2015-06-24,4029,410,1,0,0,0
556,2,2015-06-23,5211,457,1,0,0,0
556,1,2015-06-22,5063,425,1,0,0,0
556,7,2015-06-21,0,0,0,0,0,0
556,6,2015-06-20,3232,343,1,0,0,0
556,5,2015-06-19,6758,471,1,1,0,0
556,4,2015-06-18,6276,516,1,1,0,0
556,3,2015-06-17,7076,537,1,1,0,0
556,2,2015-06-16,7498,535,1,1,0,0
556,1,2015-06-08,9675,688,1,1,0,0
556,7,2015-06-14,0,0,0,0,0,0
556,6,2015-06-13,4620,320,1,0,0,0
556,5,2015-06-12,5469,405,1,0,0,0
556,4,2015-06-11,5580,545,1,0,0,0
556,3,2015-06-10,5749,460,1,0,0,0
556,2,2015-06-09,6141,460,1,0,0,0
556,1,2015-06-08,5798,515,1,0,0,0
556,7,2015-06-07,0,0,0,0,0,0
556,6,2015-06-06,3509,357,1,0,0,0
556,5,2015-06-05,8164,577,1,1,0,0
556,4,2015-06-04,0,0,0,1,a,0
556,3,2015-06-03,7063,578,1,1,0,0
556,2,2015-06-02,7262,568,1,1,0,0
556,1,2015-06-01,9205,618,1,1,0,0
557,5,2015-07-31,8049,738,1,1,0,1
557,4,2015-07-30,6727,562,1,1,0,1
557,3,2015-07-29,7180,533,1,1,0,1
557,2,2015-07-28,6903,583,1,1,0,1
557,1,2015-07-27,7507,660,1,1,0,1
557,7,2015-07-26,0,0,0,0,0,0
557,6,2015-07-25,5312,478,1,0,0,0
557,5,2015-07-24,5834,567,1,0,0,1
557,4,2015-07-23,4874,500,1,0,0,1
557,3,2015-07-22,5399,519,1,0,0,1
557,2,2015-07-21,5432,530,1,0,0,1
557,1,2015-07-20,6268,558,1,0,0,1
557,7,2015-07-19,0,0,0,0,0,0
557,6,2015-07-18,6128,554,1,0,0,0
557,5,2015-07-17,6497,640,1,1,0,1
557,4,2015-07-16,8224,615,1,1,0,1
557,3,2015-07-15,6728,641,1,1,0,1
557,2,2015-07-14,7773,570,1,1,0,1
557,1,2015-07-13,8782,705,1,1,0,1
557,7,2015-07-12,0,0,0,0,0,0
557,6,2015-07-11,5738,557,1,0,0,0
557,5,2015-07-10,6872,637,1,0,0,0
557,4,2015-07-09,6269,610,1,0,0,0
557,3,2015-07-08,6396,537,1,0,0,0
557,2,2015-07-07,5626,534,1,0,0,0
557,1,2015-07-06,6909,646,1,0,0,0
557,7,2015-07-05,0,0,0,0,0,0
557,6,2015-07-04,5389,537,1,0,0,0
557,5,2015-07-03,7006,678,1,1,0,0
557,4,2015-07-02,7939,560,1,1,0,0
557,3,2015-07-01,7068,647,1,1,0,0
557,2,2015-06-30,8215,714,1,1,0,0
557,1,2015-06-29,7504,670,1,1,0,0
557,7,2015-06-28,0,0,0,0,0,0
557,6,2015-06-27,4541,538,1,0,0,0
557,5,2015-06-26,5812,579,1,0,0,0
557,4,2015-06-25,4958,578,1,0,0,0
557,3,2015-06-24,5618,485,1,0,0,0
557,2,2015-06-23,5344,525,1,0,0,0
557,1,2015-06-22,5544,494,1,0,0,0
557,7,2015-06-21,0,0,0,0,0,0
557,6,2015-06-20,5454,480,1,0,0,0
557,5,2015-06-19,7709,603,1,1,0,0
557,4,2015-06-18,6249,625,1,1,0,0
557,3,2015-06-17,7179,678,1,1,0,0
557,2,2015-06-16,7009,655,1,1,0,0
557,1,2015-06-15,9294,675,1,1,0,0
557,7,2015-06-14,0,0,0,0,0,0
557,6,2015-06-13,5281,582,1,0,0,0
557,5,2015-06-12,5718,554,1,0,0,0
557,4,2015-06-11,5068,632,1,0,0,0
557,3,2015-06-10,5123,590,1,0,0,0
557,2,2015-06-09,5901,572,1,0,0,0
557,1,2015-06-08,6095,601,1,0,0,0
557,7,2015-06-07,0,0,0,0,0,0
557,6,2015-06-06,6012,455,1,0,0,0
557,5,2015-06-05,7691,688,1,1,0,0
557,4,2015-06-04,7973,600,0,1,0,0
557,3,2015-06-03,8176,714,1,1,0,0
557,2,2015-06-02,8078,714,1,1,0,0
557,1,2015-06-01,8398,796,1,1,0,0
558,5,2015-07-31,6299,518,1,1,0,1
558,4,2015-07-30,6198,489,1,1,0,1
558,3,2015-07-29,5222,457,1,1,0,1
558,2,2015-07-28,6223,407,1,1,0,1
558,1,2015-07-27,7049,566,1,1,0,1
558,7,2015-07-26,0,0,0,0,0,0
558,6,2015-07-25,3413,395,1,0,0,0
558,5,2015-07-24,4899,385,1,0,0,1
558,4,2015-07-23,4298,382,1,0,0,1
558,3,2015-07-22,4666,359,1,0,0,1
558,2,2015-07-21,4194,337,1,0,0,1
558,1,2015-07-20,4134,411,1,0,0,1
558,7,2015-07-19,0,0,0,0,0,0
558,6,2015-07-18,3863,324,1,0,0,0
558,5,2015-07-17,5918,527,1,1,0,1
558,4,2015-07-16,6239,522,1,1,0,1
558,3,2015-07-15,6733,534,1,1,0,1
558,2,2015-07-14,6666,618,1,1,0,1
558,1,2015-07-13,7410,610,1,1,0,1
558,7,2015-07-12,0,0,0,0,0,0
558,6,2015-07-11,3363,330,1,0,0,0
558,5,2015-07-10,5945,417,1,0,0,0
558,4,2015-07-09,4273,424,1,0,0,0
558,3,2015-07-08,5070,429,1,0,0,0
558,2,2015-07-07,4043,411,1,0,0,0
558,1,2015-07-06,5069,449,1,0,0,0
558,7,2015-07-05,0,0,0,0,0,0
558,6,2015-07-04,3513,389,1,0,0,0
558,5,2015-06-02,6094,507,1,1,0,0
558,4,2015-07-02,6218,510,1,1,0,0
558,3,2015-07-01,6347,557,1,1,0,0
558,2,2015-06-30,7010,563,1,1,0,0
558,1,2015-06-29,8196,573,1,1,0,0
558,7,2015-06-28,0,0,0,0,0,0
558,6,2015-06-27,3234,363,1,0,0,0
558,5,2015-06-26,4070,457,1,0,0,0
558,4,2015-06-25,3210,405,1,0,0,0
558,3,2015-06-24,4074,433,1,0,0,0
558,2,2015-06-23,4567,496,1,0,0,0
558,1,2015-06-22,4718,375,1,0,0,0
558,7,2015-06-21,0,0,0,0,0,0
558,6,2015-06-20,3109,373,1,0,0,0
558,5,2015-06-19,6674,521,1,1,0,0
558,4,2015-06-18,6098,386,1,1,0,0
558,3,2015-06-17,6067,412,1,1,0,0
558,2,2015-06-16,6862,548,1,1,0,0
558,1,2015-06-15,8096,610,1,1,0,0
558,7,2015-06-14,0,0,0,0,0,0
558,6,2015-06-13,3248,385,1,0,0,0
558,5,2015-06-12,4659,429,1,0,0,0
558,4,2015-06-11,5073,465,1,0,0,0
558,3,2015-06-10,5093,425,1,0,0,0
558,2,2015-06-09,4299,419,1,0,0,0
558,1,2015-06-08,5112,532,1,0,0,0
558,7,2015-06-07,0,0,0,0,0,0
558,6,2015-06-06,3720,539,1,0,0,0
558,5,2015-06-05,7299,511,1,1,0,0
558,4,2015-06-04,6000,574,1,1,a,0
558,3,2015-06-03,6319,566,1,1,0,0
558,2,2015-06-02,7065,557,1,1,0,0
558,1,2015-06-01,8429,527,1,1,0,0
559,5,2015-07-31,6336,517,1,1,0,1
559,4,2015-07-30,5890,516,1,1,0,1
559,3,2015-07-29,5822,464,1,1,0,1
559,2,2015-07-28,5479,411,1,1,0,1
559,1,2015-07-27,7206,545,1,1,0,1
559,7,2015-07-26,0,0,0,0,0,0
559,6,2015-07-25,2724,298,1,0,0,0
559,5,2015-07-24,4020,413,1,0,0,1
559,4,2015-07-23,4079,460,1,0,0,1
559,3,2015-07-22,4069,351,1,0,0,1
559,2,2015-07-21,4737,417,1,0,0,1
559,1,2015-07-20,4460,511,1,0,0,1
559,7,2015-07-19,0,0,0,0,0,0
559,6,2015-07-18,3269,422,1,0,0,0
559,5,2015-07-17,6072,514,1,1,0,1
559,4,2015-07-16,5477,575,1,1,0,1
559,3,2015-07-15,6700,582,1,1,0,1
559,2,2015-07-14,6061,504,1,1,0,1
559,1,2015-07-13,8046,635,1,1,0,1
559,7,2015-07-12,0,0,0,0,0,0
559,6,2015-07-11,4193,473,1,0,0,0
559,5,2015-07-10,5292,518,1,0,0,1
559,4,2015-07-09,5274,472,1,0,0,1
559,3,2015-07-08,5266,510,1,0,0,1
559,2,2015-07-07,4596,455,1,0,0,1
559,1,2015-07-06,5107,527,1,0,0,1
559,7,2015-07-05,0,0,0,0,0,0
559,6,2015-07-04,3912,475,1,0,0,0
559,5,2015-07-03,7093,530,1,1,0,1
559,4,2015-07-02,6490,597,1,1,0,1
559,3,2015-07-01,6365,558,1,1,0,1
559,2,2015-06-30,8164,531,1,1,0,1
559,1,2015-06-29,9415,634,1,1,0,1
559,7,2015-06-28,0,0,0,0,0,0
559,6,2015-06-27,4565,423,1,0,0,0
559,5,2015-06-26,5574,500,1,0,0,0
559,4,2015-06-25,4958,473,1,0,0,0
559,3,2015-06-24,5244,509,1,0,0,0
559,2,2015-06-23,5093,477,1,0,0,0
559,1,2015-06-22,5514,468,1,0,0,0
559,7,2015-06-21,0,0,0,0,0,0
559,6,2015-06-20,4757,463,1,0,0,0
559,5,2015-06-19,6893,482,1,1,0,0
559,4,2015-06-18,6492,572,1,1,0,0
559,3,2015-06-17,6201,570,1,1,0,0
559,2,2015-06-16,7605,535,1,1,0,0
559,1,2015-06-15,8428,693,1,1,0,0
559,7,2015-06-14,0,0,0,0,0,0
559,6,2015-06-13,4708,545,1,0,0,0
559,5,2015-06-12,4728,494,1,0,0,0
559,4,2015-06-11,5012,445,1,0,0,0
559,3,2015-06-10,5083,457,1,0,0,0
559,2,2015-06-09,5609,504,1,0,0,0
559,1,2015-06-08,5899,568,1,0,0,0
559,7,2015-06-07,0,0,0,0,0,0
559,6,2015-06-06,4462,437,1,0,0,0
559,5,2015-06-05,8011,653,1,1,0,0
559,4,2015-06-04,0,0,0,1,a,0
559,3,2015-06-03,8649,649,1,1,0,0
559,2,2015-06-02,8213,655,1,1,0,0
559,1,2015-06-01,9829,616,1,1,0,0
560,5,2015-07-31,10515,993,1,1,0,1
560,4,2015-07-30,8130,831,1,1,0,1
560,3,2015-07-29,7772,837,1,1,0,1
560,2,2015-07-28,7958,810,1,1,0,1
560,1,2015-07-27,10544,916,1,1,0,1
560,7,2015-07-26,0,0,0,0,0,0
560,6,2015-07-25,2203,342,1,0,0,0
560,5,2015-07-24,6344,738,1,0,0,1
560,4,2015-07-23,5544,787,1,0,0,1
560,3,2015-07-22,6055,747,1,0,0,1
560,2,2015-07-21,5109,682,1,0,0,1
560,1,2015-07-20,7017,741,1,0,0,1
560,7,2015-07-19,0,0,0,0,0,0
560,6,2015-07-18,3049,348,1,0,0,0
560,5,2015-07-17,7414,735,1,1,0,1
560,4,2015-07-16,9079,960,1,1,0,1
560,3,2015-07-15,8274,918,1,1,0,1
560,2,2015-07-14,9561,943,1,1,0,1
560,1,2015-07-13,10715,973,1,1,0,1
560,7,2015-07-12,0,0,0,0,0,0
560,6,2015-07-11,4299,388,1,0,0,0
560,5,2015-07-10,7083,830,1,0,0,0
560,4,2015-07-09,8082,819,1,0,0,0
560,3,2015-07-08,6274,737,1,0,0,0
560,2,2015-07-07,6928,785,1,0,0,0
560,1,2015-07-06,7012,815,1,0,0,0
560,7,2015-07-05,0,0,0,0,0,0
560,6,2015-07-04,3252,357,1,0,0,0
560,5,2015-07-03,8074,950,1,1,0,0
560,4,2015-07-02,8233,971,1,1,0,0
560,3,2015-07-01,8019,979,1,1,0,0
560,2,2015-06-30,11892,947,1,1,0,0
560,1,2015-06-29,12667,900,1,1,0,0
560,7,2015-06-28,0,0,0,0,0,0
560,6,2015-06-27,4861,325,1,0,0,0
560,5,2015-06-26,6040,706,1,0,0,0
560,4,2015-06-25,6129,804,1,0,0,0
560,3,2015-06-24,6265,751,1,0,0,0
560,2,2015-06-23,6059,785,1,0,0,0
560,1,2015-06-22,6322,787,1,0,0,0
560,7,2015-06-21,0,0,0,0,0,0
560,6,2015-06-20,4745,324,1,0,0,0
560,5,2015-06-19,7714,923,1,1,0,0
560,4,2015-06-18,8316,835,1,1,0,0
560,3,2015-06-17,9523,919,1,1,0,0
560,2,2015-06-16,9249,917,1,1,0,0
560,1,2015-06-15,11029,910,1,1,0,0
560,7,2015-06-14,0,0,0,0,0,0
560,6,2015-06-13,4412,388,1,0,0,0
560,5,2015-06-12,6184,742,1,0,0,0
560,4,2015-06-11,6066,763,1,0,0,0
560,3,2015-06-10,6086,780,1,0,0,0
560,2,2015-06-09,7018,750,1,0,0,0
560,1,2015-06-08,7059,910,1,0,0,0
560,7,2015-06-07,0,0,0,0,0,0
560,6,2015-06-06,3540,325,1,0,0,0
560,5,2015-06-05,7584,920,1,1,0,0
560,4,2015-06-04,8557,989,1,1,0,0
560,3,2015-06-03,9094,975,1,1,0,0
560,2,2015-06-02,9289,1125,1,1,0,0
560,1,2015-06-01,12534,1000,1,1,0,0
561,5,2015-07-31,10066,873,1,1,0,1
561,4,2015-07-30,7571,681,1,1,0,1
561,3,2015-07-29,7604,702,1,1,0,1
561,2,2015-07-28,8612,720,1,1,0,1
561,1,2015-07-27,9514,810,1,1,0,1
561,7,2015-07-26,0,0,0,0,0,0
561,6,2015-07-25,2028,276,1,0,0,0
561,5,2015-07-24,5593,618,1,0,0,1
561,4,2015-07-23,5731,563,1,0,0,1
561,3,2015-07-22,5707,542,1,0,0,1
561,2,2015-07-21,5344,573,1,0,0,1
561,1,2015-07-20,5997,700,1,0,0,1
561,7,2015-07-19,0,0,0,0,0,0
561,6,2015-07-18,3249,322,1,0,0,0
561,5,2015-07-17,6941,653,1,1,0,1
561,4,2015-07-16,7304,790,1,1,0,1
561,3,2015-07-15,8234,685,1,1,0,1
561,2,2015-07-14,9221,716,1,1,0,1
561,1,2015-07-13,10776,814,1,1,0,1
561,7,2015-07-12,0,0,0,0,0,0
561,6,2015-07-11,3264,270,1,0,0,0
561,5,2015-07-10,6223,638,1,0,0,1
561,4,2015-07-09,6024,634,1,0,0,1
561,3,2015-07-08,5786,611,1,0,0,1
561,2,2015-07-07,5381,480,1,0,0,1
561,1,2015-07-06,6491,635,1,0,0,1
561,7,2015-07-05,0,0,0,0,0,0
561,6,2015-07-04,2975,345,1,0,0,0
561,5,2015-07-03,8429,717,1,1,0,1
561,4,2015-07-02,8209,665,1,1,0,1
561,3,2015-07-01,7098,688,1,1,0,1
561,2,2015-06-30,9862,750,1,1,0,1
561,1,2015-06-29,10211,888,1,1,0,1
561,7,2015-06-28,0,0,0,0,0,0
561,6,2015-06-27,3712,339,1,0,0,0
561,5,2015-06-26,5228,625,1,0,0,0
561,4,2015-06-25,5442,605,1,0,0,0
561,3,2015-06-24,5291,630,1,0,0,0
561,2,2015-06-23,5235,583,1,0,0,0
561,1,2015-06-22,5860,569,1,0,0,0
561,7,2015-06-21,0,0,0,0,0,0
561,6,2015-06-20,3094,437,1,0,0,0
561,5,2015-06-19,6953,600,1,1,0,0
561,4,2015-06-18,8299,617,1,1,0,0
561,3,2015-06-17,8394,685,1,1,0,0
561,2,2015-06-16,9720,758,1,1,0,0
561,1,2015-06-15,11762,779,1,1,0,0
561,7,2015-06-14,0,0,0,0,0,0
561,6,2015-06-13,3088,352,1,0,0,0
561,5,2015-06-12,6292,594,1,0,0,0
561,4,2015-06-11,6172,565,1,0,0,0
561,3,2015-06-10,6209,523,1,0,0,0
561,2,2015-06-09,5602,618,1,0,0,0
561,1,2015-06-08,6414,612,1,0,0,0
561,7,2015-06-07,0,0,0,0,0,0
561,6,2015-06-06,3312,310,1,0,0,0
561,5,2015-06-05,9390,778,1,1,0,0
561,4,2015-06-04,75,0,0,1,a,0
561,3,2015-06-03,9507,727,1,1,0,0
561,2,2015-06-02,9086,769,1,1,0,0
561,1,2015-06-01,12698,818,1,1,0,0
562,5,2015-07-31,7109,654,1,1,0,1
562,4,2015-07-30,6713,580,1,1,0,1
562,3,2015-07-29,5594,518,1,1,0,0
562,2,2015-07-28,6556,557,1,1,0,0
562,1,2015-07-27,8609,530,1,1,0,0
562,7,2015-07-26,0,0,0,0,0,0
562,6,2015-07-25,3243,377,1,0,0,0
562,5,2015-07-24,4060,457,1,0,0,0
562,4,2015-07-23,3861,437,1,0,0,0
562,3,2015-07-22,4797,419,1,0,0,0
562,2,2015-07-21,4009,392,1,0,0,0
562,1,2015-07-20,4993,506,1,0,0,0
562,7,2015-07-19,0,0,0,0,0,0
562,6,2015-07-18,3381,380,1,0,0,0
562,5,2015-07-17,4797,501,1,1,0,0
562,4,2015-07-16,5209,545,1,1,0,0
562,3,2015-07-15,5701,519,1,1,0,0
562,2,2015-07-14,6748,507,1,1,0,0
562,1,2015-07-13,8703,569,1,1,0,0
562,7,2015-07-12,0,0,0,0,0,0
562,6,2015-07-11,3197,351,1,0,0,0
562,5,2015-07-10,4512,434,1,0,0,0
562,4,2015-07-09,4886,515,1,0,0,0
562,3,2015-07-08,4092,506,1,0,0,0
562,2,2015-07-07,4199,475,1,0,0,0
562,1,2015-07-06,4652,515,1,0,0,0
562,7,2015-07-05,0,0,0,0,0,0
562,6,2015-07-04,3344,380,1,0,0,0
562,5,2015-07-03,5923,519,1,1,0,0
562,4,2015-07-02,5003,596,1,1,0,0
562,3,2015-07-01,5726,577,1,1,0,0
562,2,2015-06-30,7176,613,1,1,0,0
562,1,2015-06-29,8174,640,1,1,0,0
562,7,2015-06-28,0,0,0,0,0,0
562,6,2015-06-27,3694,387,1,0,0,0
562,5,2015-06-26,4642,431,1,0,0,0
562,4,2015-06-25,4033,445,1,0,0,0
562,3,2015-06-24,4046,428,1,0,0,0
562,2,2015-06-23,4914,437,1,0,0,0
562,1,2015-06-22,4859,452,1,0,0,0
562,7,2015-06-21,0,0,0,0,0,0
562,6,2015-06-20,4604,392,1,0,0,0
562,5,2015-06-19,6481,530,1,1,0,0
562,4,2015-06-18,5403,548,1,1,0,0
562,3,2015-06-17,5769,549,1,1,0,0
562,2,2015-06-16,7034,580,1,1,0,0
562,1,2015-06-15,8924,675,1,1,0,0
562,7,2015-06-14,0,10,0,0,0,0
562,6,2015-06-13,4943,380,1,0,0,0
562,5,2015-06-12,4172,474,1,0,0,0
562,4,2015-06-11,4261,510,1,0,0,0
