Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
576,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
577,a,a,3750.0,2.0,2001.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
578,a,a,190.0,9.0,2008.0,1,40.0,2012.0,"Feb,May,Aug,Nov"
579,a,a,140.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
580,a,a,2890.0,4.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
581,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
582,c,a,1620.0,9.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
583,a,a,330.0,11.0,2004.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
584,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
585,d,a,18670.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
586,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
587,c,a,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
588,c,c,5030.0,8.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
589,a,a,300.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
590,c,a,1200.0,9.0,2008.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
591,a,a,1200.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
592,d,a,2110.0,11.0,1995.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
593,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
594,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
595,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
596,a,a,250.0,6.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
597,a,a,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
598,d,c,2770.0,3.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
599,a,c,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
600,a,a,1200.0,7.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
601,a,a,1640.0,2.0,2013.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
602,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
603,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
604,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
605,d,c,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
606,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
607,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
608,a,a,330.0,11.0,2008.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
609,a,a,250.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
610,a,a,2060.0,9.0,2008.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
611,c,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
612,a,a,290.0,9.0,2013.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
613,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
614,c,a,700.0,6.0,2009.0,1,39.0,2011.0,"Jan,Apr,Jul,Oct"
615,d,a,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
616,a,a,720.0,3.0,2003.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
617,a,a,290.0,11.0,2002.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
618,a,a,350.0,3.0,2011.0,1,22.0,2011.0,"Feb,May,Aug,Nov"
619,a,a,290.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
620,c,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
621,d,c,2870.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
622,a,a,180.0,3.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
623,a,a,2090.0,12.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
624,d,a,17280.0,10.0,2009.0,1,18.0,2013.0,"Feb,May,Aug,Nov"
625,a,c,270.0,2.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
626,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
627,c,c,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov"
628,a,a,90.0,6.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
629,a,a,290.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
630,d,a,18610.0,11.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
631,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
632,a,a,190.0,11.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
633,c,a,290.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
634,a,a,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
635,c,c,380.0,5.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
636,a,a,1200.0,12.0,2008.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
637,a,a,100.0,5.0,2007.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
638,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
639,a,a,720.0,11.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
640,a,c,100.0,11.0,2010.0,1,18.0,2013.0,"Feb,May,Aug,Nov"
641,d,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
642,a,a,310.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
643,c,a,290.0,9.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
644,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
645,a,a,1200.0,9.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
646,a,a,17500.0,4.0,2001.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
647,a,a,330.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
648,a,a,620.0,10.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
649,a,a,330.0,11.0,2008.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
650,a,a,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
651,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
652,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
653,a,a,350.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
654,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
655,a,a,17500.0,4.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
656,d,c,6300.0,10.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
657,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
658,c,a,50.0,11.0,2006.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
659,d,c,15140.0,12.0,2006.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
660,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
661,a,a,390.0,8.0,2013.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
662,a,a,340.0,6.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
663,a,a,150.0,9.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
664,d,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
665,a,a,290.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
666,c,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
667,a,a,650.0,10.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
668,a,a,330.0,11.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
669,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
670,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
671,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
672,a,a,1060.0,5.0,2012.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
673,a,a,90.0,9.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
674,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
675,a,a,120.0,4.0,2009.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
676,c,c,13570.0,5.0,2010.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
677,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
678,a,a,390.0,8.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
679,a,a,90.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
680,a,a,350.0,12.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
681,a,a,560.0,10.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
682,c,a,2460.0,1.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
683,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
684,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct"
685,a,a,1200.0,11.0,2008.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
686,a,a,1100.0,6.0,2015.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
687,a,a,70.0,11.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
688,a,a,40.0,8.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
689,c,a,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct"
690,a,a,150.0,9.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
691,d,a,3900.0,4.0,2005.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
692,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
693,d,a,10310.0,1.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
694,c,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
695,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
696,c,a,14810.0,6.0,2012.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
697,a,a,330.0,3.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
698,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
699,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
700,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
701,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
702,a,a,290.0,9.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
703,a,a,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
704,d,c,6970.0,9.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
705,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
706,a,a,1070.0,9.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
707,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
708,a,a,300.0,11.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
709,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
710,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
711,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
712,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
713,a,c,80.0,6.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
714,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
715,a,a,180.0,11.0,2013.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
716,a,a,540.0,4.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
717,d,c,6970.0,6.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
718,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
719,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
720,c,a,290.0,11.0,2006.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct"
721,a,c,460.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
722,d,a,300.0,7.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
723,d,c,7660.0,10.0,2000.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
724,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
725,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
726,c,c,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
727,a,a,1200.0,10.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
728,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
729,a,a,3750.0,7.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
730,a,a,1200.0,9.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
731,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
732,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
733,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
734,a,a,560.0,1.0,2010.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
735,a,a,17500.0,9.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
736,d,a,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
737,a,a,1200.0,10.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
738,a,a,1070.0,5.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
739,a,a,1640.0,2.0,2013.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
740,a,a,250.0,2.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
741,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
742,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
743,a,a,350.0,8.0,2000.0,1,22.0,2011.0,"Feb,May,Aug,Nov"
744,d,c,2770.0,4.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
745,d,c,1910.0,4.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
746,a,a,620.0,9.0,2014.0,1,1.0,2014.0,"Mar,Jun,Sept,Dec"
747,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
748,d,a,300.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
749,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
750,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
751,d,a,17280.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
752,a,a,180.0,3.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
753,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
754,d,c,7660.0,10.0,2000.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
755,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
756,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
757,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
758,d,c,3290.0,12.0,2014.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
759,d,c,5870.0,4.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
760,c,a,4770.0,6.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
761,d,c,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct"
762,a,c,1060.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov"
763,c,c,80.0,6.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
764,d,a,1120.0,5.0,2007.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
765,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
766,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
767,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
768,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
769,d,c,330.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
770,a,c,70.0,7.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
771,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
772,a,a,1200.0,9.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
773,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
774,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
775,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
776,c,c,3100.0,5.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
777,a,a,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
778,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
779,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
780,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
781,a,a,340.0,10.0,2000.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
782,a,a,40.0,11.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
783,a,a,1070.0,5.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
784,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
785,d,c,12480.0,3.0,1999.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
786,d,c,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
787,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
788,c,c,550.0,10.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
789,c,a,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
790,d,c,6970.0,9.0,2011.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
791,a,a,330.0,11.0,2008.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
792,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
793,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
794,c,a,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
795,c,c,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov"
796,d,c,1090.0,7.0,2002.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
797,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
798,d,c,7660.0,9.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
799,d,c,1860.0,5.0,2015.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
800,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
801,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
802,a,a,540.0,9.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
803,a,a,1640.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
804,a,a,2890.0,10.0,2003.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
805,a,a,1060.0,5.0,2009.0,1,31.0,2011.0,"Jan,Apr,Jul,Oct"
806,a,a,350.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
807,a,a,40.0,3.0,2014.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
808,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
809,a,a,350.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
810,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
811,a,a,650.0,10.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
812,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
813,d,c,4520.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
814,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
815,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
816,a,a,540.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
817,d,a,19840.0,7.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
818,a,a,110.0,11.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
819,a,a,650.0,10.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
820,a,a,250.0,11.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
821,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
822,a,a,110.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
823,a,a,110.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
824,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
825,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
826,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
827,a,a,1070.0,5.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
828,a,a,3440.0,10.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
829,a,a,460.0,3.0,2014.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
830,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
831,d,a,2110.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
832,a,c,2270.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
833,c,c,3290.0,1.0,2007.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
834,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
835,a,a,120.0,6.0,2014.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
836,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
837,a,a,1070.0,8.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
838,d,c,9910.0,6.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
839,a,a,460.0,3.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
840,a,a,540.0,6.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
841,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
842,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
843,a,a,110.0,12.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
844,a,a,520.0,3.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
845,a,a,330.0,11.0,2008.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
846,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
847,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
848,a,a,2890.0,10.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
849,a,c,2630.0,9.0,2012.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct"
850,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
851,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
852,a,a,180.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
853,c,c,13570.0,5.0,2010.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
854,a,c,250.0,1.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
855,d,c,2640.0,11.0,2002.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
856,d,a,260.0,12.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
857,d,c,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
858,d,a,2130.0,12.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
859,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
860,a,a,70.0,11.0,1999.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
861,a,a,150.0,9.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
862,a,c,170.0,9.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
863,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
864,a,c,9260.0,2.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
