Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
576,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
577,d,c,970.0,11.0,1999.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
578,a,a,290.0,10.0,2011.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
579,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
580,a,a,120.0,4.0,2009.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
581,c,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
582,c,a,170.0,7.0,2013.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
583,d,c,12480.0,3.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
584,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
585,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
586,a,a,1420.0,1.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
587,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Jan,Apr,Jul,Oct"
588,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
589,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
590,d,a,260.0,2.0,2012.0,1,44.0,2012.0,"Feb,May,Aug,Nov"
591,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
592,a,c,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
593,a,a,420.0,3.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
594,a,a,190.0,11.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov"
595,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
596,d,c,8250.0,10.0,2014.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
597,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
598,c,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
599,a,a,50.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
600,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
601,a,a,100.0,4.0,2007.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
602,a,a,290.0,9.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
603,d,c,1910.0,4.0,2009.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
604,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
605,d,c,12480.0,3.0,2012.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
606,c,c,3100.0,5.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
607,a,a,250.0,1.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
608,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
609,d,c,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
610,a,a,150.0,12.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
611,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
612,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
613,d,c,2770.0,3.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
614,d,a,8670.0,2.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
615,a,a,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov"
616,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
617,a,a,2060.0,10.0,2008.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
618,a,a,3750.0,1.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
619,a,a,560.0,10.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
620,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
621,d,a,11640.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
622,a,a,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec"
623,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
624,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
625,c,a,230.0,6.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
626,d,c,3290.0,12.0,2014.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
627,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
628,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
629,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
630,a,a,190.0,11.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov"
631,d,a,17280.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
632,a,a,17500.0,2.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
633,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
634,c,c,45740.0,8.0,2008.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
635,d,c,7660.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
636,d,c,5870.0,4.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
637,d,c,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct"
638,d,c,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
639,a,a,2090.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
640,a,a,3750.0,3.0,2001.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
641,a,a,1640.0,2.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
642,a,a,190.0,9.0,2011.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
643,d,a,3370.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
644,a,a,650.0,7.0,1990.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
645,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
646,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
647,a,a,1200.0,7.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
648,a,a,650.0,7.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
649,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
650,d,c,5210.0,5.0,2015.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
651,d,c,2770.0,4.0,2008.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct"
652,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
653,a,a,180.0,11.0,2013.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
654,a,a,330.0,11.0,2007.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
655,a,a,2640.0,12.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
656,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
657,c,a,2460.0,1.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
658,a,a,120.0,4.0,2009.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
659,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec"
660,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
661,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
662,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
663,a,c,70.0,7.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
664,c,a,2240.0,5.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
665,d,a,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
666,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
667,a,a,180.0,3.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
668,c,c,490.0,5.0,2007.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
669,a,a,140.0,9.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
670,c,a,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
671,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
672,a,a,290.0,10.0,2011.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
673,a,a,2890.0,4.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
674,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
675,a,a,1200.0,9.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
676,a,a,2090.0,9.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
677,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
678,b,a,300.0,5.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
679,d,a,3780.0,3.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
680,a,a,190.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
681,d,a,850.0,12.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
682,a,c,340.0,4.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
683,a,a,520.0,3.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
684,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
685,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
686,a,a,150.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
687,a,a,560.0,1.0,2008.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
688,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
689,a,a,150.0,9.0,2008.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
690,c,c,80.0,6.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
691,a,a,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
692,a,c,460.0,11.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
693,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
694,d,a,510.0,11.0,2014.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
695,c,c,380.0,5.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
696,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
697,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
698,a,a,190.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
699,a,c,80.0,6.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
700,a,a,650.0,7.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
701,d,a,14300.0,3.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
702,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
703,a,a,340.0,4.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
704,a,a,290.0,10.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
705,a,c,250.0,6.0,2007.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
706,d,c,2870.0,9.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
707,d,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
708,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
709,a,c,370.0,7.0,2007.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
710,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
711,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
712,a,a,250.0,6.0,2007.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
713,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
714,a,a,650.0,10.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
715,a,a,190.0,7.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
716,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
717,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
718,a,a,180.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
719,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
720,a,a,2060.0,10.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
721,a,a,1060.0,5.0,2009.0,1,27.0,2012.0,"Feb,May,Aug,Nov"
722,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
723,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
724,a,a,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
725,a,a,390.0,11.0,2009.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
726,a,c,2030.0,11.0,2000.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
727,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
728,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
729,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
730,d,c,330.0,11.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
731,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
732,d,c,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
733,d,c,4060.0,9.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
734,a,a,650.0,10.0,2006.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
735,d,a,5070.0,11.0,2007.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
736,a,a,300.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
737,d,a,11640.0,4.0,2012.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
738,a,a,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
739,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
740,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
741,d,a,3900.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
742,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
743,d,c,2870.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
744,c,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
745,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
746,a,c,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov"
747,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
748,a,a,100.0,5.0,2008.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
749,d,c,6620.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
750,c,a,550.0,10.0,2008.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
751,a,a,350.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
752,a,a,250.0,1.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
753,a,a,1200.0,10.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
754,d,c,330.0,3.0,2008.0,1,27.0,2012.0,"Mar,Jun,Sept,Dec"
755,d,c,15140.0,12.0,2006.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
756,c,a,450.0,6.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
757,a,c,1060.0,12.0,2007.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
758,a,c,460.0,7.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
759,d,a,2110.0,11.0,1995.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
760,a,a,190.0,9.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
761,a,a,150.0,9.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
762,a,a,250.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
763,a,c,170.0,2.0,2009.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
764,d,a,2590.0,9.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
765,c,c,8140.0,11.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
766,d,c,2180.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
767,a,a,720.0,10.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
768,d,a,2380.0,3.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
769,a,a,340.0,6.0,2003.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
770,a,a,180.0,11.0,2008.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
771,a,a,350.0,8.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
772,d,a,3900.0,4.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
773,a,a,460.0,6.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
774,d,c,7660.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
775,a,a,2890.0,10.0,2003.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
776,a,a,250.0,1.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
777,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
778,a,a,1640.0,2.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
779,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
780,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
781,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
782,d,c,2640.0,4.0,2014.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
783,a,a,190.0,11.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
784,c,a,170.0,4.0,2009.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
785,d,c,2190.0,9.0,2003.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
786,a,a,140.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
787,d,a,17280.0,10.0,2009.0,1,49.0,2011.0,"Feb,May,Aug,Nov"
788,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
789,d,a,510.0,7.0,2014.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
790,d,c,2770.0,3.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
791,d,a,18610.0,11.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
792,c,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
793,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
794,a,a,1420.0,11.0,2007.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
795,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
796,a,a,1640.0,4.0,2013.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
797,a,c,120.0,6.0,2007.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
798,a,a,330.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
799,d,c,1860.0,5.0,2015.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
800,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
801,a,a,150.0,9.0,2008.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec"
802,d,c,2770.0,4.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
803,d,c,970.0,7.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
804,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
805,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
806,a,a,150.0,6.0,2007.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
807,d,a,2110.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
808,a,a,180.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
809,d,c,1090.0,8.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
810,a,a,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
811,c,a,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
812,d,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
813,a,a,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
814,c,a,1690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
815,a,a,560.0,1.0,2008.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
816,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
817,a,a,17500.0,2.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
818,a,a,1200.0,10.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
819,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
820,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
821,a,a,250.0,1.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
822,a,a,290.0,12.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
823,a,a,330.0,3.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
824,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
825,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
826,c,a,440.0,4.0,2004.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
827,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
828,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
829,d,a,2380.0,3.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
830,a,a,350.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
831,a,a,350.0,12.0,2012.0,1,22.0,2011.0,"Feb,May,Aug,Nov"
832,d,a,510.0,11.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
833,a,a,330.0,12.0,2008.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec"
834,a,a,330.0,11.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
835,d,a,2380.0,3.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
836,a,a,720.0,11.0,2004.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
837,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
838,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
839,a,a,190.0,6.0,2011.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
840,d,c,6360.0,12.0,2010.0,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
841,a,a,150.0,3.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
842,a,a,2060.0,10.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
843,a,a,290.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
844,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
845,a,a,560.0,10.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
846,a,a,330.0,3.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
847,a,a,1200.0,10.0,2008.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
848,a,a,40.0,3.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
849,d,a,2380.0,3.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
850,c,a,3490.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
851,d,a,510.0,7.0,2014.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
852,d,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
853,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
854,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
855,a,a,330.0,3.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
856,d,a,300.0,5.0,2014.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
857,a,a,290.0,7.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
858,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
859,a,a,110.0,11.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
860,a,a,90.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
861,c,a,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov"
862,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
863,c,a,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
864,d,a,510.0,3.0,2014.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
