DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
5,2015-07-31,10485.0,784.0,1.0,1,0,1,
4,2015-07-30,9090.0,735.0,1.0,1,0,1,
3,2015-07-29,7972.0,614.0,1.0,1,0,1,
2,2015-07-28,8005.0,678.0,1.0,1,0,1,
1,2015-07-27,9059.0,679.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,5729.0,496.0,1.0,0,0,0,
5,2015-07-24,6145.0,550.0,1.0,0,0,1,
4,2015-07-23,5888.0,572.0,1.0,0,0,1,
3,2015-07-22,5605.0,518.0,1.0,0,0,1,
2,2015-07-21,5994.0,531.0,1.0,0,0,1,
1,2015-07-20,7957.0,596.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5288.0,502.0,1.0,0,0,0,
5,2015-07-17,7664.0,694.0,1.0,1,0,1,
4,2015-07-16,6983.0,668.0,1.0,1,0,1,
3,2015-07-15,7062.0,611.0,1.0,1,0,1,
2,2015-07-14,9027.0,694.0,1.0,1,0,1,
1,2015-07-13,8036.0,710.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4869.0,541.0,1.0,0,0,0,
5,2015-07-10,6140.0,533.0,1.0,0,0,0,
4,2015-07-09,7814.0,647.0,1.0,0,0,0,
3,2015-07-08,6422.0,545.0,1.0,0,0,0,
2,2015-07-07,4927.0,475.0,1.0,0,0,0,
1,2015-07-06,7759.0,652.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5735.0,496.0,1.0,0,0,0,
5,2015-07-03,9037.0,737.0,1.0,1,0,0,
4,2015-07-02,7391.0,602.0,1.0,1,0,0,
3,2015-07-01,7924.0,662.0,1.0,1,0,0,
2,2015-06-30,8643.0,748.0,1.0,1,0,0,
1,2015-06-29,9247.0,812.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,5398.0,538.0,1.0,0,0,0,
5,2015-06-26,5668.0,554.0,1.0,0,0,0,
4,2015-06-25,4921.0,503.0,1.0,0,0,0,
3,2015-06-24,6806.0,529.0,1.0,0,0,0,
2,2015-06-23,5732.0,521.0,1.0,0,0,0,
1,2015-06-22,5922.0,550.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4776.0,453.0,1.0,0,0,0,
5,2015-06-19,7626.0,678.0,1.0,1,0,0,
4,2015-06-18,8420.0,668.0,1.0,1,0,0,
3,2015-06-17,7941.0,673.0,1.0,1,0,0,
2,2015-06-16,8728.0,625.0,1.0,1,0,0,
1,2015-06-15,11348.0,839.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,6240.0,544.0,1.0,0,0,0,
5,2015-06-12,5966.0,562.0,1.0,0,0,0,
4,2015-06-11,6326.0,538.0,1.0,0,0,0,
3,2015-06-10,5881.0,543.0,1.0,0,0,0,
2,2015-06-09,7291.0,603.0,1.0,0,0,0,
1,2015-06-08,6857.0,539.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,5319.0,553.0,1.0,0,0,0,
5,2015-06-05,10018.0,791.0,1.0,1,0,0,
4,2015-06-04,7179.0,657.0,1.0,1,a,0,
3,2015-06-03,9500.0,741.0,1.0,1,0,0,
2,2015-06-02,7727.0,625.0,1.0,1,0,0,
1,2015-06-01,7996.0,705.0,1.0,1,0,0,
5,2015-07-31,9287.0,818.0,1.0,1,0,1,
4,2015-07-30,8741.0,678.0,1.0,1,0,1,
3,2015-07-29,7361.0,716.0,1.0,1,0,1,
2,2015-07-28,7291.0,695.0,1.0,1,0,1,
1,2015-07-27,9412.0,764.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4566.0,359.0,1.0,0,0,0,
5,2015-07-24,5322.0,571.0,1.0,0,0,1,
4,2015-07-23,5645.0,608.0,1.0,0,0,1,
3,2015-07-22,5605.0,520.0,1.0,0,0,1,
2,2015-07-21,5937.0,625.0,1.0,0,0,1,
1,2015-07-20,5645.0,602.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3828.0,445.0,1.0,0,0,0,
5,2015-07-17,6728.0,593.0,1.0,1,0,1,
4,2015-07-16,7802.0,732.0,1.0,1,0,1,
3,2015-07-15,7291.0,670.0,1.0,1,0,0,
2,2015-07-14,8420.0,684.0,1.0,1,0,0,
1,2015-07-13,10128.0,804.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3739.0,369.0,1.0,0,0,0,
5,2015-07-10,6046.0,602.0,1.0,0,0,0,
4,2015-07-09,6511.0,633.0,1.0,0,0,0,
3,2015-07-08,4773.0,555.0,1.0,0,0,0,
2,2015-07-07,6122.0,545.0,1.0,0,0,0,
1,2015-07-06,6390.0,620.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4100.0,422.0,1.0,0,0,0,
5,2015-07-03,7156.0,710.0,1.0,1,0,0,
4,2015-07-02,,,1.0,1,0,0,
3,2015-07-01,7548.0,753.0,1.0,1,0,0,
2,2015-06-30,9600.0,780.0,1.0,1,0,0,
1,2015-06-29,10066.0,727.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,3245.0,422.0,1.0,0,0,0,
5,2015-06-26,5796.0,566.0,1.0,0,0,0,
4,2015-06-25,4958.0,583.0,1.0,0,0,0,
3,2015-06-24,4443.0,453.0,1.0,0,0,0,
2,2015-06-23,4350.0,465.0,1.0,0,0,0,
1,2015-06-22,4720.0,557.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3459.0,378.0,1.0,0,0,0,
5,2015-06-19,8171.0,738.0,1.0,1,0,0,
4,2015-06-18,7795.0,593.0,1.0,1,0,0,
3,2015-06-17,6829.0,577.0,1.0,1,0,0,
2,2015-06-16,8659.0,668.0,1.0,1,0,0,
1,2015-06-15,9472.0,734.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4533.0,416.0,1.0,0,0,0,
5,2015-06-12,4900.0,578.0,1.0,0,0,0,
4,2015-06-11,5165.0,538.0,1.0,0,0,0,
3,2015-06-10,4576.0,501.0,1.0,0,0,0,
2,2015-06-09,5550.0,593.0,1.0,0,0,0,
1,2015-06-08,4858.0,527.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4649.0,480.0,1.0,0,0,0,
5,2015-06-05,9148.0,780.0,1.0,1,0,0,
4,2015-06-04,9055.0,721.0,1.0,1,0,0,
3,2015-06-03,7581.0,708.0,1.0,1,0,0,
2,2015-06-02,8810.0,747.0,1.0,1,0,0,
1,2015-06-01,8461.0,694.0,1.0,1,0,0,
5,2015-07-31,6615.0,555.0,1.0,1,0,1,
4,2015-07-30,4805.0,464.0,1.0,1,0,1,
3,2015-07-29,5276.0,469.0,1.0,1,0,1,
2,2015-07-28,4865.0,538.0,1.0,1,0,1,
1,2015-07-27,6211.0,608.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4898.0,501.0,1.0,0,0,0,
5,2015-07-24,3468.0,491.0,1.0,0,0,1,
4,2015-07-23,3941.0,465.0,1.0,0,0,1,
3,2015-07-22,3543.0,470.0,1.0,0,0,1,
2,2015-07-21,2939.0,435.0,1.0,0,0,1,
1,2015-07-20,4594.0,510.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,2198.0,298.0,1.0,0,0,0,
5,2015-07-17,3877.0,458.0,1.0,1,0,1,
4,2015-07-16,4007.0,509.0,1.0,1,0,1,
3,2015-07-15,5628.0,512.0,1.0,1,0,1,
2,2015-07-14,5277.0,571.0,1.0,1,0,1,
1,2015-07-13,6460.0,630.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,2245.0,367.0,1.0,0,0,0,
5,2015-07-10,4614.0,480.0,1.0,0,0,0,
4,2015-07-09,4313.0,476.0,1.0,0,0,0,
3,2015-07-08,4799.0,501.0,1.0,0,0,0,
2,2015-07-07,4159.0,467.0,1.0,0,0,0,
1,2015-07-06,4732.0,467.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4576.0,401.0,1.0,0,0,0,
5,2015-07-03,5842.0,550.0,1.0,1,0,0,
4,2015-07-02,6122.0,485.0,1.0,1,0,0,
3,2015-07-01,4940.0,480.0,1.0,1,0,0,
2,2015-06-30,6321.0,545.0,1.0,1,0,0,
1,2015-06-29,6537.0,567.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,2689.0,298.0,1.0,0,0,0,
5,2015-06-26,4366.0,444.0,1.0,0,0,0,
4,2015-06-25,3789.0,475.0,1.0,0,0,0,
3,2015-06-24,3997.0,441.0,1.0,0,0,0,
2,2015-06-23,3675.0,447.0,1.0,0,0,0,
1,2015-06-22,3410.0,437.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3159.0,369.0,1.0,0,0,0,
5,2015-06-19,3812.0,456.0,1.0,1,0,0,
4,2015-06-18,4562.0,469.0,1.0,1,0,0,
3,2015-06-17,5165.0,571.0,1.0,1,0,0,
2,2015-06-16,4874.0,555.0,1.0,1,0,0,
1,2015-06-15,5867.0,571.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,2840.0,340.0,1.0,0,0,0,
5,2015-06-12,3039.0,455.0,1.0,0,0,0,
4,2015-06-11,4562.0,489.0,1.0,0,0,0,
3,2015-06-10,4326.0,432.0,1.0,0,0,0,
2,2015-06-09,4562.0,475.0,1.0,0,0,0,
1,2015-06-08,4278.0,495.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3339.0,393.0,1.0,0,0,0,
5,2015-06-05,5303.0,625.0,1.0,1,0,0,
4,2015-06-04,4799.0,556.0,1.0,1,a,0,
3,2015-06-03,5056.0,532.0,1.0,1,0,0,
2,2015-06-02,5138.0,545.0,1.0,1,0,0,
1,2015-06-01,5328.0,566.0,1.0,1,0,0,
5,2015-07-31,8660.0,651.0,1.0,1,0,1,
4,2015-07-30,7332.0,614.0,1.0,1,0,1,
3,2015-07-29,7098.0,507.0,1.0,1,0,1,
2,2015-07-28,7060.0,614.0,1.0,1,0,1,
1,2015-07-27,9681.0,616.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,5808.0,515.0,1.0,0,0,0,
5,2015-07-24,5303.0,468.0,1.0,0,0,0,
4,2015-07-23,6166.0,532.0,1.0,0,0,0,
3,2015-07-22,4698.0,378.0,1.0,0,0,0,
2,2015-07-21,5346.0,410.0,1.0,0,0,0,
1,2015-07-20,6544.0,507.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5099.0,447.0,1.0,0,0,0,
5,2015-07-17,7660.0,558.0,1.0,1,0,0,
4,2015-07-16,7766.0,602.0,1.0,1,0,0,
3,2015-07-15,5541.0,469.0,1.0,1,0,0,
2,2015-07-14,7543.0,563.0,1.0,1,0,0,
1,2015-07-13,7930.0,639.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5433.0,470.0,1.0,0,0,0,
5,2015-07-10,6728.0,503.0,1.0,0,0,0,
4,2015-07-09,4906.0,452.0,1.0,0,0,0,
3,2015-07-08,5604.0,476.0,1.0,0,0,0,
2,2015-07-07,5096.0,433.0,1.0,0,0,0,
1,2015-07-06,5078.0,469.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5182.0,453.0,1.0,0,0,0,
5,2015-07-03,8028.0,562.0,1.0,1,0,0,
4,2015-07-02,7156.0,512.0,1.0,1,0,0,
3,2015-07-01,7062.0,560.0,1.0,1,0,0,
2,2015-06-30,7266.0,509.0,1.0,1,0,0,
1,2015-06-29,9412.0,625.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,6078.0,503.0,1.0,0,0,0,
5,2015-06-26,4857.0,416.0,1.0,0,0,0,
4,2015-06-25,6113.0,468.0,1.0,0,0,0,
3,2015-06-24,4649.0,405.0,1.0,0,0,0,
2,2015-06-23,4584.0,405.0,1.0,0,0,0,
1,2015-06-22,5246.0,469.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3135.0,373.0,1.0,0,0,0,
5,2015-06-19,7523.0,583.0,1.0,1,0,0,
4,2015-06-18,5763.0,453.0,1.0,1,0,0,
3,2015-06-17,6367.0,466.0,1.0,1,0,0,
2,2015-06-16,7060.0,549.0,1.0,1,0,0,
1,2015-06-15,9108.0,697.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,7239.0,496.0,1.0,0,0,0,
5,2015-06-12,5096.0,468.0,1.0,0,0,0,
4,2015-06-11,5209.0,468.0,1.0,0,0,0,
3,2015-06-10,4875.0,460.0,1.0,0,0,0,
2,2015-06-09,6223.0,464.0,1.0,0,0,0,
1,2015-06-08,4953.0,459.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,5323.0,475.0,1.0,0,0,0,
5,2015-06-05,9786.0,639.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,7412.0,533.0,1.0,1,0,0,
2,2015-06-02,7764.0,631.0,1.0,1,0,0,
1,2015-06-01,8302.0,602.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,245.0
3,2015-09-16,,,1.0,1,0,0,1006.0
2,2015-09-15,,,1.0,1,0,0,2265.0
1,2015-09-14,,,1.0,1,0,0,3178.0
7,2015-09-13,,,0.0,0,0,0,3510.0
6,2015-09-12,,,1.0,0,0,0,4471.0
5,2015-09-11,,,1.0,0,0,0,5833.0
4,2015-09-10,,,1.0,0,0,0,6820.0
3,2015-09-09,,,1.0,0,0,0,7603.0
2,2015-09-08,,,1.0,0,0,0,7786.0
1,2015-09-07,,,1.0,0,0,0,8643.0
7,2015-09-06,,,0.0,0,0,0,9500.0
6,2015-09-05,,,1.0,0,0,0,10874.0
5,2015-09-04,,,1.0,1,0,1,11417.0
4,2015-09-03,,,1.0,1,0,1,12771.0
3,2015-09-02,,,1.0,1,0,1,13101.0
2,2015-09-01,,,1.0,1,0,1,14227.0
1,2015-08-31,,,1.0,1,0,1,15083.0
7,2015-08-30,,,0.0,0,0,1,15805.0
6,2015-08-29,,,1.0,0,0,1,19077.0
5,2015-08-28,,,1.0,0,0,1,17744.0
4,2015-08-27,,,1.0,0,0,1,18391.0
3,2015-08-26,,,1.0,0,0,1,19392.0
2,2015-08-25,,,1.0,0,0,1,20095.0
1,2015-08-24,,,1.0,0,0,1,21209.0
7,2015-08-23,,,0.0,0,0,1,21768.0
6,2015-08-22,,,1.0,0,0,1,22722.0
5,2015-08-21,,,1.0,1,0,1,23463.0
4,2015-08-20,,,1.0,1,0,1,24578.0
3,2015-08-19,,,1.0,1,0,1,25571.0
2,2015-08-18,,,1.0,1,0,1,25992.0
1,2015-08-17,,,1.0,1,0,1,26742.0
7,2015-08-16,,,0.0,0,0,1,27706.0
6,2015-08-15,,,1.0,0,0,1,28564.0
5,2015-08-14,,,1.0,0,0,1,29145.0
4,2015-08-13,,,1.0,0,0,1,30110.0
3,2015-08-12,,,1.0,0,0,1,31101.0
2,2015-08-11,,,1.0,0,0,1,32098.0
1,2015-08-10,,,1.0,0,0,1,32907.0
7,2015-08-09,,,0.0,0,0,1,33687.0
6,2015-08-08,,,1.0,0,0,1,34500.0
5,2015-08-07,,,1.0,1,0,1,35339.0
4,2015-08-06,,,1.0,1,0,1,36161.0
3,2015-08-05,,,1.0,1,0,1,36964.0
2,2015-08-04,,,1.0,1,0,1,37800.0
1,2015-08-03,,,1.0,1,0,1,39351.0
7,2015-08-02,,,0.0,0,0,1,40222.0
6,2015-08-01,,,1.0,0,0,1,40440.0
5,2015-07-31,6904.0,544.0,1.0,1,0,1,
4,2015-07-30,6385.0,540.0,1.0,1,0,1,
3,2015-07-29,6790.0,544.0,1.0,1,0,1,
2,2015-07-28,7291.0,543.0,1.0,1,0,1,
1,2015-07-27,7590.0,612.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,2991.0,359.0,1.0,0,0,0,
5,2015-07-24,5218.0,475.0,1.0,0,0,1,
4,2015-07-23,3506.0,483.0,1.0,0,0,1,
3,2015-07-22,3369.0,417.0,1.0,0,0,1,
2,2015-07-21,4177.0,421.0,1.0,0,0,1,
1,2015-07-20,4639.0,480.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3537.0,362.0,1.0,0,0,0,
5,2015-07-17,4340.0,513.0,1.0,1,0,1,
4,2015-07-16,5158.0,495.0,1.0,1,0,1,
3,2015-07-15,5553.0,475.0,1.0,1,0,1,
2,2015-07-14,5797.0,517.0,1.0,1,0,1,
1,2015-07-13,11788.0,655.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4900.0,367.0,1.0,0,0,0,
5,2015-07-10,4149.0,485.0,1.0,0,0,0,
4,2015-07-09,4138.0,470.0,1.0,0,0,0,
3,2015-07-08,4344.0,489.0,1.0,0,0,0,
2,2015-07-07,3997.0,453.0,1.0,0,0,0,
1,2015-07-06,4511.0,549.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,2649.0,331.0,1.0,0,0,0,
5,2015-07-03,6700.0,545.0,1.0,1,0,0,
4,2015-07-02,7990.0,609.0,1.0,1,0,0,
3,2015-07-01,6689.0,577.0,1.0,1,0,0,
2,2015-06-30,8929.0,680.0,1.0,1,0,0,
1,2015-06-29,7181.0,602.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,2550.0,281.0,1.0,0,0,0,
5,2015-06-26,4031.0,490.0,1.0,0,0,0,
4,2015-06-25,4108.0,494.0,1.0,0,0,0,
3,2015-06-24,3144.0,389.0,1.0,0,0,0,
2,2015-06-23,4030.0,451.0,1.0,0,0,0,
1,2015-06-22,4779.0,475.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3019.0,327.0,1.0,0,0,0,
5,2015-06-19,6013.0,524.0,1.0,1,0,0,
4,2015-06-18,5168.0,469.0,1.0,1,0,0,
3,2015-06-17,5709.0,557.0,1.0,1,0,0,
2,2015-06-16,8261.0,600.0,1.0,1,0,0,
1,2015-06-15,7808.0,566.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,3804.0,378.0,1.0,0,0,0,
5,2015-06-12,3369.0,469.0,1.0,0,0,0,
4,2015-06-11,4345.0,485.0,1.0,0,0,0,
3,2015-06-10,5246.0,533.0,1.0,0,0,0,
2,2015-06-09,4796.0,426.0,1.0,0,0,0,
1,2015-06-08,4900.0,487.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4243.0,411.0,1.0,0,0,0,
5,2015-06-05,5501.0,625.0,1.0,1,0,0,
4,2015-06-04,4597.0,556.0,1.0,1,0,0,
3,2015-06-03,6526.0,596.0,1.0,1,0,0,
2,2015-06-02,5099.0,585.0,1.0,1,0,0,
1,2015-06-01,8111.0,705.0,1.0,1,0,0,
5,2015-07-31,11204.0,812.0,1.0,1,0,1,
4,2015-07-30,8646.0,642.0,1.0,1,0,1,
3,2015-07-29,8039.0,598.0,1.0,1,0,0,
2,2015-07-28,7533.0,620.0,1.0,1,0,0,
1,2015-07-27,10791.0,819.0,1.0,1,0,0,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,6728.0,553.0,1.0,0,0,0,
5,2015-07-24,7660.0,614.0,1.0,0,0,0,
4,2015-07-23,6425.0,560.0,1.0,0,0,0,
3,2015-07-22,5423.0,430.0,1.0,0,0,0,
2,2015-07-21,7257.0,464.0,1.0,0,0,0,
1,2015-07-20,8025.0,716.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,6410.0,509.0,1.0,0,0,0,
5,2015-07-17,8772.0,659.0,1.0,1,0,0,
4,2015-07-16,8690.0,598.0,1.0,1,0,0,
3,2015-07-15,8086.0,592.0,1.0,1,0,0,
2,2015-07-14,9761.0,602.0,1.0,1,0,0,
1,2015-07-13,12923.0,769.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4835.0,445.0,1.0,0,0,0,
5,2015-07-10,6714.0,576.0,1.0,0,0,0,
4,2015-07-09,7814.0,567.0,1.0,0,0,0,
3,2015-07-08,6893.0,524.0,1.0,0,0,0,
2,2015-07-07,5449.0,468.0,1.0,0,0,0,
1,2015-07-06,8041.0,582.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,6959.0,464.0,1.0,0,0,0,
5,2015-07-03,8267.0,625.0,1.0,1,0,0,
4,2015-07-02,8031.0,560.0,1.0,1,0,0,
3,2015-07-01,7663.0,571.0,1.0,1,0,0,
2,2015-06-30,10828.0,620.0,1.0,1,0,0,
1,2015-06-29,13574.0,684.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,7619.0,625.0,1.0,0,0,0,
5,2015-06-26,6323.0,532.0,1.0,0,0,0,
4,2015-06-25,5670.0,513.0,1.0,0,0,0,
3,2015-06-24,6419.0,486.0,1.0,0,0,0,
2,2015-06-23,6021.0,447.0,1.0,0,0,0,
1,2015-06-22,6888.0,507.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,5804.0,566.0,1.0,0,0,0,
5,2015-06-19,7707.0,614.0,1.0,1,0,0,
4,2015-06-18,8995.0,624.0,1.0,1,0,0,
3,2015-06-17,7537.0,550.0,1.0,1,0,0,
2,2015-06-16,8086.0,630.0,1.0,1,0,0,
1,2015-06-15,9177.0,622.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,8598.0,507.0,1.0,0,0,0,
5,2015-06-12,7285.0,569.0,1.0,0,0,0,
4,2015-06-11,6647.0,571.0,1.0,0,0,0,
3,2015-06-10,5973.0,458.0,1.0,0,0,0,
2,2015-06-09,8287.0,563.0,1.0,0,0,0,
1,2015-06-08,7001.0,554.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,7257.0,564.0,1.0,0,0,0,
5,2015-06-05,8954.0,620.0,1.0,1,0,1,
4,2015-06-04,0.0,0.0,0.0,1,a,1,
3,2015-06-03,11261.0,721.0,1.0,1,0,1,
2,2015-06-02,8527.0,610.0,1.0,1,0,1,
1,2015-06-01,13380.0,791.0,1.0,1,0,1,
4,2015-09-17,,,1.0,1,0,0,674.0
3,2015-09-16,,,1.0,1,0,0,1483.0
2,2015-09-15,,,1.0,1,0,0,2326.0
1,2015-09-14,,,1.0,1,0,0,3190.0
7,2015-09-13,,,0.0,0,0,0,3678.0
6,2015-09-12,,,1.0,0,0,0,4373.0
5,2015-09-11,,,1.0,0,0,1,5728.0
4,2015-09-10,,,1.0,0,0,1,6414.0
3,2015-09-09,,,1.0,0,0,1,6948.0
2,2015-09-08,,,1.0,0,0,1,7919.0
1,2015-09-07,,,1.0,0,0,1,9343.0
7,2015-09-06,,,0.0,0,0,0,9658.0
6,2015-09-05,,,1.0,0,0,0,10284.0
5,2015-09-04,,,1.0,1,0,1,11586.0
4,2015-09-03,,,1.0,1,0,1,12812.0
3,2015-09-02,,,1.0,1,0,1,13668.0
2,2015-09-01,,,1.0,1,0,1,14529.0
1,2015-08-31,,,1.0,1,0,1,14779.0
7,2015-08-30,,,0.0,0,0,0,15449.0
6,2015-08-29,,,1.0,0,0,0,16377.0
5,2015-08-28,,,1.0,0,0,1,17781.0
4,2015-08-27,,,1.0,0,0,1,18517.0
3,2015-08-26,,,1.0,0,0,1,19678.0
2,2015-08-25,,,1.0,0,0,1,20521.0
1,2015-08-24,,,1.0,0,0,1,20925.0
7,2015-08-23,,,0.0,0,0,0,22026.0
6,2015-08-22,,,1.0,0,0,0,22554.0
5,2015-08-21,,,1.0,1,0,1,23290.0
4,2015-08-20,,,1.0,1,0,1,24479.0
3,2015-08-19,,,1.0,1,0,1,25355.0
2,2015-08-18,,,1.0,1,0,1,26166.0
1,2015-08-17,,,1.0,1,0,1,26623.0
7,2015-08-16,,,0.0,0,0,0,27637.0
6,2015-08-15,,,1.0,0,0,0,28638.0
5,2015-08-14,,,1.0,0,0,1,29225.0
4,2015-08-13,,,1.0,0,0,1,30214.0
3,2015-08-12,,,1.0,0,0,1,31301.0
2,2015-08-11,,,1.0,0,0,1,32163.0
1,2015-08-10,,,1.0,0,0,1,33297.0
7,2015-08-09,,,0.0,0,0,0,34167.0
6,2015-08-08,,,1.0,0,0,0,34792.0
5,2015-08-07,,,1.0,1,0,1,35341.0
4,2015-08-06,,,1.0,1,0,1,36555.0
3,2015-08-05,,,1.0,1,0,1,37273.0
2,2015-08-04,,,1.0,1,0,1,37842.0
1,2015-08-03,,,1.0,1,0,1,38701.0
7,2015-08-02,,,0.0,0,0,0,40003.0
6,2015-08-01,,,1.0,0,0,0,40332.0
5,2015-07-31,9743.0,566.0,1.0,1,0,1,
4,2015-07-30,6385.0,523.0,1.0,1,0,1,
3,2015-07-29,6581.0,468.0,1.0,1,0,1,
2,2015-07-28,5617.0,485.0,1.0,1,0,1,
1,2015-07-27,6805.0,529.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,0.0,0.0,0.0,0,0,0,
5,2015-07-24,4606.0,464.0,1.0,0,0,1,
4,2015-07-23,4002.0,421.0,1.0,0,0,1,
3,2015-07-22,4863.0,468.0,1.0,0,0,1,
2,2015-07-21,4562.0,453.0,1.0,0,0,1,
1,2015-07-20,3675.0,410.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3628.0,394.0,1.0,0,0,0,
5,2015-07-17,6218.0,506.0,1.0,1,0,1,
4,2015-07-16,4489.0,493.0,1.0,1,0,1,
3,2015-07-15,3857.0,468.0,1.0,1,0,1,
2,2015-07-14,5641.0,529.0,1.0,1,0,1,
1,2015-07-13,7663.0,560.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3667.0,354.0,1.0,0,0,0,
5,2015-07-10,4252.0,491.0,1.0,0,0,0,
4,2015-07-09,5058.0,499.0,1.0,0,0,0,
3,2015-07-08,3799.0,453.0,1.0,0,0,0,
2,2015-07-07,3675.0,446.0,1.0,0,0,0,
1,2015-07-06,4179.0,515.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,2290.0,327.0,1.0,0,0,0,
5,2015-07-03,4838.0,469.0,1.0,1,0,0,
4,2015-07-02,4805.0,469.0,1.0,1,0,0,
3,2015-07-01,5804.0,485.0,1.0,1,0,0,
