DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,1943.0,281.0,1.0,0,0,0,
5,2015-07-24,3256.0,405.0,1.0,0,0,0,
4,2015-07-23,4545.0,453.0,1.0,0,0,0,
3,2015-07-22,3725.0,391.0,1.0,0,0,0,
2,2015-07-21,3346.0,456.0,1.0,0,0,0,
1,2015-07-20,3959.0,454.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,2688.0,281.0,1.0,0,0,0,
5,2015-07-17,4986.0,421.0,1.0,1,0,0,
4,2015-07-16,5043.0,421.0,1.0,1,0,0,
3,2015-07-15,4478.0,461.0,1.0,1,0,0,
2,2015-07-14,5108.0,540.0,1.0,1,0,0,
1,2015-07-13,5506.0,528.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,2599.0,273.0,1.0,0,0,0,
5,2015-07-10,4386.0,449.0,1.0,0,0,0,
4,2015-07-09,3984.0,425.0,1.0,0,0,0,
3,2015-07-08,4980.0,411.0,1.0,0,0,0,
2,2015-07-07,2890.0,371.0,1.0,0,0,0,
1,2015-07-06,5208.0,498.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,3505.0,298.0,1.0,0,0,0,
5,2015-07-03,4779.0,492.0,1.0,1,0,0,
4,2015-07-02,4313.0,405.0,1.0,1,0,0,
3,2015-07-01,5448.0,469.0,1.0,1,0,0,
2,2015-06-30,5746.0,550.0,1.0,1,0,0,
1,2015-06-29,4853.0,467.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,2495.0,359.0,1.0,0,0,0,
5,2015-06-26,3107.0,378.0,1.0,0,0,0,
4,2015-06-25,4799.0,382.0,1.0,0,0,0,
3,2015-06-24,3667.0,365.0,1.0,0,0,0,
2,2015-06-23,4031.0,373.0,1.0,0,0,0,
1,2015-06-22,4687.0,418.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,2468.0,281.0,1.0,0,0,0,
5,2015-06-19,3972.0,474.0,1.0,1,0,0,
4,2015-06-18,3842.0,382.0,1.0,1,0,0,
3,2015-06-17,6002.0,421.0,1.0,1,0,0,
2,2015-06-16,5701.0,506.0,1.0,1,0,0,
1,2015-06-15,7001.0,513.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,3607.0,363.0,1.0,0,0,0,
5,2015-06-12,4874.0,370.0,1.0,0,0,0,
4,2015-06-11,3739.0,322.0,1.0,0,0,0,
3,2015-06-10,3414.0,335.0,1.0,0,0,0,
2,2015-06-09,3776.0,411.0,1.0,0,0,0,
1,2015-06-08,4031.0,383.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3703.0,357.0,1.0,0,0,0,
5,2015-06-05,4887.0,513.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,6013.0,524.0,1.0,1,0,0,
2,2015-06-02,5511.0,499.0,1.0,1,0,0,
1,2015-06-01,6393.0,513.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,390.0
3,2015-09-16,,,1.0,1,0,0,963.0
2,2015-09-15,,,1.0,1,0,0,2064.0
1,2015-09-14,,,1.0,1,0,0,3148.0
7,2015-09-13,,,0.0,0,0,0,3772.0
6,2015-09-12,,,1.0,0,0,0,4530.0
5,2015-09-11,,,1.0,0,0,0,5281.0
4,2015-09-10,,,1.0,0,0,0,6725.0
3,2015-09-09,,,1.0,0,0,0,6940.0
2,2015-09-08,,,1.0,0,0,0,8480.0
1,2015-09-07,,,1.0,0,0,0,8832.0
7,2015-09-06,,,0.0,0,0,0,9914.0
6,2015-09-05,,,1.0,0,0,0,10308.0
5,2015-09-04,,,1.0,1,0,1,11768.0
4,2015-09-03,,,1.0,1,0,1,12817.0
3,2015-09-02,,,1.0,1,0,1,12884.0
2,2015-09-01,,,1.0,1,0,1,14483.0
1,2015-08-31,,,1.0,1,0,1,15043.0
7,2015-08-30,,,0.0,0,0,1,15670.0
6,2015-08-29,,,1.0,0,0,1,16839.0
5,2015-08-28,,,1.0,0,0,1,17210.0
4,2015-08-27,,,1.0,0,0,1,18830.0
3,2015-08-26,,,1.0,0,0,1,18966.0
2,2015-08-25,,,1.0,0,0,1,19770.0
1,2015-08-24,,,1.0,0,0,1,21085.0
7,2015-08-23,,,0.0,0,0,1,22102.0
6,2015-08-22,,,1.0,0,0,1,22762.0
5,2015-08-21,,,1.0,1,0,1,23121.0
4,2015-08-20,,,1.0,1,0,1,24775.0
3,2015-08-19,,,1.0,1,0,1,24874.0
2,2015-08-18,,,1.0,1,0,1,26289.0
1,2015-08-17,,,1.0,1,0,1,27240.0
7,2015-08-16,,,0.0,0,0,1,28034.0
6,2015-08-15,,,1.0,0,0,1,28663.0
5,2015-08-14,,,1.0,0,0,1,29453.0
4,2015-08-13,,,1.0,0,0,1,30309.0
3,2015-08-12,,,1.0,0,0,1,31286.0
2,2015-08-11,,,1.0,0,0,1,32084.0
1,2015-08-10,,,1.0,0,0,1,32685.0
7,2015-08-09,,,0.0,0,0,1,33569.0
6,2015-08-08,,,1.0,0,0,1,34849.0
5,2015-08-07,,,1.0,1,0,1,35926.0
4,2015-08-06,,,1.0,1,0,1,36104.0
3,2015-08-05,,,1.0,1,0,1,37120.0
2,2015-08-04,,,1.0,1,0,1,37714.0
1,2015-08-03,,,1.0,1,0,1,39288.0
7,2015-08-02,,,0.0,0,0,1,40207.0
6,2015-08-01,,,1.0,0,0,1,40413.0
5,2015-07-31,12025.0,818.0,1.0,1,0,1,
4,2015-07-30,11439.0,719.0,1.0,1,0,1,
3,2015-07-29,8117.0,698.0,1.0,1,0,1,
2,2015-07-28,9719.0,764.0,1.0,1,0,1,
1,2015-07-27,10719.0,846.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,3806.0,375.0,1.0,0,0,0,
5,2015-07-24,7046.0,633.0,1.0,0,0,1,
4,2015-07-23,6410.0,635.0,1.0,0,0,1,
3,2015-07-22,6937.0,573.0,1.0,0,0,1,
2,2015-07-21,5640.0,545.0,1.0,0,0,1,
1,2015-07-20,7562.0,651.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,4293.0,391.0,1.0,0,0,0,
5,2015-07-17,7914.0,634.0,1.0,1,0,1,
4,2015-07-16,9952.0,769.0,1.0,1,0,1,
3,2015-07-15,9407.0,812.0,1.0,1,0,1,
2,2015-07-14,8041.0,665.0,1.0,1,0,1,
1,2015-07-13,12550.0,930.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5243.0,434.0,1.0,0,0,0,
5,2015-07-10,8464.0,716.0,1.0,0,0,0,
4,2015-07-09,8420.0,717.0,1.0,0,0,0,
3,2015-07-08,6564.0,663.0,1.0,0,0,0,
2,2015-07-07,6428.0,629.0,1.0,0,0,0,
1,2015-07-06,7808.0,698.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4039.0,373.0,1.0,0,0,0,
5,2015-07-03,9495.0,780.0,1.0,1,0,0,
4,2015-07-02,7990.0,667.0,1.0,1,0,0,
3,2015-07-01,9233.0,747.0,1.0,1,0,0,
2,2015-06-30,10793.0,804.0,1.0,1,0,0,
1,2015-06-29,14866.0,1059.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4779.0,437.0,1.0,0,0,0,
5,2015-06-26,6612.0,614.0,1.0,0,0,0,
4,2015-06-25,4865.0,570.0,1.0,0,0,0,
3,2015-06-24,6326.0,588.0,1.0,0,0,0,
2,2015-06-23,5556.0,570.0,1.0,0,0,0,
1,2015-06-22,6013.0,524.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,2468.0,281.0,1.0,0,0,0,
5,2015-06-19,9220.0,677.0,1.0,1,0,0,
4,2015-06-18,7537.0,769.0,1.0,1,0,0,
3,2015-06-17,10962.0,850.0,1.0,1,0,0,
2,2015-06-16,10104.0,894.0,1.0,1,0,0,
1,2015-06-15,11579.0,871.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4614.0,411.0,1.0,0,0,0,
5,2015-06-12,6170.0,657.0,1.0,0,0,0,
4,2015-06-11,6042.0,625.0,1.0,0,0,0,
3,2015-06-10,7713.0,694.0,1.0,0,0,0,
2,2015-06-09,9195.0,697.0,1.0,0,0,0,
1,2015-06-08,7118.0,678.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4865.0,446.0,1.0,0,0,0,
5,2015-06-05,8110.0,753.0,1.0,1,0,0,
4,2015-06-04,9180.0,798.0,1.0,1,0,0,
3,2015-06-03,7291.0,662.0,1.0,1,0,0,
2,2015-06-02,11634.0,745.0,1.0,1,0,0,
1,2015-06-01,16699.0,984.0,1.0,1,0,0,
5,2015-07-31,7915.0,678.0,1.0,1,0,1,
4,2015-07-30,8886.0,545.0,1.0,1,0,1,
3,2015-07-29,7664.0,614.0,1.0,1,0,1,
2,2015-07-28,8086.0,630.0,1.0,1,0,1,
1,2015-07-27,9681.0,732.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,5653.0,468.0,1.0,0,0,0,
5,2015-07-24,5649.0,468.0,1.0,0,0,1,
4,2015-07-23,6728.0,545.0,1.0,0,0,1,
3,2015-07-22,5620.0,433.0,1.0,0,0,1,
2,2015-07-21,5528.0,437.0,1.0,0,0,1,
1,2015-07-20,5987.0,502.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5541.0,449.0,1.0,0,0,0,
5,2015-07-17,6728.0,540.0,1.0,1,0,1,
4,2015-07-16,7814.0,549.0,1.0,1,0,1,
3,2015-07-15,7559.0,496.0,1.0,1,0,0,
2,2015-07-14,8565.0,571.0,1.0,1,0,0,
1,2015-07-13,11420.0,665.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5096.0,426.0,1.0,0,0,0,
5,2015-07-10,6243.0,491.0,1.0,0,0,0,
4,2015-07-09,5924.0,469.0,1.0,0,0,0,
3,2015-07-08,6025.0,509.0,1.0,0,0,0,
2,2015-07-07,4927.0,357.0,1.0,0,0,0,
1,2015-07-06,5393.0,565.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5196.0,381.0,1.0,0,0,0,
5,2015-07-03,7804.0,584.0,1.0,1,0,0,
4,2015-07-02,6581.0,577.0,1.0,1,0,0,
3,2015-07-01,10165.0,764.0,1.0,1,0,0,
2,2015-06-30,10500.0,769.0,1.0,1,0,0,
1,2015-06-29,9097.0,665.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4865.0,389.0,1.0,0,0,0,
5,2015-06-26,5307.0,480.0,1.0,0,0,0,
4,2015-06-25,4380.0,382.0,1.0,0,0,0,
3,2015-06-24,4566.0,414.0,1.0,0,0,0,
2,2015-06-23,5736.0,498.0,1.0,0,0,0,
1,2015-06-22,5099.0,455.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4380.0,404.0,1.0,0,0,0,
5,2015-06-19,8171.0,681.0,1.0,1,0,0,
4,2015-06-18,6257.0,524.0,1.0,1,0,0,
3,2015-06-17,6379.0,571.0,1.0,1,0,0,
2,2015-06-16,6035.0,541.0,1.0,1,0,0,
1,2015-06-15,10022.0,777.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,5723.0,416.0,1.0,0,0,0,
5,2015-06-12,6107.0,560.0,1.0,0,0,0,
4,2015-06-11,6436.0,512.0,1.0,0,0,0,
3,2015-06-10,5665.0,440.0,1.0,0,0,0,
2,2015-06-09,6022.0,524.0,1.0,0,0,0,
1,2015-06-08,7118.0,575.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4865.0,448.0,1.0,0,0,0,
5,2015-06-05,6326.0,565.0,1.0,1,0,0,
4,2015-06-04,6547.0,562.0,1.0,1,0,0,
3,2015-06-03,6682.0,576.0,1.0,1,0,0,
2,2015-06-02,10460.0,641.0,1.0,1,0,0,
1,2015-06-01,8620.0,635.0,1.0,1,0,0,
5,2015-07-31,8660.0,748.0,1.0,1,0,1,
4,2015-07-30,7856.0,625.0,1.0,1,0,1,
3,2015-07-29,7004.0,583.0,1.0,1,0,1,
2,2015-07-28,7533.0,625.0,1.0,1,0,1,
1,2015-07-27,11214.0,812.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,6547.0,468.0,1.0,0,0,0,
5,2015-07-24,6469.0,566.0,1.0,0,0,0,
4,2015-07-23,6098.0,588.0,1.0,0,0,0,
3,2015-07-22,5881.0,485.0,1.0,0,0,0,
2,2015-07-21,5401.0,469.0,1.0,0,0,0,
1,2015-07-20,8522.0,625.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,4956.0,423.0,1.0,0,0,0,
5,2015-07-17,8017.0,565.0,1.0,1,0,0,
4,2015-07-16,7766.0,689.0,1.0,1,0,0,
3,2015-07-15,8023.0,556.0,1.0,1,0,0,
2,2015-07-14,8643.0,531.0,1.0,1,0,0,
1,2015-07-13,16746.0,759.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,7238.0,432.0,1.0,0,0,0,
5,2015-07-10,7713.0,566.0,1.0,0,0,0,
4,2015-07-09,6964.0,485.0,1.0,0,0,0,
3,2015-07-08,7118.0,570.0,1.0,0,0,0,
2,2015-07-07,4625.0,446.0,1.0,0,0,0,
1,2015-07-06,7151.0,539.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,7358.0,506.0,1.0,0,0,0,
5,2015-07-03,10709.0,658.0,1.0,1,0,0,
4,2015-07-02,8598.0,560.0,1.0,1,0,0,
3,2015-07-01,9826.0,599.0,1.0,1,0,0,
2,2015-06-30,11937.0,710.0,1.0,1,0,0,
1,2015-06-29,14457.0,804.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,8741.0,556.0,1.0,0,0,0,
5,2015-06-26,6228.0,525.0,1.0,0,0,0,
4,2015-06-25,5763.0,483.0,1.0,0,0,0,
3,2015-06-24,5323.0,438.0,1.0,0,0,0,
2,2015-06-23,5649.0,445.0,1.0,0,0,0,
1,2015-06-22,7358.0,515.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,8387.0,538.0,1.0,0,0,0,
5,2015-06-19,6728.0,544.0,1.0,1,0,0,
4,2015-06-18,11635.0,639.0,1.0,1,0,0,
3,2015-06-17,8635.0,565.0,1.0,1,0,0,
2,2015-06-16,9637.0,686.0,1.0,1,0,0,
1,2015-06-15,13749.0,812.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,6728.0,539.0,1.0,0,0,0,
5,2015-06-12,6559.0,491.0,1.0,0,0,0,
4,2015-06-11,,,1.0,0,0,0,
3,2015-06-10,6193.0,548.0,1.0,0,0,0,
2,2015-06-09,6186.0,524.0,1.0,0,0,0,
1,2015-06-08,7808.0,555.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,7855.0,512.0,1.0,0,0,0,
5,2015-06-05,9353.0,643.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,9500.0,620.0,1.0,1,0,0,
2,2015-06-02,12533.0,721.0,1.0,1,0,0,
1,2015-06-01,10624.0,761.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,730.0
3,2015-09-16,,,1.0,1,0,0,1431.0
2,2015-09-15,,,1.0,1,0,0,1802.0
1,2015-09-14,,,1.0,1,0,0,3128.0
7,2015-09-13,,,0.0,0,0,0,4015.0
6,2015-09-12,,,1.0,0,0,0,4731.0
5,2015-09-11,,,1.0,0,0,0,5940.0
4,2015-09-10,,,1.0,0,0,0,6185.0
3,2015-09-09,,,1.0,0,0,0,7389.0
2,2015-09-08,,,1.0,0,0,0,7983.0
1,2015-09-07,,,1.0,0,0,0,8696.0
7,2015-09-06,,,0.0,0,0,0,10015.0
6,2015-09-05,,,1.0,0,0,0,10882.0
5,2015-09-04,,,1.0,1,0,1,11799.0
4,2015-09-03,,,1.0,1,0,1,12588.0
3,2015-09-02,,,1.0,1,0,1,12855.0
2,2015-09-01,,,1.0,1,0,1,13782.0
1,2015-08-31,,,1.0,1,0,1,14742.0
7,2015-08-30,,,0.0,0,0,1,15795.0
6,2015-08-29,,,1.0,0,0,1,16311.0
5,2015-08-28,,,1.0,0,0,1,17276.0
4,2015-08-27,,,1.0,0,0,1,18820.0
3,2015-08-26,,,1.0,0,0,1,19254.0
2,2015-08-25,,,1.0,0,0,1,20520.0
1,2015-08-24,,,1.0,0,0,1,21364.0
7,2015-08-23,,,0.0,0,0,1,21522.0
6,2015-08-22,,,1.0,0,0,1,19183.0
5,2015-08-21,,,1.0,1,0,1,23880.0
4,2015-08-20,,,1.0,1,0,1,24251.0
3,2015-08-19,,,1.0,1,0,1,25226.0
2,2015-08-18,,,1.0,1,0,1,26145.0
1,2015-08-17,,,1.0,1,0,1,26638.0
7,2015-08-16,,,0.0,0,0,1,27787.0
6,2015-08-15,,,1.0,0,0,1,28682.0
5,2015-08-14,,,1.0,0,0,1,29526.0
4,2015-08-13,,,1.0,0,0,1,30245.0
3,2015-08-12,,,1.0,0,0,1,31199.0
2,2015-08-11,,,1.0,0,0,1,32173.0
1,2015-08-10,,,1.0,0,0,1,32815.0
7,2015-08-09,,,0.0,0,0,1,33818.0
6,2015-08-08,,,1.0,0,0,1,35021.0
5,2015-08-07,,,1.0,1,0,1,35942.0
4,2015-08-06,,,1.0,1,0,1,36279.0
3,2015-08-05,,,1.0,1,0,1,37230.0
2,2015-08-04,,,1.0,1,0,1,37941.0
1,2015-08-03,,,1.0,1,0,1,39117.0
7,2015-08-02,,,0.0,0,0,1,39637.0
6,2015-08-01,,,1.0,0,0,1,40334.0
5,2015-07-31,6857.0,652.0,1.0,1,0,1,
4,2015-07-30,7187.0,539.0,1.0,1,0,1,
3,2015-07-29,5896.0,480.0,1.0,1,0,1,
2,2015-07-28,5510.0,459.0,1.0,1,0,1,
1,2015-07-27,7358.0,546.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,974.0,239.0,1.0,0,0,0,
5,2015-07-24,4340.0,423.0,1.0,0,0,1,
4,2015-07-23,3391.0,445.0,1.0,0,0,1,
3,2015-07-22,3852.0,381.0,1.0,0,0,1,
2,2015-07-21,5763.0,464.0,1.0,0,0,1,
1,2015-07-20,4522.0,446.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,2428.0,295.0,1.0,0,0,0,
5,2015-07-17,6708.0,555.0,1.0,1,0,1,
4,2015-07-16,6316.0,517.0,1.0,1,0,1,
3,2015-07-15,5056.0,469.0,1.0,1,0,1,
2,2015-07-14,6667.0,549.0,1.0,1,0,1,
1,2015-07-13,9462.0,651.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,2188.0,206.0,1.0,0,0,0,
5,2015-07-10,4161.0,423.0,1.0,0,0,1,
4,2015-07-09,5405.0,491.0,1.0,0,0,1,
3,2015-07-08,4092.0,421.0,1.0,0,0,1,
2,2015-07-07,4106.0,417.0,1.0,0,0,1,
1,2015-07-06,5520.0,453.0,1.0,0,0,1,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,3663.0,281.0,1.0,0,0,0,
5,2015-07-03,5518.0,524.0,1.0,1,0,1,
4,2015-07-02,6425.0,532.0,1.0,1,0,1,
3,2015-07-01,8263.0,543.0,1.0,1,0,1,
2,2015-06-30,10927.0,644.0,1.0,1,0,1,
1,2015-06-29,11657.0,766.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,3282.0,328.0,1.0,0,0,0,
5,2015-06-26,5991.0,630.0,1.0,0,0,0,
4,2015-06-25,4981.0,469.0,1.0,0,0,0,
3,2015-06-24,2950.0,405.0,1.0,0,0,0,
2,2015-06-23,3069.0,405.0,1.0,0,0,0,
1,2015-06-22,4028.0,452.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,5804.0,424.0,1.0,0,0,0,
5,2015-06-19,5851.0,545.0,1.0,1,0,0,
4,2015-06-18,6208.0,571.0,1.0,1,0,0,
3,2015-06-17,6798.0,582.0,1.0,1,0,0,
2,2015-06-16,6612.0,624.0,1.0,1,0,0,
1,2015-06-15,6677.0,520.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,1491.0,281.0,1.0,0,0,0,
5,2015-06-12,6048.0,520.0,1.0,0,0,0,
4,2015-06-11,4534.0,467.0,1.0,0,0,0,
3,2015-06-10,3706.0,377.0,1.0,0,0,0,
2,2015-06-09,3776.0,461.0,1.0,0,0,0,
1,2015-06-08,4649.0,454.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,1481.0,294.0,1.0,0,0,0,
5,2015-06-05,5184.0,507.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,7291.0,662.0,1.0,1,0,0,
2,2015-06-02,8895.0,566.0,1.0,1,0,0,
1,2015-06-01,7522.0,660.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,371.0
3,2015-09-16,,,1.0,1,0,0,1349.0
2,2015-09-15,,,1.0,1,0,0,1831.0
1,2015-09-14,,,1.0,1,0,0,2722.0
7,2015-09-13,,,0.0,0,0,0,4197.0
6,2015-09-12,,,1.0,0,0,0,4623.0
5,2015-09-11,,,1.0,0,0,0,5668.0
4,2015-09-10,,,1.0,0,0,0,6028.0
3,2015-09-09,,,1.0,0,0,0,7203.0
2,2015-09-08,,,1.0,0,0,0,8537.0
1,2015-09-07,,,1.0,0,0,0,9043.0
7,2015-09-06,,,0.0,0,0,0,9837.0
6,2015-09-05,,,1.0,0,0,0,11005.0
5,2015-09-04,,,1.0,1,0,0,11776.0
4,2015-09-03,,,1.0,1,0,0,12107.0
3,2015-09-02,,,1.0,1,0,0,13632.0
2,2015-09-01,,,1.0,1,0,0,14022.0
1,2015-08-31,,,1.0,1,0,0,15160.0
7,2015-08-30,,,0.0,0,0,0,15491.0
6,2015-08-29,,,1.0,0,0,0,17037.0
5,2015-08-28,,,1.0,0,0,0,17406.0
4,2015-08-27,,,1.0,0,0,0,18694.0
3,2015-08-26,,,1.0,0,0,0,18851.0
2,2015-08-25,,,1.0,0,0,0,19956.0
1,2015-08-24,,,1.0,0,0,0,20887.0
7,2015-08-23,,,0.0,0,0,0,21893.0
6,2015-08-22,,,1.0,0,0,0,22688.0
5,2015-08-21,,,1.0,1,0,0,23398.0
4,2015-08-20,,,1.0,1,0,0,24210.0
3,2015-08-19,,,1.0,1,0,0,14887.0
2,2015-08-18,,,1.0,1,0,0,26292.0
1,2015-08-17,,,1.0,1,0,0,26691.0
7,2015-08-16,,,0.0,0,0,0,28080.0
6,2015-08-15,,,1.0,0,0,0,28909.0
5,2015-08-14,,,1.0,0,0,0,29956.0
4,2015-08-13,,,1.0,0,0,0,30586.0
3,2015-08-12,,,1.0,0,0,0,31072.0
2,2015-08-11,,,1.0,0,0,1,31918.0
1,2015-08-10,,,1.0,0,0,1,32880.0
7,2015-08-09,,,0.0,0,0,0,34190.0
6,2015-08-08,,,1.0,0,0,0,34834.0
5,2015-08-07,,,1.0,1,0,1,35926.0
4,2015-08-06,,,1.0,1,0,1,36410.0
3,2015-08-05,,,1.0,1,0,1,37109.0
2,2015-08-04,,,1.0,1,0,1,38016.0
1,2015-08-03,,,1.0,1,0,1,38636.0
7,2015-08-02,,,0.0,0,0,0,39719.0
6,2015-08-01,,,1.0,0,0,0,41056.0
5,2015-07-31,11090.0,684.0,1.0,1,0,1,
4,2015-07-30,7357.0,520.0,1.0,1,0,1,
3,2015-07-29,7719.0,510.0,1.0,1,0,1,
2,2015-07-28,7766.0,531.0,1.0,1,0,1,
1,2015-07-27,7409.0,580.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4487.0,421.0,1.0,0,0,0,
5,2015-07-24,6760.0,506.0,1.0,0,0,1,
4,2015-07-23,5108.0,466.0,1.0,0,0,1,
3,2015-07-22,5564.0,469.0,1.0,0,0,1,
2,2015-07-21,6193.0,464.0,1.0,0,0,1,
1,2015-07-20,5645.0,480.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5228.0,467.0,1.0,0,0,0,
5,2015-07-17,7238.0,538.0,1.0,1,0,1,
4,2015-07-16,7291.0,513.0,1.0,1,0,1,
3,2015-07-15,8023.0,602.0,1.0,1,0,1,
2,2015-07-14,8565.0,516.0,1.0,1,0,1,
1,2015-07-13,9798.0,678.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5756.0,491.0,1.0,0,0,0,
5,2015-07-10,5501.0,510.0,1.0,0,0,1,
4,2015-07-09,6193.0,453.0,1.0,0,0,1,
3,2015-07-08,5963.0,448.0,1.0,0,0,1,
2,2015-07-07,5612.0,437.0,1.0,0,0,1,
1,2015-07-06,5754.0,517.0,1.0,0,0,1,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5056.0,471.0,1.0,0,0,0,
5,2015-07-03,6660.0,480.0,1.0,1,0,1,
4,2015-07-02,6949.0,491.0,1.0,1,0,1,
3,2015-07-01,7812.0,507.0,1.0,1,0,1,
2,2015-06-30,10260.0,573.0,1.0,1,0,1,
1,2015-06-29,10444.0,625.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4863.0,410.0,1.0,0,0,0,
5,2015-06-26,7071.0,517.0,1.0,0,0,0,
4,2015-06-25,5296.0,421.0,1.0,0,0,0,
3,2015-06-24,4876.0,422.0,1.0,0,0,0,
2,2015-06-23,4639.0,410.0,1.0,0,0,0,
1,2015-06-22,5688.0,464.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,6250.0,417.0,1.0,0,0,0,
5,2015-06-19,7976.0,592.0,1.0,1,0,0,
4,2015-06-18,6257.0,505.0,1.0,1,0,0,
3,2015-06-17,6252.0,491.0,1.0,1,0,0,
2,2015-06-16,8386.0,612.0,1.0,1,0,0,
1,2015-06-15,9947.0,717.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4614.0,370.0,1.0,0,0,0,
5,2015-06-12,5343.0,491.0,1.0,0,0,0,
4,2015-06-11,5270.0,423.0,1.0,0,0,0,
3,2015-06-10,6044.0,540.0,1.0,0,0,0,
2,2015-06-09,6263.0,468.0,1.0,0,0,0,
1,2015-06-08,5729.0,449.0,1.0,0,0,0,
