,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
551,-122.11,37.66,29.0,2981.0,696.0,3262.0,706.0,3.9333,140600.0,NEAR BAY
552,-117.95,33.86,16.0,4091.0,579.0,1684.0,533.0,7.3518,380100.0,<1H OCEAN
553,-117.87,33.87,26.0,1351.0,279.0,678.0,255.0,3.5039,187500.0,<1H OCEAN
554,-116.98,33.73,18.0,2115.0,599.0,1060.0,548.0,2.0,69000.0,INLAND
555,-118.45,34.15,14.0,6403.0,1381.0,3222.0,1318.0,4.9148,409300.0,<1H OCEAN
556,-122.0,37.33,28.0,2113.0,439.0,1143.0,410.0,3.4208,297600.0,<1H OCEAN
557,-118.01,34.11,16.0,3179.0,620.0,2880.0,620.0,2.4519,103200.0,INLAND
558,-115.57,32.69,11.0,2103.0,350.0,839.0,334.0,4.3906,112500.0,INLAND
559,-118.19,33.8,44.0,973.0,272.0,1138.0,249.0,2.944,121100.0,NEAR OCEAN
560,-122.47,37.83,52.0,3608.0,751.0,1423.0,806.0,3.5671,378000.0,NEAR BAY
561,-118.41,34.09,47.0,2492.0,516.0,1102.0,476.0,7.79,500001.0,<1H OCEAN
562,-119.12,35.36,32.0,3169.0,716.0,1858.0,746.0,2.3882,68900.0,INLAND
563,-118.36,33.78,28.0,3148.0,831.0,2164.0,800.0,4.3056,271300.0,<1H OCEAN
564,-118.32,33.91,33.0,2374.0,486.0,1303.0,429.0,3.5208,176700.0,<1H OCEAN
565,-121.87,37.26,43.0,3805.0,764.0,1859.0,739.0,4.7437,269500.0,<1H OCEAN
566,-117.24,34.12,42.0,2127.0,501.0,1639.0,474.0,1.5288,95800.0,INLAND
567,-122.45,37.79,40.0,2581.0,517.0,1183.0,508.0,4.6923,500001.0,NEAR BAY
568,-122.43,37.77,52.0,2172.0,370.0,998.0,386.0,4.9079,271400.0,NEAR BAY
569,-118.23,33.9,38.0,1540.0,291.0,930.0,274.0,2.7159,108900.0,<1H OCEAN
570,-121.42,38.7,18.0,4151.0,908.0,2229.0,769.0,3.6583,111900.0,INLAND
571,-122.71,38.39,41.0,442.0,,230.0,103.0,3.75,500001.0,<1H OCEAN
572,-118.35,34.07,52.0,1554.0,479.0,803.0,478.0,1.7546,225000.0,<1H OCEAN
573,-121.3,38.26,6.0,2099.0,329.0,943.0,356.0,5.1837,122400.0,INLAND
574,-119.82,36.72,24.0,2422.0,489.0,1366.0,473.0,3.5208,70400.0,INLAND
575,-117.93,34.02,35.0,2118.0,531.0,1708.0,546.0,3.5227,166700.0,<1H OCEAN
576,-118.02,34.11,29.0,3107.0,441.0,1584.0,441.0,5.7371,500001.0,INLAND
577,-119.88,36.77,36.0,1765.0,308.0,826.0,297.0,3.6641,98700.0,INLAND
578,-118.21,34.09,32.0,1729.0,488.0,1617.0,476.0,2.5148,161700.0,<1H OCEAN
579,-117.17,32.75,52.0,3795.0,794.0,1335.0,712.0,3.2437,500001.0,NEAR OCEAN
580,-117.04,32.75,37.0,1580.0,291.0,685.0,298.0,3.6875,145800.0,NEAR OCEAN
581,-122.28,37.89,13.0,3346.0,599.0,1690.0,575.0,5.0099,209900.0,NEAR BAY
582,-117.07,32.57,28.0,1665.0,276.0,868.0,275.0,3.5875,137500.0,NEAR OCEAN
583,-121.69,38.15,25.0,1788.0,536.0,1762.0,527.0,1.0548,82100.0,INLAND
584,-122.26,37.48,32.0,4096.0,764.0,1811.0,706.0,4.2447,264500.0,NEAR BAY
585,-117.92,33.67,23.0,3301.0,931.0,2314.0,867.0,3.0938,160600.0,<1H OCEAN
586,-117.13,32.75,27.0,3269.0,618.0,1537.0,611.0,2.5284,142900.0,NEAR OCEAN
587,-117.28,34.13,21.0,7963.0,1526.0,3844.0,1074.0,1.722,81900.0,INLAND
588,-122.44,37.81,52.0,3191.0,621.0,1580.0,618.0,4.5724,500001.0,NEAR BAY
589,-122.31,37.51,27.0,2596.0,535.0,1163.0,495.0,3.6389,443000.0,NEAR OCEAN
590,-121.95,38.01,52.0,40.0,8.0,13.0,4.0,3.875,200000.0,INLAND
591,-118.02,33.92,27.0,2394.0,528.0,1576.0,527.0,3.5556,173900.0,<1H OCEAN
592,-121.45,38.55,52.0,2127.0,483.0,855.0,437.0,1.9203,103800.0,INLAND
593,-118.08,33.85,36.0,2194.0,573.0,1221.0,541.0,4.375,207000.0,<1H OCEAN
594,-118.08,33.88,29.0,3337.0,762.0,1915.0,721.0,4.3594,245700.0,<1H OCEAN
595,-121.3,38.68,18.0,4460.0,708.0,2227.0,665.0,3.8125,122700.0,INLAND
596,-117.07,32.68,43.0,2637.0,632.0,1175.0,615.0,2.2843,137500.0,NEAR OCEAN
597,-121.3,38.11,16.0,3103.0,413.0,1104.0,414.0,4.4125,139300.0,INLAND
598,-117.23,34.53,6.0,7392.0,1404.0,5674.0,1376.0,3.2794,102000.0,INLAND
599,-122.44,37.8,47.0,4433.0,740.0,1305.0,726.0,10.3979,500001.0,NEAR BAY
600,-117.05,32.62,35.0,1301.0,248.0,577.0,224.0,4.0,129400.0,NEAR OCEAN
601,-118.23,33.79,25.0,1468.0,629.0,2120.0,598.0,1.6267,137500.0,NEAR OCEAN
602,-122.21,37.82,37.0,2228.0,491.0,1138.0,439.0,4.5179,163900.0,NEAR BAY
603,-118.02,33.87,32.0,3521.0,575.0,1742.0,573.0,5.1624,219500.0,<1H OCEAN
604,-122.41,37.77,49.0,3257.0,752.0,2357.0,739.0,2.5719,270800.0,NEAR BAY
605,-122.15,37.46,28.0,3564.0,731.0,1462.0,697.0,4.5817,270800.0,NEAR BAY
606,-117.09,32.63,31.0,2062.0,378.0,1265.0,356.0,3.2159,106300.0,NEAR OCEAN
607,-122.02,37.98,25.0,4449.0,849.0,1914.0,792.0,6.0,303900.0,NEAR BAY
608,-121.35,38.56,21.0,2857.0,661.0,1293.0,608.0,2.3929,122600.0,INLAND
609,-118.19,33.96,33.0,2275.0,602.0,2450.0,575.0,2.8333,154600.0,<1H OCEAN
610,-122.41,37.79,52.0,1887.0,447.0,722.0,431.0,1.6348,250000.0,NEAR BAY
611,-121.46,38.61,38.0,3585.0,867.0,1884.0,832.0,3.25,70500.0,INLAND
612,-118.58,34.2,36.0,2125.0,466.0,995.0,437.0,4.0521,350000.0,<1H OCEAN
613,-118.42,34.04,42.0,2089.0,337.0,905.0,331.0,8.1164,500001.0,<1H OCEAN
614,-122.44,37.77,52.0,4153.0,682.0,1730.0,659.0,4.0845,409700.0,NEAR BAY
615,-122.39,37.72,49.0,793.0,222.0,1023.0,219.0,3.6538,174000.0,NEAR BAY
616,-118.33,34.07,32.0,1801.0,618.0,1653.0,563.0,1.3042,251100.0,<1H OCEAN
617,-117.88,33.72,27.0,1784.0,317.0,1052.0,301.0,3.1667,215400.0,<1H OCEAN
618,-121.01,37.62,35.0,1971.0,463.0,1831.0,447.0,1.9441,67500.0,INLAND
619,-122.11,37.4,24.0,1848.0,515.0,1432.0,495.0,2.3464,139800.0,NEAR BAY
620,-117.86,33.9,16.0,2290.0,393.0,1081.0,404.0,7.7751,378200.0,<1H OCEAN
621,-118.37,33.88,24.0,3388.0,812.0,1798.0,787.0,3.8162,292900.0,<1H OCEAN
622,-121.96,37.67,17.0,2857.0,549.0,1721.0,516.0,5.3261,245000.0,INLAND
623,-117.48,33.94,44.0,3098.0,767.0,1509.0,699.0,3.5227,113500.0,INLAND
624,-121.03,37.16,18.0,2453.0,611.0,1807.0,572.0,1.8299,66300.0,INLAND
625,-122.3,37.8,52.0,2865.0,437.0,1181.0,465.0,5.4127,376800.0,NEAR BAY
626,-117.17,32.82,23.0,3273.0,725.0,1420.0,703.0,3.1563,272800.0,NEAR OCEAN
627,-118.18,33.94,42.0,2052.0,468.0,2176.0,439.0,3.0909,134400.0,<1H OCEAN
628,-117.13,32.7,39.0,616.0,132.0,572.0,134.0,1.75,95600.0,NEAR OCEAN
629,-119.1,35.59,16.0,2866.0,607.0,1632.0,574.0,2.4196,87500.0,INLAND
630,-117.08,32.68,26.0,2581.0,752.0,1586.0,718.0,2.25,104200.0,NEAR OCEAN
631,-118.15,34.16,44.0,2191.0,439.0,1051.0,434.0,2.375,179700.0,<1H OCEAN
632,-118.4,34.25,33.0,1794.0,333.0,1354.0,329.0,5.5164,216100.0,<1H OCEAN
633,-120.94,37.62,11.0,4065.0,794.0,2277.0,721.0,3.5179,147500.0,INLAND
634,-121.37,38.66,17.0,3274.0,713.0,2235.0,667.0,2.9453,111300.0,INLAND
635,-117.69,33.63,16.0,2949.0,682.0,1846.0,631.0,2.1838,105300.0,<1H OCEAN
636,-118.0,33.83,32.0,3527.0,607.0,1734.0,568.0,5.5709,200800.0,<1H OCEAN
637,-120.44,34.7,32.0,2978.0,604.0,1554.0,561.0,3.5909,134600.0,NEAR OCEAN
638,-122.16,37.72,36.0,2581.0,444.0,1348.0,441.0,4.625,162500.0,NEAR BAY
639,-117.25,32.74,43.0,4400.0,763.0,2196.0,789.0,6.5195,500001.0,NEAR OCEAN
640,-118.18,34.05,43.0,1806.0,585.0,874.0,569.0,2.6198,162500.0,<1H OCEAN
641,-118.19,34.64,6.0,1672.0,255.0,786.0,242.0,3.8864,132300.0,INLAND
642,-121.32,38.68,7.0,3108.0,551.0,1556.0,532.0,4.2375,113900.0,INLAND
643,-116.38,33.78,20.0,7187.0,1087.0,3074.0,1083.0,4.5708,237300.0,INLAND
644,-118.16,33.93,30.0,2503.0,498.0,1317.0,478.0,3.9261,152800.0,<1H OCEAN
645,-121.63,39.13,27.0,2868.0,792.0,1226.0,739.0,1.3291,62800.0,INLAND
646,-119.77,36.76,43.0,1268.0,343.0,1031.0,345.0,2.1418,64600.0,INLAND
647,-122.01,37.37,21.0,2181.0,477.0,1267.0,477.0,4.0114,243800.0,<1H OCEAN
648,-117.93,33.87,29.0,1835.0,399.0,1357.0,394.0,3.2135,201200.0,<1H OCEAN
649,-118.4,34.04,38.0,2391.0,498.0,1285.0,485.0,5.8186,500001.0,<1H OCEAN
650,-121.46,38.56,47.0,2360.0,536.0,1346.0,522.0,2.9559,103000.0,INLAND
651,-120.85,37.78,18.0,1401.0,314.0,868.0,279.0,2.4688,68300.0,INLAND
652,-118.31,33.92,21.0,4363.0,1411.0,3091.0,1374.0,2.8239,151100.0,<1H OCEAN
653,-118.49,34.2,35.0,1701.0,469.0,1228.0,429.0,3.8365,222700.0,<1H OCEAN
654,-118.0,33.82,18.0,1743.0,542.0,1584.0,516.0,2.8472,162100.0,<1H OCEAN
655,-119.74,36.81,21.0,3461.0,761.0,1839.0,688.0,2.1845,65900.0,INLAND
656,-121.95,37.32,32.0,3890.0,971.0,1690.0,806.0,2.9899,165400.0,<1H OCEAN
657,-117.68,34.08,25.0,4227.0,671.0,280.0,115.0,3.6641,112500.0,INLAND
658,-121.02,37.65,34.0,1311.0,220.0,749.0,231.0,3.1667,98400.0,INLAND
659,-121.72,39.15,9.0,4137.0,751.0,2365.0,711.0,5.1781,182100.0,INLAND
660,-121.42,37.74,52.0,3768.0,785.0,1753.0,715.0,3.1389,137500.0,INLAND
661,-117.29,34.05,35.0,2289.0,629.0,1741.0,596.0,1.6435,106400.0,INLAND
662,-119.82,36.78,52.0,2610.0,556.0,1184.0,492.0,2.1875,67500.0,INLAND
663,-118.42,34.22,33.0,2346.0,437.0,1255.0,382.0,3.7885,185600.0,<1H OCEAN
664,-122.27,37.82,52.0,1672.0,438.0,1056.0,437.0,1.8299,78400.0,NEAR BAY
665,-118.11,33.96,37.0,1562.0,284.0,678.0,278.0,4.8929,260100.0,<1H OCEAN
666,-118.47,34.0,44.0,1831.0,347.0,969.0,384.0,4.3173,500001.0,<1H OCEAN
667,-119.82,36.8,14.0,3257.0,600.0,1554.0,573.0,4.0,87600.0,INLAND
668,-118.47,34.16,28.0,4072.0,623.0,1675.0,547.0,10.0285,500001.0,<1H OCEAN
669,-122.33,37.94,52.0,1722.0,528.0,846.0,494.0,1.8039,87500.0,NEAR BAY
670,-118.05,33.85,25.0,2364.0,528.0,1511.0,516.0,4.9808,186100.0,<1H OCEAN
671,-118.42,34.28,38.0,1091.0,275.0,947.0,304.0,2.7401,137500.0,<1H OCEAN
672,-122.02,36.97,35.0,2437.0,492.0,1184.0,459.0,4.0924,142000.0,NEAR OCEAN
673,-122.4,37.76,52.0,2670.0,797.0,1283.0,794.0,2.8548,327300.0,NEAR BAY
674,-122.07,37.54,21.0,6010.0,1381.0,2901.0,1336.0,5.2113,500001.0,NEAR BAY
675,-121.98,37.69,21.0,1462.0,235.0,539.0,221.0,5.3988,239400.0,INLAND
676,-118.21,33.8,31.0,2642.0,661.0,1545.0,623.0,3.9265,255400.0,NEAR OCEAN
677,-118.28,34.01,38.0,2587.0,538.0,2357.0,529.0,2.7,159700.0,<1H OCEAN
678,-119.84,36.8,29.0,2381.0,536.0,1236.0,486.0,2.5125,69600.0,INLAND
679,-122.02,36.95,25.0,2808.0,517.0,1091.0,472.0,2.2746,196400.0,NEAR OCEAN
680,-122.06,37.86,14.0,1185.0,228.0,573.0,211.0,5.0507,244500.0,NEAR BAY
681,-118.12,33.94,36.0,749.0,146.0,384.0,127.0,4.09,163500.0,<1H OCEAN
682,-118.48,34.04,25.0,2739.0,618.0,1079.0,574.0,4.125,500001.0,<1H OCEAN
683,-122.26,37.44,23.0,9441.0,1317.0,3107.0,1227.0,9.8177,500001.0,NEAR OCEAN
684,-119.02,35.33,36.0,1755.0,307.0,862.0,306.0,2.25,63400.0,INLAND
685,-117.35,34.07,33.0,3779.0,762.0,1531.0,721.0,2.964,87700.0,INLAND
686,-117.92,33.74,24.0,2878.0,659.0,1591.0,592.0,3.1766,180500.0,<1H OCEAN
687,-122.42,37.76,52.0,1699.0,337.0,886.0,335.0,4.2917,371500.0,NEAR BAY
688,-122.04,36.95,37.0,2049.0,472.0,1042.0,431.0,2.6758,261000.0,NEAR OCEAN
689,-117.94,33.93,26.0,1811.0,270.0,704.0,264.0,5.4659,261300.0,<1H OCEAN
690,-117.07,32.67,20.0,3487.0,816.0,2693.0,795.0,2.7266,106300.0,NEAR OCEAN
691,-117.92,33.87,15.0,2789.0,575.0,1405.0,538.0,3.1382,144600.0,<1H OCEAN
692,-118.27,34.09,42.0,1106.0,226.0,556.0,204.0,2.5476,218800.0,<1H OCEAN
693,-118.38,34.2,26.0,1454.0,266.0,889.0,264.0,4.125,170600.0,<1H OCEAN
694,-118.4,34.17,32.0,2969.0,826.0,1375.0,721.0,3.5,214200.0,<1H OCEAN
695,-118.3,34.0,34.0,1212.0,243.0,746.0,228.0,2.5488,112500.0,<1H OCEAN
696,-119.95,38.95,32.0,1649.0,297.0,916.0,278.0,3.5972,85500.0,INLAND
697,-117.15,32.75,52.0,1892.0,358.0,934.0,357.0,5.3244,240900.0,NEAR OCEAN
698,-119.76,36.76,35.0,2219.0,567.0,1570.0,544.0,2.0474,87900.0,INLAND
699,-117.22,33.22,15.0,2346.0,690.0,2164.0,673.0,2.8226,170800.0,<1H OCEAN
700,-121.57,39.15,23.0,2644.0,474.0,1163.0,465.0,2.3851,67500.0,INLAND
701,-118.33,34.09,52.0,2198.0,631.0,1258.0,597.0,2.6346,230000.0,<1H OCEAN
702,-121.67,36.42,24.0,2261.0,559.0,817.0,476.0,2.5875,146100.0,<1H OCEAN
703,-121.33,38.0,15.0,1742.0,393.0,1301.0,397.0,3.2632,174400.0,INLAND
704,-121.38,37.97,6.0,7374.0,1094.0,4775.0,1074.0,3.6401,115800.0,INLAND
705,-118.35,34.09,28.0,2904.0,764.0,1249.0,736.0,2.5896,330000.0,<1H OCEAN
706,-119.83,36.77,17.0,4072.0,899.0,1876.0,845.0,3.3431,95300.0,INLAND
707,-121.99,37.55,25.0,3578.0,527.0,2272.0,528.0,5.2548,267400.0,<1H OCEAN
708,-121.98,38.34,24.0,2372.0,454.0,1319.0,420.0,4.0714,122200.0,INLAND
709,-118.04,34.12,36.0,6476.0,833.0,3798.0,793.0,7.8177,500001.0,<1H OCEAN
710,-119.27,36.31,14.0,2672.0,518.0,1063.0,403.0,3.5,91800.0,INLAND
711,-118.3,34.01,30.0,3213.0,1008.0,3441.0,927.0,1.8288,132000.0,<1H OCEAN
712,-122.27,37.79,16.0,1621.0,411.0,654.0,316.0,2.7051,161800.0,NEAR BAY
713,-118.4,34.07,40.0,2919.0,476.0,1056.0,439.0,11.2093,500001.0,<1H OCEAN
714,-117.9,33.69,35.0,1949.0,496.0,1341.0,486.0,2.0643,96300.0,<1H OCEAN
715,-118.28,34.09,30.0,2211.0,857.0,2164.0,779.0,1.7303,221200.0,<1H OCEAN
716,-121.61,36.61,29.0,3295.0,659.0,1593.0,622.0,2.9183,158300.0,<1H OCEAN
717,-119.72,34.43,36.0,2394.0,758.0,1699.0,719.0,3.0,219400.0,NEAR OCEAN
718,-117.99,33.75,17.0,2668.0,631.0,1241.0,597.0,3.1563,174500.0,<1H OCEAN
719,-117.22,32.75,16.0,3308.0,834.0,1595.0,823.0,3.2465,295300.0,NEAR OCEAN
720,-122.31,37.56,52.0,1298.0,214.0,725.0,213.0,6.0901,500001.0,NEAR OCEAN
721,-120.63,35.27,18.0,2866.0,523.0,1633.0,515.0,2.8586,237500.0,<1H OCEAN
722,-122.5,37.76,35.0,3201.0,637.0,1428.0,596.0,4.2614,279300.0,NEAR BAY
723,-122.32,40.67,22.0,2168.0,617.0,1138.0,589.0,2.1212,66900.0,INLAND
724,-118.33,34.07,52.0,1582.0,546.0,796.0,455.0,2.6719,218200.0,<1H OCEAN
725,-118.16,34.17,36.0,2355.0,511.0,1349.0,510.0,2.8,155300.0,<1H OCEAN
726,-118.28,33.94,37.0,1147.0,314.0,1153.0,300.0,2.0938,91400.0,<1H OCEAN
727,-118.21,34.02,39.0,1328.0,332.0,1022.0,334.0,1.8571,137300.0,<1H OCEAN
728,-121.85,37.26,18.0,1621.0,343.0,786.0,299.0,3.5223,238700.0,<1H OCEAN
729,-117.88,33.74,26.0,1835.0,461.0,1083.0,408.0,2.6298,162500.0,<1H OCEAN
730,-121.4,38.68,5.0,3999.0,830.0,2431.0,732.0,3.7479,92700.0,INLAND
731,-121.62,36.72,42.0,3298.0,713.0,1284.0,677.0,2.8342,242000.0,NEAR OCEAN
732,-117.86,33.81,22.0,2052.0,349.0,922.0,339.0,6.6361,333600.0,<1H OCEAN
733,-121.22,38.71,9.0,16679.0,3474.0,7604.0,2267.0,4.3222,167800.0,INLAND
734,-118.08,33.88,34.0,2237.0,462.0,1758.0,449.0,4.5179,160800.0,<1H OCEAN
735,-117.24,34.15,15.0,1680.0,316.0,1042.0,316.0,2.7,94600.0,INLAND
736,-122.22,37.78,52.0,2229.0,438.0,928.0,437.0,5.8151,393200.0,NEAR BAY
737,-118.34,34.01,52.0,2670.0,585.0,810.0,531.0,4.0417,500001.0,<1H OCEAN
738,-119.03,35.33,34.0,1661.0,394.0,1163.0,365.0,4.0,500001.0,INLAND
739,-118.17,34.02,42.0,2089.0,662.0,2445.0,573.0,2.2844,131000.0,<1H OCEAN
740,-119.14,34.4,29.0,4138.0,767.0,1883.0,658.0,4.5333,279900.0,NEAR OCEAN
741,-121.26,37.96,32.0,2747.0,708.0,1319.0,705.0,1.6759,69700.0,INLAND
742,-118.14,33.9,37.0,2421.0,494.0,2229.0,478.0,4.1444,160100.0,<1H OCEAN
743,-117.07,32.57,13.0,1207.0,233.0,782.0,226.0,2.3125,103300.0,NEAR OCEAN
744,-122.22,37.77,52.0,1481.0,299.0,686.0,269.0,3.6393,229000.0,NEAR BAY
745,-118.09,33.95,36.0,2414.0,460.0,1368.0,455.0,4.05,171400.0,<1H OCEAN
746,-117.86,33.75,20.0,1486.0,,1092.0,374.0,3.5,127200.0,<1H OCEAN
747,-122.42,37.76,52.0,2125.0,409.0,1091.0,393.0,4.0,400000.0,NEAR BAY
748,-122.38,37.59,34.0,2721.0,591.0,1532.0,528.0,4.3906,398100.0,NEAR OCEAN
749,-121.35,38.76,15.0,3346.0,539.0,1364.0,519.0,4.9107,159500.0,INLAND
750,-117.37,33.19,32.0,4787.0,494.0,1799.0,484.0,8.7496,500001.0,NEAR OCEAN
751,-121.3,37.96,14.0,2821.0,632.0,1518.0,609.0,2.3929,73000.0,INLAND
752,-117.76,34.08,36.0,1387.0,269.0,732.0,254.0,2.4866,92400.0,INLAND
753,-118.3,34.09,27.0,1134.0,509.0,1545.0,437.0,1.5086,187500.0,<1H OCEAN
754,-121.3,38.68,20.0,2561.0,482.0,1354.0,466.0,3.4643,131300.0,INLAND
755,-118.03,33.93,23.0,3252.0,582.0,1613.0,527.0,3.5833,161300.0,<1H OCEAN
756,-117.14,32.71,34.0,1867.0,559.0,1279.0,483.0,1.9483,87500.0,NEAR OCEAN
757,-122.43,37.75,52.0,2448.0,519.0,1082.0,489.0,5.8309,376800.0,NEAR BAY
758,-117.43,33.94,31.0,1741.0,303.0,928.0,297.0,3.4265,159600.0,INLAND
759,-118.36,33.94,34.0,2747.0,633.0,1742.0,616.0,4.2917,278600.0,<1H OCEAN
760,-118.33,34.08,52.0,1457.0,282.0,576.0,281.0,6.0307,500001.0,<1H OCEAN
761,-118.29,34.17,21.0,2399.0,596.0,2197.0,559.0,3.8287,272800.0,<1H OCEAN
762,-122.01,38.25,26.0,1083.0,266.0,634.0,243.0,2.6544,170700.0,INLAND
763,-118.31,33.98,52.0,1829.0,507.0,975.0,476.0,2.6172,97900.0,<1H OCEAN
764,-122.13,37.71,37.0,1655.0,342.0,664.0,319.0,3.1691,244500.0,NEAR BAY
765,-122.67,38.45,45.0,3084.0,744.0,1281.0,626.0,3.9792,144600.0,<1H OCEAN
766,-122.26,37.8,52.0,1120.0,270.0,729.0,264.0,1.5086,181300.0,NEAR BAY
767,-118.38,33.81,16.0,2782.0,735.0,1607.0,688.0,4.1328,500001.0,NEAR OCEAN
768,-118.36,34.1,50.0,2597.0,522.0,1134.0,492.0,4.1523,500001.0,<1H OCEAN
769,-118.31,33.93,38.0,1446.0,358.0,1279.0,356.0,1.84,125800.0,<1H OCEAN
770,-118.14,34.17,52.0,1975.0,255.0,877.0,251.0,10.5142,500001.0,<1H OCEAN
771,-118.25,33.9,39.0,821.0,190.0,577.0,173.0,2.1528,102900.0,<1H OCEAN
772,-122.29,37.89,18.0,9975.0,1545.0,4718.0,1474.0,6.4266,267400.0,NEAR BAY
773,-121.28,38.9,15.0,2958.0,604.0,1266.0,570.0,2.8295,95700.0,INLAND
774,-119.17,34.21,25.0,3149.0,833.0,1545.0,790.0,2.3583,179200.0,NEAR OCEAN
775,-117.14,32.9,19.0,2901.0,689.0,1023.0,581.0,3.0685,170800.0,<1H OCEAN
776,-117.16,32.75,15.0,3808.0,866.0,1894.0,713.0,1.9,187500.0,NEAR OCEAN
777,-122.45,37.65,35.0,3298.0,667.0,1699.0,618.0,3.7167,252200.0,NEAR OCEAN
778,-118.18,33.85,18.0,3360.0,1220.0,3171.0,1141.0,2.2559,142600.0,<1H OCEAN
779,-118.0,34.1,22.0,949.0,204.0,565.0,205.0,2.4135,182500.0,<1H OCEAN
780,-117.93,33.83,21.0,1875.0,597.0,916.0,528.0,2.7348,150000.0,<1H OCEAN
781,-122.66,38.48,16.0,3191.0,637.0,1520.0,618.0,3.2321,96900.0,<1H OCEAN
782,-122.52,37.92,32.0,3471.0,514.0,1623.0,514.0,4.9079,357600.0,NEAR BAY
783,-122.26,37.85,33.0,7136.0,1335.0,3308.0,1299.0,4.6997,279800.0,NEAR BAY
784,-122.28,37.8,52.0,1461.0,348.0,631.0,352.0,3.1513,153800.0,NEAR BAY
785,-122.0,38.25,34.0,3111.0,557.0,1592.0,576.0,4.4083,161700.0,INLAND
786,-121.06,37.61,36.0,1143.0,231.0,776.0,222.0,2.1818,56000.0,INLAND
787,-120.08,36.97,27.0,1751.0,341.0,1092.0,335.0,1.9688,57600.0,INLAND
788,-122.34,37.97,30.0,2581.0,,2456.0,797.0,1.9647,137500.0,NEAR BAY
789,-121.34,38.68,35.0,2726.0,459.0,1361.0,463.0,3.4331,94300.0,INLAND
790,-118.37,33.93,34.0,1008.0,224.0,590.0,211.0,4.7604,236500.0,<1H OCEAN
791,-117.07,33.12,23.0,1875.0,643.0,1446.0,597.0,2.6221,140600.0,<1H OCEAN
792,-121.29,38.72,18.0,4493.0,718.0,1594.0,697.0,4.0192,134400.0,INLAND
793,-117.3,34.18,35.0,2126.0,562.0,1317.0,522.0,1.3571,69700.0,INLAND
794,-118.17,33.93,36.0,3298.0,821.0,3169.0,771.0,3.8,176600.0,<1H OCEAN
795,-122.09,37.34,35.0,4991.0,524.0,1543.0,518.0,10.3979,500001.0,NEAR BAY
796,-117.4,33.95,27.0,1298.0,240.0,1389.0,263.0,1.6719,90900.0,INLAND
797,-119.78,36.92,14.0,3008.0,585.0,1460.0,515.0,1.7273,62900.0,INLAND
798,-117.4,34.07,25.0,2467.0,538.0,1130.0,491.0,1.8438,112900.0,INLAND
799,-117.15,32.8,27.0,2476.0,565.0,1019.0,559.0,2.5352,169300.0,NEAR OCEAN
800,-122.07,37.09,23.0,2290.0,539.0,1172.0,523.0,4.0714,250000.0,NEAR OCEAN
801,-119.32,36.22,18.0,1665.0,403.0,1213.0,393.0,1.8299,55900.0,INLAND
802,-118.3,33.99,34.0,1565.0,349.0,839.0,330.0,2.9191,112500.0,<1H OCEAN
803,-121.46,38.6,29.0,1340.0,307.0,686.0,268.0,2.7981,124300.0,INLAND
804,-118.38,34.02,24.0,3221.0,854.0,3001.0,848.0,2.5667,305000.0,<1H OCEAN
805,-117.27,34.13,29.0,2412.0,516.0,1479.0,504.0,1.8333,77900.0,INLAND
806,-121.86,37.38,23.0,4799.0,988.0,2764.0,964.0,5.5106,500001.0,<1H OCEAN
807,-118.51,34.04,36.0,3501.0,528.0,1518.0,528.0,15.0001,500001.0,<1H OCEAN
808,-118.1,33.9,36.0,2826.0,702.0,2034.0,703.0,4.3833,171300.0,<1H OCEAN
809,-122.44,37.79,52.0,2399.0,437.0,859.0,399.0,4.0781,420000.0,NEAR BAY
810,-117.16,32.68,25.0,2492.0,708.0,1882.0,697.0,2.087,127400.0,NEAR OCEAN
811,-118.14,34.07,32.0,1527.0,346.0,996.0,329.0,2.9688,214600.0,<1H OCEAN
812,-117.88,33.7,15.0,3354.0,711.0,2037.0,716.0,3.5172,183300.0,<1H OCEAN
813,-118.29,34.16,32.0,2822.0,741.0,1496.0,713.0,3.0441,237500.0,<1H OCEAN
814,-117.87,34.12,33.0,2814.0,536.0,1410.0,498.0,3.0469,158700.0,INLAND
815,-118.35,33.94,24.0,1527.0,465.0,1279.0,432.0,2.5363,226000.0,<1H OCEAN
816,-118.44,34.09,25.0,5252.0,1033.0,2445.0,918.0,3.0972,500001.0,<1H OCEAN
817,-118.44,34.25,15.0,5126.0,878.0,3114.0,815.0,4.7332,231700.0,<1H OCEAN
818,-117.97,33.67,24.0,3856.0,721.0,2298.0,703.0,4.6375,169300.0,<1H OCEAN
819,-121.87,37.26,29.0,1177.0,266.0,588.0,232.0,4.1053,230800.0,<1H OCEAN
820,-117.23,32.79,43.0,2343.0,623.0,1094.0,569.0,2.9167,234500.0,NEAR OCEAN
821,-122.08,37.64,39.0,1664.0,278.0,810.0,278.0,5.0,181700.0,NEAR BAY
822,-122.41,37.79,52.0,3385.0,699.0,1430.0,699.0,3.1858,500001.0,NEAR BAY
823,-121.98,37.24,27.0,2975.0,533.0,1181.0,522.0,5.8864,500001.0,<1H OCEAN
824,-122.68,38.64,25.0,2023.0,340.0,899.0,309.0,5.5196,237900.0,<1H OCEAN
825,-119.19,36.34,41.0,2295.0,515.0,906.0,449.0,1.9107,88700.0,INLAND
826,-121.76,37.67,38.0,3520.0,721.0,2690.0,718.0,4.7143,195800.0,INLAND
