,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
697,1044.0,2.0,2015-07-06,8096.0,0.0,1.0,1.0,0,0.0
698,543.0,6.0,2015-07-30,37257.0,4681.0,1.0,0.0,0,0.0
699,783.0,4.0,2015-07-15,1316.0,607.0,1.0,1.0,0,0.0
700,627.0,7.0,2015-07-20,627.0,712.0,1.0,1.0,0,0.0
701,765.0,1.0,2015-07-20,5272.0,442.0,1.0,0.0,0,1.0
702,592.0,4.0,2015-06-01,0.0,4766.0,1.0,0.0,0,0.0
703,1038.0,3.0,2015-07-16,0.0,0.0,1.0,0.0,0,1.0
704,884.0,1.0,2015-07-06,5589.0,590.0,0.0,0.0,0,0.0
705,586.0,1.0,2015-06-01,0.0,636.0,1.0,0.0,0,0.0
706,586.0,4.0,2015-06-11,12087.0,683.0,1.0,0.0,0,0.0
707,854.0,1.0,2015-07-29,15804.0,594.0,1.0,1.0,0,1.0
708,651.0,4.0,2015-07-05,7168.0,829.0,1.0,1.0,0,0.0
709,849.0,7.0,2015-07-26,6514.0,615.0,1.0,0.0,0,0.0
710,568.0,5.0,2015-06-18,6093.0,0.0,0.0,0.0,0,0.0
711,1089.0,7.0,2015-07-15,7268.0,4681.0,1.0,0.0,0,1.0
712,63.0,5.0,2015-06-28,6589.0,734.0,1.0,0.0,0,0.0
713,989.0,5.0,2015-06-08,0.0,635.0,1.0,0.0,0,0.0
714,889.0,1.0,2015-07-06,9700.0,855.0,1.0,0.0,0,0.0
715,746.0,5.0,2015-07-26,0.0,0.0,1.0,1.0,0,0.0
716,746.0,7.0,2015-06-13,10891.0,612.0,1.0,0.0,0,0.0
717,1096.0,7.0,2015-06-13,5515.0,0.0,1.0,0.0,a,0.0
718,1054.0,3.0,2015-06-24,17961.0,1576.0,1.0,0.0,0,0.0
719,815.0,7.0,2015-06-16,5366.0,646.0,1.0,0.0,0,0.0
720,591.0,5.0,2015-06-13,0.0,0.0,1.0,0.0,0,0.0
721,1009.0,3.0,2015-06-07,7926.0,0.0,0.0,0.0,0,0.0
722,835.0,2.0,2015-06-13,0.0,439.0,1.0,1.0,0,0.0
723,801.0,4.0,2015-06-19,6307.0,0.0,1.0,0.0,0,0.0
724,528.0,4.0,2015-06-27,1101.0,976.0,1.0,0.0,0,0.0
725,930.0,4.0,2015-07-24,689.0,668.0,1.0,0.0,0,0.0
726,746.0,1.0,2015-06-08,12761.0,594.0,1.0,0.0,0,0.0
727,887.0,5.0,2015-06-13,5103.0,605.0,1.0,0.0,0,1.0
728,969.0,1.0,2015-06-03,0.0,778.0,1.0,0.0,0,0.0
729,555.0,5.0,2015-07-18,0.0,0.0,1.0,1.0,0,1.0
730,715.0,4.0,2015-06-25,6569.0,523.0,1.0,0.0,0,0.0
731,827.0,5.0,2015-06-22,779.0,844.0,1.0,1.0,0,0.0
732,926.0,3.0,2015-07-02,0.0,1406.0,1.0,0.0,0,0.0
733,957.0,5.0,2015-07-11,0.0,632.0,1.0,1.0,0,0.0
734,662.0,1.0,2015-07-04,924.0,0.0,1.0,1.0,0,0.0
735,1.0,5.0,2015-07-27,0.0,496.0,1.0,0.0,0,0.0
736,815.0,7.0,2015-07-28,524.0,734.0,1.0,1.0,0,0.0
737,538.0,4.0,2015-07-07,6366.0,686.0,1.0,0.0,0,0.0
738,814.0,7.0,2015-07-26,30963.0,544.0,0.0,1.0,0,1.0
739,713.0,6.0,2015-07-26,0.0,844.0,1.0,0.0,0,1.0
740,686.0,1.0,2015-07-01,0.0,584.0,0.0,1.0,0,0.0
741,881.0,2.0,2015-06-02,4893.0,757.0,1.0,0.0,0,0.0
742,614.0,5.0,2015-07-04,488.0,582.0,1.0,0.0,0,0.0
743,695.0,2.0,2015-07-21,0.0,663.0,1.0,0.0,0,1.0
744,537.0,5.0,2015-07-04,0.0,639.0,1.0,0.0,0,0.0
745,821.0,6.0,2015-07-17,7796.0,958.0,0.0,0.0,0,0.0
746,743.0,6.0,2015-07-04,0.0,659.0,1.0,0.0,0,0.0
747,746.0,1.0,2015-06-24,5347.0,516.0,0.0,1.0,0,0.0
748,846.0,1.0,2015-07-02,8051.0,632.0,1.0,1.0,0,0.0
749,991.0,3.0,2015-07-19,8074.0,0.0,1.0,0.0,0,0.0
750,1003.0,6.0,2015-07-16,6071.0,0.0,1.0,0.0,0,0.0
751,870.0,5.0,2015-07-17,5589.0,496.0,1.0,0.0,0,0.0
752,556.0,2.0,2015-07-30,5267.0,730.0,0.0,0.0,0,0.0
753,626.0,7.0,2015-06-06,493.0,607.0,1.0,1.0,0,0.0
754,464.0,5.0,2015-06-07,0.0,901.0,1.0,0.0,0,1.0
755,873.0,5.0,2015-06-08,7889.0,0.0,1.0,0.0,0,0.0
756,627.0,1.0,2015-07-28,0.0,632.0,1.0,0.0,0,0.0
757,849.0,7.0,2015-06-16,8868.0,2113.0,1.0,0.0,0,0.0
758,910.0,6.0,2015-07-11,4488.0,534.0,1.0,0.0,0,0.0
759,613.0,4.0,2015-07-04,4453.0,0.0,1.0,1.0,0,0.0
760,1093.0,4.0,2015-07-06,0.0,648.0,0.0,0.0,0,0.0
761,696.0,4.0,2015-06-17,0.0,632.0,1.0,1.0,0,0.0
762,592.0,3.0,2015-07-16,5777.0,636.0,1.0,0.0,0,0.0
763,1069.0,7.0,2015-06-21,8943.0,724.0,0.0,0.0,0,0.0
764,984.0,3.0,2015-07-19,0.0,576.0,1.0,0.0,0,0.0
765,926.0,4.0,2015-07-10,5625.0,778.0,1.0,0.0,0,1.0
766,561.0,7.0,2015-07-31,9691.0,618.0,1.0,0.0,0,1.0
767,723.0,1.0,2015-07-08,7062.0,1139.0,1.0,0.0,0,0.0
768,1004.0,4.0,2015-07-22,0.0,762.0,1.0,0.0,0,0.0
769,1110.0,5.0,2015-06-26,9134.0,541.0,1.0,0.0,0,0.0
770,669.0,7.0,2015-06-27,0.0,0.0,1.0,0.0,0,0.0
771,815.0,6.0,2015-06-26,0.0,672.0,1.0,0.0,0,1.0
772,1021.0,6.0,2015-06-15,0.0,604.0,0.0,0.0,0,0.0
773,584.0,5.0,2015-07-19,6346.0,964.0,1.0,1.0,0,0.0
774,1057.0,4.0,2015-07-19,4948.0,755.0,1.0,1.0,0,0.0
775,664.0,7.0,2015-06-07,5961.0,1068.0,1.0,1.0,0,0.0
776,930.0,4.0,2015-06-26,513.0,764.0,1.0,1.0,0,1.0
777,1028.0,3.0,2015-06-23,7118.0,533.0,1.0,0.0,0,0.0
778,746.0,6.0,2015-07-14,0.0,984.0,1.0,1.0,0,0.0
779,571.0,1.0,2015-07-18,7090.0,438.0,1.0,0.0,0,1.0
780,489.0,3.0,2015-07-04,0.0,851.0,1.0,0.0,0,0.0
781,835.0,2.0,2015-06-07,0.0,762.0,1.0,0.0,0,0.0
782,65.0,5.0,2015-07-10,5277.0,683.0,1.0,0.0,0,1.0
783,1059.0,6.0,2015-07-01,6942.0,1035.0,1.0,0.0,0,0.0
784,1087.0,2.0,2015-07-05,0.0,447.0,1.0,0.0,0,0.0
785,478.0,3.0,2015-07-04,7961.0,3026.0,1.0,0.0,0,1.0
786,599.0,5.0,2015-06-22,5491.0,471.0,0.0,1.0,0,1.0
787,846.0,3.0,2015-07-08,687.0,798.0,1.0,0.0,0,1.0
788,464.0,4.0,2015-07-14,5020.0,545.0,1.0,0.0,0,0.0
789,844.0,5.0,2015-06-01,8177.0,556.0,1.0,0.0,0,0.0
790,753.0,2.0,2015-07-20,7962.0,479.0,1.0,0.0,0,0.0
791,69.0,1.0,2015-07-05,9457.0,4416.0,1.0,1.0,0,0.0
792,664.0,3.0,2015-06-10,0.0,434.0,1.0,0.0,0,0.0
793,704.0,5.0,2015-06-23,0.0,851.0,1.0,0.0,0,0.0
794,462.0,4.0,2015-07-02,31003.0,728.0,1.0,0.0,0,0.0
795,1007.0,3.0,2015-07-09,6952.0,671.0,1.0,0.0,0,0.0
796,778.0,4.0,2015-07-23,7521.0,578.0,1.0,1.0,0,0.0
797,569.0,4.0,2015-07-29,1182.0,0.0,1.0,0.0,0,1.0
798,605.0,4.0,2015-06-09,5991.0,1091.0,1.0,0.0,0,0.0
799,705.0,3.0,2015-06-02,7342.0,587.0,1.0,0.0,0,0.0
800,651.0,3.0,2015-06-06,0.0,3459.0,0.0,1.0,0,0.0
801,685.0,3.0,2015-06-03,0.0,882.0,1.0,0.0,0,1.0
802,64.0,4.0,2015-06-04,6366.0,528.0,1.0,1.0,0,0.0
803,746.0,5.0,2015-07-21,5.0,843.0,1.0,0.0,0,1.0
804,976.0,1.0,2015-07-04,5241.0,519.0,0.0,1.0,0,0.0
805,984.0,4.0,2015-07-22,6884.0,0.0,1.0,0.0,0,0.0
806,948.0,4.0,2015-07-11,7352.0,695.0,1.0,0.0,0,1.0
807,461.0,1.0,2015-07-15,9093.0,723.0,1.0,1.0,0,0.0
808,713.0,1.0,2015-06-07,0.0,732.0,0.0,0.0,0,0.0
809,735.0,1.0,2015-06-16,8849.0,469.0,1.0,0.0,0,0.0
810,952.0,6.0,2015-07-03,0.0,1.0,1.0,0.0,0,0.0
811,663.0,3.0,2015-06-16,579.0,0.0,1.0,1.0,0,1.0
812,463.0,4.0,2015-06-07,8861.0,431.0,1.0,0.0,0,0.0
813,949.0,7.0,2015-06-28,0.0,615.0,1.0,1.0,0,0.0
814,788.0,7.0,2015-07-24,4897.0,726.0,1.0,0.0,0,1.0
815,995.0,5.0,2015-06-16,805.0,786.0,1.0,0.0,0,0.0
816,827.0,3.0,2015-06-07,6645.0,818.0,1.0,0.0,0,0.0
817,598.0,4.0,2015-07-01,7179.0,527.0,1.0,0.0,0,0.0
818,686.0,6.0,2015-06-03,10991.0,652.0,1.0,1.0,0,0.0
819,1083.0,6.0,2015-07-10,0.0,0.0,1.0,0.0,0,0.0
820,568.0,6.0,2015-07-23,6091.0,0.0,1.0,1.0,0,0.0
821,574.0,4.0,2015-06-15,6366.0,561.0,1.0,1.0,0,1.0
822,832.0,3.0,2015-06-20,0.0,887.0,0.0,0.0,0,0.0
823,896.0,7.0,2015-06-15,6539.0,635.0,0.0,0.0,0,1.0
824,982.0,5.0,2015-06-07,5979.0,567.0,1.0,0.0,0,0.0
825,942.0,6.0,2015-07-12,6894.0,561.0,1.0,1.0,0,0.0
826,646.0,4.0,2015-06-25,9671.0,474.0,1.0,0.0,0,0.0
827,1057.0,6.0,2015-06-24,5437.0,0.0,1.0,0.0,0,0.0
828,742.0,3.0,2015-06-01,8795.0,678.0,1.0,0.0,0,0.0
829,607.0,4.0,2015-06-30,0.0,0.0,1.0,0.0,0,0.0
830,615.0,6.0,2015-06-07,6074.0,0.0,1.0,0.0,0,1.0
831,871.0,7.0,2015-06-18,6811.0,706.0,1.0,0.0,0,0.0
832,613.0,4.0,2015-07-25,6398.0,0.0,0.0,1.0,0,1.0
833,796.0,5.0,2015-06-12,9952.0,0.0,1.0,0.0,0,0.0
834,703.0,2.0,2015-06-22,759.0,515.0,1.0,0.0,0,0.0
835,562.0,4.0,2015-07-30,0.0,0.0,1.0,1.0,0,1.0
836,713.0,6.0,2015-07-28,2626.0,822.0,1.0,0.0,0,0.0
837,1077.0,6.0,2015-06-04,5785.0,3707.0,1.0,0.0,0,0.0
838,957.0,6.0,2015-06-08,8257.0,703.0,1.0,0.0,0,1.0
839,914.0,5.0,2015-06-30,8134.0,878.0,1.0,0.0,0,1.0
840,536.0,1.0,2015-07-25,7094.0,976.0,0.0,0.0,0,0.0
841,0.0,2.0,2015-07-07,0.0,618.0,1.0,0.0,0,1.0
842,661.0,1.0,2015-06-27,5791.0,787.0,1.0,0.0,0,1.0
843,857.0,3.0,2015-07-07,0.0,569.0,1.0,0.0,0,0.0
844,783.0,7.0,2015-07-11,5103.0,561.0,0.0,0.0,0,1.0
845,539.0,3.0,2015-07-26,9076.0,645.0,1.0,0.0,0,1.0
846,656.0,5.0,2015-06-27,6072.0,942.0,1.0,0.0,0,1.0
847,1079.0,4.0,2015-07-14,813.0,678.0,1.0,1.0,0,0.0
848,1037.0,2.0,2015-07-01,5589.0,748.0,1.0,0.0,0,0.0
849,925.0,7.0,2015-07-03,0.0,0.0,1.0,0.0,0,0.0
850,948.0,1.0,2015-06-18,4984.0,964.0,1.0,0.0,0,0.0
851,1089.0,6.0,2015-07-06,539.0,4560.0,0.0,1.0,0,1.0
852,801.0,5.0,2015-07-29,5984.0,882.0,1.0,0.0,0,1.0
853,879.0,4.0,2015-07-01,8053.0,713.0,1.0,0.0,0,0.0
854,976.0,4.0,2015-07-13,0.0,798.0,0.0,0.0,0,1.0
855,798.0,2.0,2015-06-28,7231.0,787.0,1.0,0.0,0,0.0
856,987.0,1.0,2015-07-19,0.0,0.0,1.0,0.0,0,0.0
857,548.0,1.0,2015-06-03,6797.0,576.0,1.0,0.0,0,1.0
858,483.0,7.0,2015-07-30,0.0,0.0,0.0,1.0,0,0.0
859,576.0,5.0,2015-07-09,796.0,635.0,1.0,1.0,0,1.0
860,806.0,4.0,2015-07-21,0.0,4475.0,1.0,0.0,0,0.0
861,568.0,1.0,2015-06-09,833.0,668.0,1.0,0.0,0,0.0
862,598.0,6.0,2015-07-23,0.0,745.0,1.0,0.0,0,0.0
863,1017.0,3.0,2015-07-23,10031.0,0.0,1.0,1.0,0,1.0
864,812.0,6.0,2015-06-02,0.0,0.0,1.0,0.0,0,0.0
865,771.0,4.0,2015-07-20,6093.0,449.0,1.0,0.0,0,0.0
866,1057.0,7.0,2015-06-06,6071.0,0.0,1.0,1.0,0,1.0
867,1106.0,3.0,2015-06-18,4256.0,739.0,1.0,1.0,0,0.0
868,584.0,2.0,2015-06-26,9307.0,0.0,1.0,1.0,0,0.0
869,582.0,6.0,2015-06-24,4687.0,798.0,0.0,0.0,0,0.0
870,441.0,7.0,2015-06-17,0.0,0.0,1.0,1.0,0,0.0
871,635.0,7.0,2015-06-23,4488.0,566.0,1.0,0.0,0,0.0
872,784.0,6.0,2015-06-08,706.0,613.0,0.0,0.0,0,0.0
873,794.0,2.0,2015-07-29,8079.0,595.0,1.0,0.0,0,0.0
874,534.0,6.0,2015-07-16,4687.0,462.0,1.0,1.0,0,0.0
875,1104.0,6.0,2015-07-07,5491.0,861.0,1.0,0.0,0,0.0
876,690.0,7.0,2015-07-10,6742.0,812.0,1.0,0.0,0,0.0
877,577.0,4.0,2015-06-12,7763.0,933.0,1.0,0.0,0,1.0
878,987.0,3.0,2015-07-05,6060.0,4756.0,1.0,0.0,0,0.0
879,792.0,4.0,2015-06-12,3760.0,0.0,0.0,0.0,0,0.0
880,906.0,4.0,2015-06-11,6459.0,537.0,1.0,0.0,0,0.0
881,812.0,4.0,2015-07-18,5861.0,0.0,1.0,0.0,0,0.0
882,1047.0,6.0,2015-06-06,5540.0,587.0,0.0,0.0,0,1.0
883,526.0,2.0,2015-06-26,7077.0,463.0,1.0,1.0,0,0.0
884,528.0,4.0,2015-07-07,8053.0,0.0,1.0,0.0,0,0.0
885,776.0,4.0,2015-07-30,8177.0,0.0,1.0,1.0,0,0.0
886,585.0,5.0,2015-07-04,5686.0,0.0,1.0,0.0,0,0.0
887,541.0,4.0,2015-06-03,5686.0,1264.0,1.0,1.0,0,0.0
888,806.0,5.0,2015-06-23,9086.0,3262.0,1.0,0.0,0,0.0
889,786.0,5.0,2015-07-18,0.0,827.0,1.0,1.0,0,1.0
890,1059.0,4.0,2015-07-18,8098.0,732.0,0.0,1.0,0,0.0
891,871.0,4.0,2015-06-04,0.0,782.0,1.0,0.0,0,0.0
892,785.0,2.0,2015-06-17,4947.0,0.0,1.0,1.0,0,0.0
893,563.0,2.0,2015-07-27,0.0,687.0,1.0,0.0,0,0.0
894,679.0,6.0,2015-06-04,5686.0,976.0,1.0,1.0,0,0.0
895,623.0,6.0,2015-07-28,0.0,624.0,1.0,0.0,0,1.0
896,584.0,5.0,2015-06-13,0.0,744.0,1.0,0.0,0,0.0
897,85.0,7.0,2015-07-14,39074.0,816.0,1.0,1.0,0,0.0
898,1111.0,6.0,2015-07-14,0.0,0.0,1.0,0.0,0,1.0
899,692.0,6.0,2015-07-09,0.0,1004.0,1.0,1.0,0,0.0
900,612.0,3.0,2015-07-25,29072.0,557.0,1.0,0.0,0,0.0
901,679.0,6.0,2015-06-15,0.0,713.0,1.0,0.0,0,0.0
902,985.0,1.0,2015-06-25,6342.0,0.0,0.0,0.0,0,0.0
903,988.0,7.0,2015-07-28,6096.0,0.0,1.0,0.0,0,1.0
904,556.0,4.0,2015-07-06,9813.0,526.0,1.0,0.0,0,0.0
905,639.0,3.0,2015-07-09,4596.0,0.0,1.0,0.0,0,0.0
906,822.0,6.0,2015-06-22,0.0,0.0,1.0,0.0,0,0.0
907,930.0,1.0,2015-07-07,1591.0,861.0,1.0,1.0,0,1.0
908,729.0,7.0,2015-06-14,0.0,575.0,1.0,0.0,0,0.0
909,575.0,5.0,2015-07-12,6727.0,818.0,1.0,1.0,0,1.0
910,887.0,7.0,2015-07-22,0.0,682.0,0.0,0.0,0,0.0
911,481.0,1.0,2015-07-12,6761.0,595.0,1.0,0.0,0,1.0
912,619.0,6.0,2015-06-19,6074.0,0.0,1.0,0.0,0,0.0
913,633.0,4.0,2015-06-14,0.0,0.0,1.0,0.0,0,0.0
914,847.0,5.0,2015-07-12,0.0,0.0,1.0,0.0,0,0.0
915,80.0,1.0,2015-07-27,0.0,0.0,0.0,1.0,0,0.0
916,868.0,4.0,2015-06-17,7338.0,727.0,1.0,0.0,0,0.0
917,931.0,5.0,2015-06-24,9.0,1007.0,1.0,0.0,0,0.0
918,946.0,2.0,2015-06-27,7131.0,0.0,1.0,1.0,0,0.0
919,691.0,1.0,2015-06-11,0.0,878.0,1.0,0.0,0,0.0
920,723.0,7.0,2015-06-22,488.0,522.0,1.0,0.0,0,0.0
921,1056.0,4.0,2015-06-18,5599.0,735.0,1.0,1.0,0,0.0
922,609.0,6.0,2015-07-01,0.0,0.0,1.0,0.0,0,0.0
923,604.0,5.0,2015-06-22,713.0,0.0,1.0,0.0,0,0.0
924,695.0,5.0,2015-06-30,564.0,491.0,1.0,0.0,0,0.0
925,1009.0,1.0,2015-07-12,5712.0,744.0,1.0,0.0,0,0.0
926,930.0,6.0,2015-06-20,0.0,0.0,1.0,1.0,0,0.0
927,593.0,7.0,2015-07-27,5867.0,909.0,1.0,0.0,0,0.0
928,887.0,6.0,2015-06-18,6077.0,865.0,1.0,1.0,0,0.0
929,904.0,7.0,2015-07-08,0.0,0.0,1.0,0.0,0,1.0
930,74.0,7.0,2015-07-10,5709.0,694.0,1.0,1.0,0,0.0
931,1018.0,7.0,2015-06-04,8131.0,3293.0,1.0,0.0,0,0.0
932,958.0,6.0,2015-06-10,6827.0,579.0,1.0,1.0,0,1.0
933,575.0,3.0,2015-07-31,5777.0,0.0,1.0,0.0,0,0.0
934,615.0,7.0,2015-06-04,6713.0,462.0,1.0,1.0,0,0.0
935,581.0,1.0,2015-07-18,0.0,463.0,1.0,1.0,0,0.0
936,1108.0,4.0,2015-06-19,6589.0,598.0,1.0,0.0,0,0.0
937,1112.0,2.0,2015-07-18,8982.0,719.0,1.0,0.0,0,0.0
938,1068.0,4.0,2015-06-23,5550.0,782.0,1.0,1.0,0,0.0
939,705.0,3.0,2015-06-30,1160.0,0.0,1.0,0.0,0,0.0
940,940.0,2.0,2015-07-16,8062.0,637.0,1.0,1.0,0,1.0
941,994.0,1.0,2015-07-03,4540.0,543.0,1.0,0.0,0,0.0
942,631.0,7.0,2015-06-16,7072.0,849.0,1.0,0.0,0,1.0
943,676.0,1.0,2015-07-07,5708.0,897.0,1.0,1.0,0,1.0
944,981.0,1.0,2015-06-27,5777.0,1064.0,1.0,0.0,0,0.0
945,618.0,7.0,2015-07-06,9073.0,537.0,1.0,1.0,0,0.0
946,637.0,7.0,2015-06-19,6448.0,1013.0,1.0,1.0,0,1.0
947,930.0,6.0,2015-07-24,7058.0,935.0,1.0,0.0,0,0.0
948,682.0,2.0,2015-07-05,8667.0,568.0,1.0,1.0,0,0.0
949,1014.0,5.0,2015-07-22,1040.0,803.0,1.0,1.0,0,0.0
950,917.0,3.0,2015-06-17,6098.0,973.0,1.0,0.0,0,0.0
951,619.0,5.0,2015-07-17,5981.0,658.0,1.0,1.0,0,0.0
952,469.0,5.0,2015-07-02,5861.0,496.0,1.0,0.0,0,0.0
953,559.0,6.0,2015-06-16,1147.0,0.0,1.0,1.0,0,1.0
954,759.0,3.0,2015-06-23,9268.0,3236.0,0.0,0.0,0,0.0
955,732.0,4.0,2015-06-14,3889.0,576.0,1.0,1.0,0,0.0
956,534.0,2.0,2015-07-09,6580.0,787.0,0.0,0.0,0,0.0
957,700.0,6.0,2015-07-15,6288.0,618.0,1.0,0.0,0,0.0
958,917.0,3.0,2015-07-18,10044.0,977.0,1.0,0.0,0,1.0
959,1091.0,1.0,2015-06-03,0.0,439.0,1.0,0.0,0,0.0
960,589.0,6.0,2015-07-20,1128.0,537.0,1.0,0.0,0,0.0
961,624.0,2.0,2015-06-21,3813.0,4049.0,1.0,0.0,0,1.0
962,686.0,3.0,2015-06-04,0.0,537.0,1.0,0.0,0,1.0
963,749.0,7.0,2015-06-05,9135.0,668.0,1.0,1.0,0,0.0
964,914.0,4.0,2015-07-17,8058.0,646.0,1.0,1.0,0,0.0
965,772.0,4.0,2015-06-02,5146.0,724.0,1.0,0.0,0,0.0
966,636.0,3.0,2015-06-06,5653.0,757.0,1.0,0.0,0,0.0
967,921.0,3.0,2015-07-24,3913.0,643.0,1.0,0.0,0,0.0
968,642.0,1.0,2015-07-14,4444.0,695.0,1.0,0.0,0,0.0
969,605.0,3.0,2015-06-22,0.0,0.0,1.0,0.0,0,1.0
970,663.0,4.0,2015-06-24,4786.0,591.0,1.0,0.0,0,0.0
971,928.0,1.0,2015-07-06,7105.0,0.0,1.0,1.0,0,0.0
972,485.0,5.0,2015-07-16,5915.0,0.0,1.0,0.0,0,0.0
973,992.0,3.0,2015-07-08,4672.0,523.0,1.0,0.0,0,0.0
974,864.0,3.0,2015-06-21,712.0,591.0,1.0,0.0,0,0.0
975,687.0,1.0,2015-07-14,538.0,0.0,1.0,0.0,0,0.0
976,554.0,1.0,2015-06-04,539.0,567.0,1.0,1.0,0,0.0
977,551.0,7.0,2015-07-05,8176.0,989.0,0.0,0.0,0,1.0
978,769.0,1.0,2015-07-23,0.0,515.0,1.0,0.0,0,1.0
979,1059.0,4.0,2015-06-12,0.0,496.0,1.0,0.0,0,0.0
980,682.0,2.0,2015-06-25,6905.0,537.0,1.0,0.0,0,0.0
981,45.0,3.0,2015-07-29,1.0,668.0,1.0,1.0,0,0.0
982,632.0,5.0,2015-06-04,4862.0,0.0,1.0,0.0,0,1.0
983,995.0,6.0,2015-07-26,0.0,792.0,1.0,0.0,0,0.0
984,756.0,6.0,2015-07-26,0.0,663.0,1.0,0.0,0,1.0
985,533.0,2.0,2015-06-08,7983.0,836.0,0.0,0.0,0,0.0
986,904.0,3.0,2015-06-27,0.0,0.0,1.0,0.0,0,0.0
987,637.0,5.0,2015-07-17,0.0,531.0,0.0,1.0,0,0.0
988,588.0,7.0,2015-07-02,6072.0,1744.0,1.0,0.0,0,1.0
989,649.0,2.0,2015-07-22,0.0,0.0,1.0,0.0,0,0.0
990,644.0,6.0,2015-06-11,468.0,704.0,1.0,1.0,0,0.0
991,668.0,4.0,2015-06-17,0.0,799.0,1.0,0.0,0,0.0
992,868.0,4.0,2015-06-27,4671.0,4467.0,1.0,1.0,0,1.0
993,846.0,4.0,2015-06-13,491.0,0.0,1.0,1.0,0,0.0
994,662.0,5.0,2015-07-06,0.0,0.0,0.0,1.0,0,0.0
995,968.0,2.0,2015-06-20,6996.0,749.0,0.0,0.0,0,0.0
996,1034.0,3.0,2015-06-30,9063.0,0.0,1.0,0.0,0,1.0
997,968.0,7.0,2015-06-11,4393.0,0.0,1.0,0.0,0,0.0
998,487.0,4.0,2015-06-10,4596.0,1049.0,1.0,1.0,0,0.0
999,730.0,2.0,2015-06-19,5475.0,466.0,0.0,0.0,0,0.0
