,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
548,-118.12,33.89,31.0,3305.0,875.0,2814.0,852.0,2.5694,173800.0,<1H OCEAN
549,-118.23,33.88,28.0,713.0,159.0,609.0,143.0,3.5972,187500.0,<1H OCEAN
550,-118.12,33.8,25.0,2937.0,557.0,1288.0,506.0,4.1375,278800.0,<1H OCEAN
551,-118.35,33.97,52.0,2150.0,552.0,1211.0,513.0,2.4695,193200.0,<1H OCEAN
552,-117.04,32.65,28.0,2492.0,461.0,1316.0,486.0,4.9078,302300.0,NEAR OCEAN
553,-118.3,34.17,52.0,2108.0,518.0,1722.0,478.0,3.0357,181300.0,<1H OCEAN
554,-122.29,37.98,45.0,2374.0,454.0,853.0,448.0,5.0866,459600.0,NEAR BAY
555,-119.68,34.43,43.0,2948.0,719.0,2341.0,694.0,2.3864,242700.0,<1H OCEAN
556,-118.79,34.18,26.0,5711.0,1092.0,2620.0,1041.0,4.7295,367700.0,NEAR OCEAN
557,-118.35,33.94,36.0,3521.0,859.0,2328.0,871.0,3.1497,145700.0,<1H OCEAN
558,-118.13,33.77,36.0,1817.0,339.0,793.0,335.0,4.75,495500.0,NEAR OCEAN
559,-122.15,37.47,19.0,4605.0,1204.0,2441.0,1138.0,3.454536,225000.0,NEAR BAY
560,-118.2,34.03,45.0,1311.0,464.0,1775.0,467.0,1.7308,162500.0,<1H OCEAN
561,-118.15,33.97,34.0,2729.0,604.0,2223.0,609.0,3.1467,151800.0,<1H OCEAN
562,-121.2,37.8,33.0,1582.0,301.0,729.0,282.0,3.9063,162800.0,INLAND
563,-118.31,34.1,37.0,3184.0,805.0,2288.0,733.0,2.8295,252200.0,<1H OCEAN
564,-121.42,38.48,17.0,1699.0,346.0,826.0,307.0,2.3293,128600.0,INLAND
565,-122.17,37.69,36.0,2410.0,491.0,1061.0,463.0,4.0815,186800.0,NEAR BAY
566,-118.2,33.79,23.0,3275.0,741.0,1756.0,718.0,2.9185,202300.0,NEAR OCEAN
567,-121.46,38.56,52.0,2159.0,421.0,1388.0,431.0,3.07,86900.0,INLAND
568,-118.42,33.96,37.0,2061.0,444.0,781.0,429.0,3.6111,381800.0,<1H OCEAN
569,-118.23,33.91,37.0,2311.0,561.0,2190.0,519.0,1.8096,86100.0,<1H OCEAN
570,-118.94,35.38,30.0,2862.0,477.0,1421.0,466.0,4.0682,116100.0,INLAND
571,-122.21,37.78,52.0,1696.0,393.0,822.0,375.0,2.5234,91900.0,NEAR BAY
572,-122.01,36.99,26.0,972.0,269.0,339.0,169.0,2.8155,350000.0,NEAR OCEAN
573,-122.43,37.77,52.0,2523.0,644.0,1085.0,613.0,3.7361,370000.0,NEAR BAY
574,-122.21,37.8,52.0,3100.0,729.0,1660.0,657.0,3.6125,230000.0,NEAR BAY
575,-120.95,37.65,26.0,2280.0,484.0,1133.0,431.0,2.6771,157600.0,INLAND
576,-118.42,34.05,21.0,2644.0,934.0,2827.0,884.0,2.9524,255400.0,<1H OCEAN
577,-120.13,34.65,18.0,2979.0,661.0,1645.0,592.0,2.0547,90600.0,NEAR OCEAN
578,-121.87,37.37,16.0,4274.0,703.0,2239.0,711.0,6.2425,291500.0,<1H OCEAN
579,-117.71,34.1,31.0,1075.0,237.0,809.0,230.0,2.3375,162500.0,INLAND
580,-117.14,32.93,25.0,2747.0,592.0,1293.0,582.0,4.1563,164100.0,<1H OCEAN
581,-118.45,34.26,30.0,2239.0,559.0,1383.0,478.0,3.6171,195300.0,<1H OCEAN
582,-118.43,34.03,49.0,1620.0,457.0,1217.0,435.0,3.9091,347800.0,<1H OCEAN
583,-118.44,34.04,52.0,1680.0,327.0,690.0,314.0,8.0074,500001.0,<1H OCEAN
584,-118.12,34.02,26.0,3631.0,947.0,3081.0,895.0,3.2396,214700.0,<1H OCEAN
585,-118.41,33.92,25.0,5436.0,854.0,2529.0,831.0,5.2326,295300.0,<1H OCEAN
586,-118.29,33.94,30.0,2474.0,581.0,2493.0,522.0,1.7031,107900.0,<1H OCEAN
587,-122.16,37.45,36.0,7268.0,833.0,2460.0,777.0,13.2979,500001.0,NEAR BAY
588,-120.84,38.72,16.0,3273.0,651.0,1822.0,642.0,3.0139,99300.0,INLAND
589,-119.75,36.84,21.0,3095.0,547.0,1424.0,474.0,3.3368,92800.0,INLAND
590,-118.48,34.02,26.0,3252.0,463.0,1264.0,471.0,6.2048,500001.0,<1H OCEAN
591,-117.03,33.08,15.0,4241.0,,2172.0,798.0,3.8068,293900.0,<1H OCEAN
592,-122.71,38.44,52.0,1488.0,414.0,1334.0,391.0,2.1782,160100.0,<1H OCEAN
593,-118.5,34.0,37.0,2073.0,438.0,902.0,434.0,3.6641,242700.0,<1H OCEAN
594,-122.24,37.49,33.0,2468.0,446.0,1344.0,393.0,4.0647,243100.0,NEAR OCEAN
595,-121.5,38.54,25.0,5027.0,1283.0,1748.0,1088.0,2.6392,84400.0,INLAND
596,-117.32,34.06,31.0,1457.0,314.0,1186.0,306.0,2.5455,85700.0,INLAND
597,-117.96,33.71,18.0,5411.0,985.0,2444.0,957.0,4.5357,134400.0,INLAND
598,-118.26,33.84,39.0,812.0,216.0,793.0,228.0,3.1742,204300.0,<1H OCEAN
599,-122.08,37.65,25.0,5144.0,854.0,2446.0,778.0,4.2039,193200.0,NEAR BAY
600,-121.88,36.96,12.0,4975.0,924.0,2312.0,830.0,4.9676,160300.0,<1H OCEAN
601,-118.4,34.08,52.0,4011.0,549.0,1505.0,528.0,10.5511,500001.0,<1H OCEAN
602,-118.12,34.06,42.0,674.0,165.0,531.0,179.0,3.0,226700.0,<1H OCEAN
603,-118.18,34.04,28.0,563.0,139.0,690.0,132.0,2.6719,150000.0,<1H OCEAN
604,-121.36,38.02,26.0,2495.0,316.0,951.0,330.0,7.5274,166700.0,INLAND
605,-117.83,33.67,8.0,6296.0,1450.0,2471.0,1299.0,7.716,409700.0,<1H OCEAN
606,-122.44,37.79,52.0,4383.0,1404.0,1769.0,1313.0,3.0486,500001.0,NEAR BAY
607,-122.26,38.1,32.0,3785.0,707.0,1693.0,665.0,3.723,127900.0,NEAR BAY
608,-122.25,38.11,52.0,2975.0,575.0,1161.0,584.0,3.9118,205300.0,NEAR BAY
609,-118.32,34.07,29.0,2472.0,771.0,2685.0,767.0,2.8,207500.0,<1H OCEAN
610,-122.07,37.91,23.0,4231.0,607.0,1894.0,579.0,6.3132,284900.0,NEAR BAY
611,-122.46,37.78,52.0,1788.0,322.0,791.0,326.0,2.9792,500001.0,NEAR BAY
612,-118.34,34.02,43.0,1722.0,616.0,1085.0,603.0,2.2417,208300.0,<1H OCEAN
613,-118.31,34.03,25.0,959.0,,609.0,232.0,2.0673,151600.0,<1H OCEAN
614,-117.9,34.11,29.0,3039.0,548.0,1413.0,530.0,4.4348,187700.0,<1H OCEAN
615,-121.43,38.48,12.0,3800.0,705.0,1827.0,676.0,2.9402,107900.0,INLAND
616,-118.44,34.04,34.0,2904.0,506.0,841.0,482.0,7.86,500001.0,<1H OCEAN
617,-122.14,37.72,36.0,1389.0,264.0,576.0,248.0,4.1518,224200.0,NEAR BAY
618,-117.26,34.14,38.0,2630.0,588.0,1602.0,573.0,2.3229,93600.0,INLAND
619,-117.09,32.75,39.0,3137.0,684.0,1314.0,633.0,3.0893,129900.0,NEAR OCEAN
620,-121.81,37.24,25.0,3494.0,585.0,2102.0,562.0,4.2348,246200.0,<1H OCEAN
621,-118.94,35.4,21.0,3797.0,642.0,1681.0,629.0,2.8,99500.0,INLAND
622,-120.45,34.95,4.0,2437.0,576.0,947.0,567.0,3.2196,159300.0,<1H OCEAN
623,-117.82,33.83,16.0,3634.0,579.0,1674.0,624.0,5.7018,251100.0,<1H OCEAN
624,-118.22,33.94,30.0,661.0,130.0,537.0,114.0,3.7734,137500.0,<1H OCEAN
625,-118.37,34.18,21.0,2725.0,743.0,1660.0,705.0,3.6148,176300.0,<1H OCEAN
626,-117.05,33.14,16.0,1859.0,468.0,1584.0,428.0,3.6,182100.0,<1H OCEAN
627,-117.23,32.8,34.0,3201.0,633.0,1665.0,628.0,3.5774,276300.0,NEAR OCEAN
628,-121.97,37.29,28.0,4021.0,705.0,2175.0,670.0,5.2363,259800.0,<1H OCEAN
629,-122.02,37.29,17.0,4077.0,551.0,1659.0,532.0,7.6709,500001.0,<1H OCEAN
630,-117.86,33.78,23.0,1819.0,363.0,913.0,344.0,4.6125,181100.0,<1H OCEAN
631,-121.97,36.97,14.0,3769.0,684.0,1415.0,623.0,3.3438,235600.0,INLAND
632,-118.07,34.06,22.0,6277.0,1197.0,3441.0,1131.0,4.0968,380000.0,<1H OCEAN
633,-119.17,34.17,33.0,3006.0,689.0,1660.0,673.0,2.8819,235400.0,NEAR OCEAN
634,-118.09,33.94,34.0,2129.0,401.0,1488.0,429.0,4.1458,183900.0,<1H OCEAN
635,-118.31,34.02,42.0,1444.0,313.0,1221.0,306.0,3.3906,117300.0,<1H OCEAN
636,-117.97,34.09,25.0,2435.0,496.0,1590.0,469.0,4.0938,164800.0,INLAND
637,-119.01,36.08,26.0,1275.0,255.0,677.0,239.0,3.2135,61200.0,INLAND
638,-118.28,34.09,20.0,2924.0,984.0,2540.0,932.0,2.5677,162500.0,<1H OCEAN
639,-122.42,37.71,46.0,3103.0,934.0,2064.0,893.0,2.5238,212500.0,NEAR BAY
640,-118.29,34.11,29.0,2876.0,871.0,2435.0,881.0,2.4167,189400.0,<1H OCEAN
641,-118.2,33.98,32.0,1789.0,527.0,1569.0,493.0,1.9348,162500.0,<1H OCEAN
642,-117.77,33.55,27.0,5743.0,635.0,2412.0,582.0,7.7852,500001.0,<1H OCEAN
643,-118.16,33.89,18.0,3166.0,814.0,3399.0,814.0,3.1771,146900.0,<1H OCEAN
644,-118.34,34.09,36.0,2386.0,719.0,1729.0,696.0,1.9028,225000.0,<1H OCEAN
645,-117.99,33.76,26.0,2833.0,538.0,1186.0,522.0,6.5338,500001.0,<1H OCEAN
646,-121.88,38.0,30.0,4055.0,745.0,1818.0,661.0,3.3869,122000.0,INLAND
647,-118.27,34.06,24.0,1438.0,867.0,2223.0,790.0,1.6348,162500.0,<1H OCEAN
648,-118.38,34.03,40.0,1479.0,411.0,913.0,398.0,3.1691,262500.0,<1H OCEAN
649,-117.92,33.79,20.0,2035.0,562.0,1650.0,556.0,2.9853,177500.0,<1H OCEAN
650,-118.24,33.92,32.0,1785.0,317.0,1296.0,317.0,4.7917,121900.0,<1H OCEAN
651,-118.29,34.01,41.0,1475.0,329.0,1052.0,317.0,2.5139,150000.0,<1H OCEAN
652,-118.24,34.15,15.0,1613.0,852.0,1727.0,708.0,0.8131,250000.0,<1H OCEAN
653,-121.52,38.46,15.0,8606.0,1707.0,3126.0,1642.0,2.4722,116700.0,INLAND
654,-118.1,33.96,36.0,2896.0,609.0,1567.0,553.0,4.375,170800.0,<1H OCEAN
655,-120.84,37.48,7.0,1580.0,295.0,788.0,286.0,3.5714,129700.0,INLAND
656,-122.19,37.76,52.0,2038.0,641.0,1568.0,613.0,1.8856,93600.0,NEAR BAY
657,-121.87,37.44,16.0,3188.0,542.0,1470.0,473.0,5.6846,290900.0,<1H OCEAN
658,-121.67,36.67,17.0,2361.0,631.0,2983.0,546.0,2.3571,151900.0,<1H OCEAN
659,-118.52,34.04,23.0,4379.0,712.0,2065.0,686.0,6.7809,454800.0,<1H OCEAN
660,-117.99,33.88,19.0,3236.0,736.0,1841.0,759.0,3.9688,179700.0,<1H OCEAN
661,-122.35,37.97,26.0,1703.0,459.0,1409.0,392.0,1.8022,82800.0,NEAR BAY
662,-117.91,33.9,33.0,1380.0,224.0,723.0,235.0,5.5787,216700.0,<1H OCEAN
663,-121.95,37.28,20.0,6139.0,1299.0,3728.0,1224.0,5.1333,264900.0,<1H OCEAN
664,-122.28,37.85,52.0,1530.0,284.0,837.0,275.0,3.9167,175800.0,NEAR BAY
665,-118.03,34.57,18.0,7441.0,1489.0,4332.0,1467.0,3.0919,136400.0,INLAND
666,-120.85,37.77,9.0,1882.0,307.0,826.0,279.0,4.1484,150000.0,INLAND
667,-117.51,34.55,11.0,4584.0,1051.0,2980.0,1009.0,1.8245,108300.0,INLAND
668,-119.29,34.27,27.0,2635.0,511.0,1316.0,489.0,4.2415,204500.0,NEAR OCEAN
669,-117.7,33.52,4.0,3032.0,454.0,951.0,438.0,4.0208,500001.0,<1H OCEAN
670,-118.29,33.89,17.0,4458.0,1036.0,3152.0,1001.0,3.2656,182300.0,<1H OCEAN
671,-122.01,38.26,21.0,2491.0,536.0,1245.0,537.0,2.5863,130300.0,INLAND
672,-121.01,37.68,14.0,2978.0,476.0,1638.0,481.0,4.065,151800.0,INLAND
673,-118.28,33.99,43.0,814.0,232.0,913.0,219.0,1.6452,99200.0,<1H OCEAN
674,-118.4,34.17,28.0,1392.0,464.0,766.0,420.0,2.7951,187500.0,<1H OCEAN
675,-118.6,34.15,17.0,2878.0,403.0,1120.0,403.0,6.7694,482700.0,<1H OCEAN
676,-118.34,34.12,40.0,4324.0,647.0,1234.0,591.0,8.3065,500001.0,<1H OCEAN
677,-117.05,33.97,17.0,2204.0,583.0,1432.0,564.0,2.3169,137500.0,INLAND
678,-118.32,33.99,48.0,1711.0,343.0,1323.0,340.0,2.0682,94800.0,<1H OCEAN
679,-120.98,37.65,36.0,1194.0,220.0,584.0,205.0,4.072,162200.0,INLAND
680,-122.42,37.76,52.0,2442.0,833.0,1515.0,796.0,1.7929,266700.0,NEAR BAY
681,-122.35,37.58,39.0,2680.0,554.0,1078.0,522.0,3.8825,268800.0,NEAR OCEAN
682,-121.34,38.69,29.0,1179.0,250.0,527.0,204.0,1.9107,150000.0,INLAND
683,-121.47,38.69,24.0,1219.0,234.0,482.0,228.0,2.7386,87500.0,INLAND
684,-118.45,34.3,35.0,2696.0,636.0,2183.0,631.0,2.6016,158100.0,<1H OCEAN
685,-118.07,33.98,28.0,1566.0,489.0,1318.0,473.0,2.1434,171300.0,<1H OCEAN
686,-121.62,37.11,17.0,2237.0,431.0,1230.0,438.0,4.5,225900.0,<1H OCEAN
687,-122.34,37.53,22.0,2801.0,728.0,952.0,629.0,2.5663,253500.0,NEAR OCEAN
688,-118.32,33.73,21.0,3486.0,593.0,1769.0,576.0,9.9071,500001.0,NEAR OCEAN
689,-121.93,37.27,26.0,2928.0,710.0,1720.0,645.0,3.2674,238700.0,<1H OCEAN
690,-117.04,32.73,18.0,2409.0,577.0,826.0,552.0,3.0259,126800.0,NEAR OCEAN
691,-118.3,33.73,32.0,2729.0,489.0,1838.0,481.0,4.7946,268100.0,NEAR OCEAN
692,-121.44,38.69,15.0,2460.0,579.0,1109.0,527.0,1.7694,95800.0,INLAND
693,-118.41,34.17,30.0,4382.0,1035.0,2466.0,970.0,4.5724,295700.0,<1H OCEAN
694,-117.71,34.07,16.0,2509.0,390.0,1162.0,371.0,5.6949,164300.0,INLAND
695,-118.19,33.82,43.0,2034.0,544.0,2140.0,470.0,3.0909,152200.0,<1H OCEAN
696,-122.17,37.75,44.0,2239.0,495.0,1144.0,475.0,2.6719,95300.0,NEAR BAY
697,-118.09,33.92,36.0,1325.0,230.0,899.0,237.0,4.325,181000.0,<1H OCEAN
698,-118.56,34.22,26.0,1230.0,285.0,868.0,294.0,3.5865,187500.0,<1H OCEAN
699,-118.38,33.82,26.0,1252.0,170.0,521.0,174.0,8.4443,500001.0,NEAR OCEAN
700,-119.53,36.71,30.0,1608.0,303.0,1468.0,298.0,2.5,71900.0,INLAND
701,-121.94,37.33,48.0,1475.0,273.0,672.0,264.0,4.3625,245500.0,<1H OCEAN
702,-118.44,34.07,23.0,2975.0,410.0,1231.0,394.0,5.716,500001.0,<1H OCEAN
703,-118.38,33.85,30.0,1432.0,345.0,890.0,330.0,4.5,385700.0,<1H OCEAN
704,-117.06,32.61,33.0,3222.0,634.0,1549.0,609.0,3.7969,151900.0,NEAR OCEAN
705,-118.36,33.82,25.0,2919.0,637.0,1681.0,653.0,5.0947,382200.0,<1H OCEAN
706,-118.04,34.11,28.0,4012.0,547.0,1675.0,568.0,6.8226,406300.0,<1H OCEAN
707,-118.14,33.75,34.0,1748.0,313.0,434.0,209.0,6.3191,500001.0,NEAR OCEAN
708,-122.41,37.79,52.0,2981.0,855.0,2081.0,830.0,2.2969,450000.0,NEAR BAY
709,-117.08,32.7,41.0,1252.0,296.0,642.0,282.0,1.4856,87500.0,NEAR OCEAN
710,-118.07,33.99,28.0,2462.0,556.0,2112.0,580.0,3.5819,172800.0,<1H OCEAN
711,-118.33,34.03,42.0,2495.0,677.0,2286.0,610.0,1.8277,166300.0,<1H OCEAN
712,-122.25,37.81,37.0,2831.0,704.0,1724.0,694.0,2.2466,75000.0,NEAR BAY
713,-121.28,38.59,31.0,3185.0,604.0,1352.0,563.0,3.8194,133700.0,INLAND
714,-118.1,34.12,33.0,3245.0,743.0,1337.0,646.0,3.3679,456900.0,<1H OCEAN
715,-119.57,36.71,15.0,1409.0,300.0,672.0,278.0,3.3922,100000.0,INLAND
716,-118.32,33.85,19.0,4678.0,842.0,1702.0,789.0,4.4286,294700.0,<1H OCEAN
717,-117.22,33.34,15.0,3292.0,638.0,1818.0,667.0,4.0878,123600.0,<1H OCEAN
718,-121.3,38.67,24.0,2998.0,671.0,1679.0,598.0,2.5652,122700.0,INLAND
719,-119.83,36.8,23.0,1468.0,,686.0,272.0,3.5547,87500.0,INLAND
720,-118.46,34.06,52.0,3578.0,721.0,1753.0,715.0,3.2279,500001.0,<1H OCEAN
721,-117.22,32.81,21.0,6484.0,906.0,3010.0,912.0,6.0591,260900.0,NEAR OCEAN
722,-117.45,33.93,16.0,4910.0,906.0,2176.0,859.0,3.5391,111800.0,INLAND
723,-118.46,34.0,29.0,2706.0,645.0,2065.0,639.0,3.1645,318500.0,<1H OCEAN
724,-122.05,37.63,36.0,2665.0,627.0,1583.0,615.0,3.5909,168800.0,NEAR BAY
725,-118.34,33.9,41.0,2009.0,463.0,927.0,446.0,3.0404,242000.0,<1H OCEAN
726,-117.98,33.9,27.0,2993.0,439.0,1769.0,431.0,6.0667,272400.0,<1H OCEAN
727,-118.26,34.08,52.0,1047.0,246.0,913.0,229.0,3.0227,188300.0,<1H OCEAN
728,-119.74,36.73,32.0,2290.0,604.0,2611.0,606.0,1.5481,51700.0,INLAND
729,-122.44,37.8,52.0,2105.0,348.0,823.0,334.0,5.3177,500001.0,NEAR BAY
730,-119.29,36.34,22.0,1091.0,203.0,513.0,185.0,2.7361,72200.0,INLAND
731,-117.24,32.81,16.0,3851.0,779.0,1598.0,721.0,5.0062,192200.0,NEAR OCEAN
732,-118.13,33.84,36.0,766.0,147.0,572.0,144.0,4.9485,231400.0,<1H OCEAN
733,-122.2,37.79,37.0,2049.0,535.0,1640.0,486.0,2.03,137500.0,NEAR BAY
734,-119.72,36.83,15.0,1702.0,284.0,658.0,279.0,3.9167,90800.0,INLAND
735,-117.05,32.74,23.0,2789.0,682.0,1296.0,591.0,2.7155,137500.0,NEAR OCEAN
736,-118.36,34.09,34.0,2038.0,541.0,1061.0,502.0,3.6442,220600.0,<1H OCEAN
737,-118.27,33.97,34.0,1286.0,264.0,719.0,282.0,2.6354,101600.0,<1H OCEAN
738,-118.07,33.93,36.0,1414.0,294.0,836.0,257.0,3.5313,143800.0,<1H OCEAN
739,-117.15,32.76,23.0,1399.0,551.0,671.0,492.0,2.1908,142900.0,NEAR OCEAN
740,-118.17,34.14,30.0,2428.0,578.0,1287.0,546.0,3.3199,273400.0,<1H OCEAN
741,-122.02,37.94,24.0,3725.0,514.0,1872.0,515.0,6.0571,273800.0,NEAR BAY
742,-118.28,34.04,33.0,2061.0,623.0,2286.0,568.0,1.9355,150600.0,<1H OCEAN
743,-118.07,34.14,38.0,3497.0,740.0,1722.0,740.0,3.2388,271900.0,<1H OCEAN
744,-121.3,38.71,11.0,5806.0,1279.0,3359.0,1265.0,3.7105,118800.0,INLAND
745,-117.11,32.58,19.0,2105.0,471.0,1550.0,479.0,3.0878,140300.0,NEAR OCEAN
746,-122.25,37.48,40.0,2239.0,437.0,1168.0,454.0,4.0,396400.0,NEAR OCEAN
747,-121.44,38.53,27.0,2920.0,634.0,2106.0,591.0,2.0,93800.0,INLAND
748,-122.28,37.85,32.0,1453.0,476.0,1401.0,459.0,1.4178,122000.0,NEAR BAY
749,-118.14,34.69,18.0,2234.0,441.0,965.0,361.0,3.0909,118300.0,INLAND
750,-118.39,34.05,31.0,2775.0,657.0,1584.0,628.0,4.1667,500001.0,<1H OCEAN
751,-118.29,33.74,30.0,2510.0,834.0,1688.0,763.0,2.567,231300.0,NEAR OCEAN
752,-122.05,37.9,8.0,6128.0,1319.0,3586.0,1266.0,5.0,271100.0,NEAR BAY
753,-120.92,38.75,24.0,2460.0,559.0,1312.0,523.0,2.9063,145600.0,INLAND
754,-118.21,33.92,42.0,1053.0,256.0,964.0,251.0,3.8194,170600.0,<1H OCEAN
755,-118.28,33.93,30.0,2180.0,494.0,1606.0,473.0,2.066,107300.0,<1H OCEAN
756,-122.01,37.4,21.0,4449.0,729.0,1734.0,704.0,6.5226,359300.0,NEAR BAY
757,-117.96,33.76,28.0,3973.0,710.0,3031.0,711.0,4.1379,162900.0,<1H OCEAN
758,-117.33,34.51,13.0,3585.0,725.0,1571.0,674.0,3.6625,113700.0,INLAND
759,-121.36,38.67,15.0,1852.0,316.0,784.0,283.0,3.3083,89600.0,INLAND
760,-122.26,37.88,52.0,1707.0,532.0,959.0,486.0,3.3292,270000.0,NEAR BAY
761,-122.04,37.34,22.0,2662.0,464.0,1396.0,429.0,5.8596,343500.0,<1H OCEAN
762,-118.34,33.93,24.0,3979.0,890.0,2144.0,804.0,2.964,225000.0,<1H OCEAN
763,-118.03,33.94,34.0,3117.0,592.0,1624.0,552.0,4.5656,232400.0,<1H OCEAN
764,-117.71,34.09,18.0,851.0,180.0,604.0,190.0,2.5833,90000.0,INLAND
765,-121.77,37.24,15.0,2837.0,562.0,1316.0,531.0,4.1845,244900.0,<1H OCEAN
766,-117.15,32.75,27.0,2568.0,933.0,2467.0,905.0,1.9923,147300.0,NEAR OCEAN
767,-117.1,32.7,48.0,1769.0,506.0,1580.0,474.0,1.5321,83500.0,<1H OCEAN
768,-121.34,38.65,14.0,3611.0,624.0,1581.0,648.0,4.0036,133800.0,INLAND
769,-122.43,37.8,52.0,3046.0,526.0,1481.0,481.0,4.125,420000.0,NEAR BAY
770,-118.31,33.88,36.0,1175.0,240.0,688.0,223.0,4.45,145800.0,<1H OCEAN
771,-121.31,38.68,32.0,4412.0,803.0,2357.0,810.0,2.9554,105900.0,INLAND
772,-119.72,34.44,38.0,2420.0,463.0,1146.0,494.0,3.5,223300.0,NEAR OCEAN
773,-118.24,34.21,39.0,2016.0,349.0,872.0,340.0,6.2758,500001.0,<1H OCEAN
774,-117.94,33.93,31.0,1711.0,439.0,934.0,416.0,3.125,170600.0,<1H OCEAN
775,-118.28,34.05,40.0,1276.0,532.0,1852.0,479.0,1.5223,100000.0,<1H OCEAN
776,-117.99,33.76,26.0,2524.0,447.0,1366.0,442.0,5.0123,190400.0,<1H OCEAN
777,-118.28,34.02,44.0,854.0,307.0,1034.0,295.0,1.1645,137500.0,<1H OCEAN
778,-121.99,37.29,18.0,4656.0,671.0,1986.0,662.0,7.7889,447400.0,<1H OCEAN
779,-122.39,37.59,50.0,1082.0,203.0,599.0,219.0,4.2414,231300.0,NEAR OCEAN
780,-121.09,38.93,24.0,1415.0,282.0,658.0,233.0,4.0,150000.0,INLAND
781,-117.89,34.07,23.0,3915.0,732.0,1661.0,715.0,4.4,211400.0,<1H OCEAN
782,-117.23,32.83,19.0,3103.0,474.0,1168.0,432.0,5.8659,230000.0,NEAR OCEAN
783,-117.13,32.73,37.0,2225.0,567.0,1201.0,528.0,1.7456,93100.0,NEAR OCEAN
784,-122.43,37.77,52.0,3785.0,752.0,1647.0,621.0,5.6013,369900.0,NEAR BAY
785,-117.69,33.64,28.0,4241.0,817.0,1858.0,763.0,4.4286,279900.0,<1H OCEAN
786,-121.44,38.73,36.0,4129.0,882.0,2038.0,806.0,1.6948,87500.0,INLAND
787,-119.83,34.38,25.0,2239.0,394.0,888.0,377.0,3.8,375000.0,NEAR OCEAN
788,-118.44,34.0,30.0,1823.0,473.0,1476.0,440.0,2.2756,124000.0,<1H OCEAN
789,-122.28,37.55,49.0,3027.0,581.0,1272.0,552.0,4.9292,250000.0,NEAR OCEAN
790,-119.69,36.75,18.0,1266.0,239.0,679.0,238.0,3.9063,101500.0,INLAND
791,-117.23,33.17,15.0,4138.0,794.0,2272.0,726.0,2.7019,162500.0,<1H OCEAN
792,-117.99,33.85,32.0,2623.0,588.0,1789.0,559.0,2.8618,180400.0,<1H OCEAN
793,-117.17,32.69,45.0,4769.0,671.0,2075.0,676.0,8.0082,500001.0,NEAR OCEAN
794,-122.43,37.73,52.0,2515.0,516.0,1472.0,514.0,3.9167,275000.0,NEAR BAY
795,-117.09,32.58,29.0,1473.0,302.0,1044.0,295.0,3.6,139300.0,NEAR OCEAN
796,-118.09,33.92,36.0,2839.0,511.0,1656.0,519.0,4.7708,177900.0,<1H OCEAN
797,-118.14,33.78,34.0,2363.0,488.0,1166.0,474.0,3.7167,242700.0,<1H OCEAN
798,-118.32,34.17,45.0,2815.0,477.0,1327.0,485.0,5.0232,244700.0,<1H OCEAN
799,-122.63,38.76,12.0,3813.0,731.0,1711.0,693.0,3.7708,158600.0,INLAND
800,-118.07,33.77,21.0,5005.0,761.0,2101.0,723.0,6.0142,360100.0,<1H OCEAN
801,-118.03,34.06,31.0,3057.0,899.0,2045.0,834.0,2.5735,156800.0,<1H OCEAN
802,-118.11,33.96,37.0,2099.0,448.0,1030.0,443.0,3.2546,211000.0,<1H OCEAN
803,-119.35,36.21,20.0,2109.0,463.0,1398.0,449.0,2.0542,58400.0,INLAND
804,-117.79,33.68,19.0,2272.0,497.0,1461.0,478.0,3.9659,279400.0,<1H OCEAN
805,-118.44,34.0,38.0,1527.0,343.0,810.0,345.0,4.5,327300.0,<1H OCEAN
806,-118.36,33.91,27.0,2127.0,834.0,2199.0,817.0,2.6899,216000.0,<1H OCEAN
807,-118.13,33.79,52.0,1469.0,326.0,721.0,314.0,3.5125,231900.0,NEAR OCEAN
808,-122.23,40.69,36.0,268.0,102.0,161.0,49.0,1.8144,87500.0,INLAND
809,-117.05,33.15,20.0,3716.0,705.0,1687.0,646.0,4.2569,162500.0,<1H OCEAN
810,-117.81,33.79,40.0,3109.0,532.0,1318.0,486.0,5.6426,500001.0,<1H OCEAN
811,-117.96,33.76,26.0,543.0,134.0,476.0,135.0,3.6458,187500.0,<1H OCEAN
812,-117.87,33.84,21.0,1469.0,280.0,855.0,253.0,5.25,240200.0,<1H OCEAN
813,-117.91,34.07,33.0,2264.0,559.0,1168.0,483.0,3.2149,183200.0,<1H OCEAN
814,-119.77,34.46,49.0,1453.0,311.0,771.0,293.0,3.125,270000.0,NEAR OCEAN
815,-118.26,34.06,43.0,1291.0,300.0,936.0,288.0,2.6923,153000.0,<1H OCEAN
816,-117.13,32.71,42.0,1395.0,414.0,891.0,391.0,1.3194,87500.0,NEAR OCEAN
817,-118.02,33.74,26.0,3239.0,543.0,1316.0,531.0,4.8015,228000.0,<1H OCEAN
818,-119.23,34.28,22.0,3143.0,565.0,1469.0,525.0,5.7268,447700.0,NEAR OCEAN
819,-121.32,38.03,15.0,2678.0,434.0,1131.0,439.0,4.4391,143800.0,INLAND
820,-122.13,37.42,38.0,4289.0,959.0,1804.0,887.0,3.2042,500001.0,NEAR BAY
821,-118.45,34.23,18.0,2315.0,566.0,1537.0,522.0,2.8021,181300.0,<1H OCEAN
