,age,work class,count in census,education,education number,marital status,occupation,relationship,race,sex,capital gain,capital loss,hours per week,native country
426,Private,169541.0,HS-grad,10.0,Never-married,Other-service,Husband-wife,White,Female,0.0,0.0,50.0,United-States,>50K
427,Private,194605.0,11th,9.0,Never-married,Sales,Husband-wife,White,Male,0.0,0.0,21.0,United-States,<=50K
428,Self-emp-not-inc,22648.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50k
429,Private,119881.0,HS-grad,12.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
430,Private,195132.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50k
431,Private,17994.0,HS-grad,12.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
432,Private,275855.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
433,Private,156848.0,HS-grad,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Canada
434,Private,108452.0,HS-grad,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
435,Private,184532.0,Some-college,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,England
436,Private,155329.0,HS-grad,7.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,England
437,Private,117169.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
438,Private,119475.0,Masters,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
439,Private,100758.0,Bachelors,10.0,Married-civ-spouse,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
440,Private,107423.0,11th,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
441,Private,24943.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,England
442,Private,164184.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=500000
443,Private,237590.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
444,Private,34155.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,30.0,United-States,Canada
445,Private,187768.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,England
446,Private,197357.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
447,Private,355848.0,11th,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
448,Private,114156.0,Bachelors,10.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
449,Private,150603.0,10th,10.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
450,Private,237883.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
451,Private,171885.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
452,Private,325981.0,HS-grad,9.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
453,Private,244582.0,Some-college,10.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
454,Private,190086.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
455,Private,185982.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
456,Private,318584.0,10th,13.0,Never-married,Handlers-cleaners,Husband,White,Female,1401.0,0.0,40.0,United-States,<=50K
457,Self-emp-inc,147869.0,HS-grad,13.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,60.0,United-States,>50K
458,Private,160110.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
459,Private,147820.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
460,Private,201808.0,10th,10.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
461,Private,148291.0,HS-grad,13.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,>50000
462,Private,145705.0,Some-college,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>5000
463,Private,181191.0,HS-grad,13.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
464,Private,101882.0,HS-grad,13.0,Divorced,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,?
465,Private,108769.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
466,Private,130775.0,Bachelors,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,>50K
467,Private,164639.0,Some-college,9.0,Divorced,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
468,Self-emp-not-inc,186698.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
469,Private,206362.0,HS-grad,10.0,Married-civ-spouse,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
470,Private,307795.0,HS-grad,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
471,Private,108413.0,Bachelors,10.0,Never-married,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
472,Private,153841.0,Bachelors,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
473,Local-gov,149386.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
474,Private,349510.0,HS-grad,9.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
475,Private,287573.0,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
476,Private,107562.0,Bachelors,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,41.0,United-States,>50K
477,Private,157056.0,Bachelors,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
478,Private,208939.0,HS-grad,9.0,Never-married,?,Own-child,White,Female,0.0,0.0,50.0,United-States,<=50K
479,Private,103218.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
480,Private,179144.0,HS-grad,9.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50000
481,Private,246425.0,Some-college,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
482,Self-emp-not-inc,117230.0,HS-grad,10.0,Divorced,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
483,Private,119619.0,HS-grad,13.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
484,Private,188529.0,Some-college,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
485,Private,361418.0,HS-grad,13.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,30.0,United-States,>50K
486,Private,36401.0,10th,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,>500
487,Private,187019.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
488,Private,294333.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
489,Private,365733.0,Some-college,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
490,Private,135005.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
491,Private,226410.0,HS-grad,9.0,Never-married,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
492,Private,110910.0,Bachelors,9.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
493,Private,294619.0,Bachelors,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50K
494,Private,167684.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,50.0,United-States,>50000
495,Private,349509.0,Some-college,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
496,Private,285016.0,HS-grad,11.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=500000
497,Private,246738.0,Bachelors,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,England
498,Private,385582.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.0,United-States,Canada
499,Private,150619.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50K
500,Private,229854.0,Bachelors,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50000
501,Private,31030.0,Some-college,9.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,Canada
502,Private,39549.0,Some-college,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,England
503,Private,224396.0,9th,12.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=500000
504,Private,186436.0,HS-grad,11.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
505,Private,198570.0,Some-college,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
506,Private,251851.0,Some-college,13.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,>50000
507,Private,225062.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=500000
508,Private,318460.0,HS-grad,13.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
509,Private,132531.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
510,Private,21106.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,34.0,United-States,Canada
511,?,195819.0,HS-grad,9.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,Canada
512,Private,315996.0,Some-college,10.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
513,Private,144438.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
514,Private,188586.0,Bachelors,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
515,Private,210435.0,9th,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,20944.0,0.0,40.0,United-States,>50K
516,Private,36831.0,HS-grad,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
517,Private,104052.0,Some-college,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,21.0,United-States,<=50K
518,Private,205809.0,Some-college,9.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
519,Private,144909.0,Some-college,13.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
520,Self-emp-not-inc,118031.0,Some-college,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
521,Private,129694.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
522,Private,153601.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
523,Private,39886.0,HS-grad,10.0,Never-married,Handlers-cleaners,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
524,Private,274855.0,Bachelors,13.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
525,Private,33073.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
526,Private,204858.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
527,Private,276822.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50000
528,Private,38799.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
529,Private,197824.0,Bachelors,13.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
530,Private,111192.0,11th,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
531,Private,143633.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
532,Private,135198.0,Some-college,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
533,Private,289899.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
534,Private,215814.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
535,Private,189897.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
536,Private,183580.0,11th,9.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
537,Private,209189.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
538,Self-emp-inc,347916.0,HS-grad,13.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,38.0,United-States,>50K
539,Private,170606.0,HS-grad,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50k
540,Private,321003.0,HS-grad,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
541,Private,140185.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
542,Private,107951.0,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
543,Private,275955.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,45.0,United-States,<=50K
544,Self-emp-not-inc,334101.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
545,Private,143010.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,35.0,United-States,<=50K
546,Private,344739.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
547,Self-emp-not-inc,300210.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
548,Private,214133.0,HS-grad,10.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0.0,0.0,41.0,United-States,>50K
549,Private,187885.0,Some-college,9.0,Never-married,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,Haiti
550,Self-emp-not-inc,280665.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
551,Private,267086.0,Bachelors,13.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
552,Private,168955.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
553,Private,188300.0,HS-grad,10.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
554,Private,134008.0,9th,13.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
555,Private,203088.0,10th,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
556,Private,255963.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
557,Self-emp-not-inc,291568.0,Some-college,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
558,Private,171619.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
559,Private,158085.0,Bachelors,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
560,Private,100399.0,Bachelors,9.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50000
561,Self-emp-not-inc,198151.0,11th,9.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
562,Private,385401.0,11th,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
563,Private,220850.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
564,Private,178652.0,11th,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
565,Private,159832.0,HS-grad,13.0,Divorced,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
566,Self-emp-not-inc,191806.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
567,Private,210763.0,HS-grad,10.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50K
568,Private,144434.0,9th,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
569,Private,33036.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
570,Private,190995.0,Some-college,9.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
571,Private,291330.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
572,Private,116493.0,HS-grad,13.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,31.0,United-States,>50K
573,Private,106030.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50k
574,Self-emp-inc,171195.0,10th,9.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
575,Private,163517.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
576,Private,225737.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
577,Private,297043.0,HS-grad,11.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,30.0,United-States,Yes
578,Private,165569.0,Bachelors,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
579,Private,327040.0,HS-grad,13.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,Canada
580,Private,200681.0,Bachelors,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Haiti
581,Private,131035.0,Some-college,12.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Other
582,Private,256856.0,HS-grad,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Canada
583,Private,199646.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
584,Self-emp-not-inc,316689.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
585,Private,163653.0,11th,10.0,Married-civ-spouse,Other-service,Unmarried,White,Male,0.0,0.0,32.0,United-States,Canada
586,Private,109709.0,HS-grad,14.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
587,Private,172942.0,HS-grad,13.0,Married-civ-spouse,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,Canada
588,Self-emp-not-inc,141153.0,11th,13.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,United-States,Canada
589,Private,309614.0,Some-college,9.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,Canada
590,Private,149048.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Haiti
591,Private,145582.0,Bachelors,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,30.0,United-States,>50K
592,Private,275096.0,HS-grad,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
593,Private,179980.0,Bachelors,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>5000
594,Private,231030.0,Some-college,9.0,Divorced,?,Husband,White,Female,0.0,0.0,20.0,United-States,>50K
595,Private,169061.0,HS-grad,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
596,Private,374903.0,HS-grad,9.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
597,Self-emp-not-inc,170875.0,HS-grad,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
598,?,211084.0,11th,14.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
599,Private,174062.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
600,Private,224405.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,50.0,United-States,>50K
601,Private,306173.0,Bachelors,10.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
602,Private,190832.0,HS-grad,13.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
603,Local-gov,266500.0,Some-college,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
604,Private,237079.0,HS-grad,13.0,Married-civ-spouse,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
605,Private,108998.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
606,Private,330102.0,HS-grad,11.0,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,>50000
607,Private,149249.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,?
608,Private,206006.0,11th,10.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,?
609,Private,224901.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
610,Private,165228.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,Honduras
611,Self-emp-not-inc,105861.0,Some-college,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,38.0,United-States,Canada
612,Private,253995.0,HS-grad,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
613,Private,214152.0,10th,12.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
614,Private,210879.0,Some-college,12.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,50.0,United-States,Haiti
615,Private,180762.0,HS-grad,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,Private
616,Private,294150.0,Some-college,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,Canada
617,Private,282650.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
618,Private,221758.0,HS-grad,13.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
619,Private,147520.0,Some-college,14.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Female
620,Private,125509.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Other
621,Private,172135.0,HS-grad,10.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,South
622,Private,136853.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,36.0,United-States,0
623,Private,283799.0,11th,10.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
624,Private,159869.0,Bachelors,12.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
625,Private,139788.0,HS-grad,11.0,Divorced,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
626,Private,106210.0,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,>50K
627,Private,285611.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
628,Private,380583.0,Some-college,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
629,Private,115543.0,HS-grad,10.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,>50K
630,Private,44845.0,Some-college,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
631,Self-emp-not-inc,223834.0,10th,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
632,Private,148498.0,Bachelors,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
633,Private,144188.0,HS-grad,14.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
634,Private,196998.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
635,Private,107641.0,HS-grad,12.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
636,Self-emp-inc,186316.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,>500
637,Private,116956.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
638,Private,105569.0,Some-college,9.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,20.0,United-States,>50K
