Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
532,5,2015-06-26,9794,1116,1,0,0,0
533,5,2015-06-26,8950,991,1,0,0,0
534,5,2015-06-26,7795,531,1,0,0,0
535,5,2015-06-26,7990,914,1,0,0,0
536,5,2015-06-26,7974,887,1,0,0,0
537,5,2015-06-26,4839,612,1,0,0,0
538,5,2015-06-26,3444,550,1,0,0,0
539,5,2015-06-26,10537,1072,1,0,0,0
540,5,2015-06-26,5556,382,1,0,0,0
541,5,2015-06-26,5136,651,1,0,0,0
542,5,2015-06-26,5781,489,1,0,0,0
543,5,2015-06-26,1727,170,1,0,0,0
544,5,2015-06-26,10904,1505,1,0,0,0
545,5,2015-06-26,8100,842,1,0,0,0
546,5,2015-06-26,12580,1535,1,0,0,0
547,5,2015-06-26,5395,456,1,0,0,0
548,5,2015-06-26,4029,346,1,0,0,0
549,5,2015-06-26,4644,615,1,0,0,0
550,5,2015-06-26,4722,390,1,0,0,0
551,5,2015-06-26,5057,834,1,0,0,0
552,5,2015-06-26,5429,555,1,0,0,0
553,5,2015-06-26,5969,546,1,0,0,0
554,5,2015-06-26,4953,605,1,0,0,0
555,5,2015-06-26,3852,386,1,0,0,0
556,5,2015-06-26,5417,687,1,0,0,0
557,5,2015-06-26,3512,532,1,0,0,0
558,5,2015-06-26,2367,395,1,0,0,0
559,5,2015-06-26,4729,630,1,0,0,0
560,5,2015-06-26,10891,1354,1,0,0,0
561,5,2015-06-26,5587,600,1,0,0,0
562,5,2015-06-26,16902,3161,1,0,0,0
563,5,2015-06-26,3756,506,1,0,0,0
564,5,2015-06-26,5503,524,1,0,0,0
565,5,2015-06-26,5479,696,1,0,0,0
566,5,2015-06-26,5040,581,1,0,0,0
567,5,2015-06-26,3946,527,1,0,0,0
568,5,2015-06-26,4713,383,1,0,0,0
569,5,2015-06-26,4039,608,1,0,0,0
570,5,2015-06-26,3392,576,1,0,0,0
571,5,2015-06-26,7296,560,1,0,0,0
572,5,2015-06-26,6743,562,1,0,0,0
573,5,2015-06-26,3534,318,1,0,0,0
574,5,2015-06-26,7532,565,1,0,0,0
575,5,2015-06-26,4089,424,1,0,0,0
576,5,2015-06-26,4926,782,1,0,0,0
577,5,2015-06-26,4113,485,1,0,0,0
578,5,2015-06-26,8304,840,1,0,0,0
579,5,2015-06-26,5701,725,1,0,0,0
580,5,2015-06-26,9382,1975,1,0,0,0
581,5,2015-06-26,3985,460,1,0,0,0
582,5,2015-06-26,5594,783,1,0,0,0
583,5,2015-06-26,4173,448,1,0,0,0
584,5,2015-06-26,4175,395,1,0,0,0
585,5,2015-06-26,4292,695,1,0,0,0
586,5,2015-06-26,12942,2058,1,0,0,0
587,5,2015-06-26,8605,595,1,0,0,0
588,5,2015-06-26,5980,706,1,0,0,0
589,5,2015-06-26,3894,439,1,0,0,0
590,5,2015-06-26,4776,402,1,0,0,0
591,5,2015-06-26,4833,507,1,0,0,0
592,5,2015-06-26,3705,496,1,0,0,0
593,5,2015-06-26,7658,1073,1,0,0,0
594,5,2015-06-26,3919,457,1,0,0,0
595,5,2015-06-26,10435,1280,1,0,0,0
596,5,2015-06-26,3973,668,1,0,0,0
597,5,2015-06-26,4212,678,1,0,0,0
598,5,2015-06-26,4905,595,1,0,0,0
599,5,2015-06-26,9178,747,1,0,0,0
600,5,2015-06-26,6348,556,1,0,0,0
601,5,2015-06-26,4277,349,1,0,0,0
602,5,2015-06-26,5080,531,1,0,0,0
603,5,2015-06-26,5918,878,1,0,0,0
604,5,2015-06-26,5689,490,1,0,0,0
605,5,2015-06-26,6232,456,1,0,0,0
606,5,2015-06-26,4779,520,1,0,0,0
607,5,2015-06-26,3534,427,1,0,0,0
608,5,2015-06-26,7813,845,1,0,0,0
609,5,2015-06-26,4460,518,1,0,0,0
610,5,2015-06-26,4007,527,1,0,0,0
611,5,2015-06-26,5297,426,1,0,0,0
612,5,2015-06-26,5426,343,1,0,0,0
613,5,2015-06-26,4818,772,1,0,0,0
614,5,2015-06-26,6228,906,1,0,0,0
615,5,2015-06-26,7162,982,1,0,0,0
616,5,2015-06-26,7782,803,1,0,0,0
617,5,2015-06-26,5695,550,1,0,0,0
618,5,2015-06-26,5841,465,1,0,0,0
619,5,2015-06-26,3882,416,1,0,0,0
620,5,2015-06-26,7086,677,1,0,0,0
621,5,2015-06-26,5085,745,1,0,0,0
622,5,2015-06-26,4035,422,1,0,0,0
623,5,2015-06-26,7458,883,1,0,0,0
624,5,2015-06-26,7359,679,1,0,0,0
625,5,2015-06-26,5820,587,1,0,0,0
626,5,2015-06-26,7071,706,1,0,0,0
627,5,2015-06-26,4684,490,1,0,0,0
628,5,2015-06-26,5535,707,1,0,0,0
629,5,2015-06-26,5694,469,1,0,0,0
630,5,2015-06-26,5468,708,1,0,0,0
631,5,2015-06-26,4126,534,1,0,0,0
632,5,2015-06-26,6261,840,1,0,0,0
633,5,2015-06-26,6687,542,1,0,0,0
634,5,2015-06-26,5668,588,1,0,0,0
635,5,2015-06-26,4701,535,1,0,0,0
636,5,2015-06-26,4705,657,1,0,0,0
637,5,2015-06-26,7947,648,1,0,0,0
638,5,2015-06-26,5631,500,1,0,0,0
639,5,2015-06-26,4306,469,1,0,0,0
640,5,2015-06-26,9700,751,1,0,0,0
641,5,2015-06-26,4295,423,1,0,0,0
642,5,2015-06-26,3107,389,1,0,0,0
643,5,2015-06-26,6325,914,1,0,0,0
644,5,2015-06-26,7842,915,1,0,0,0
645,5,2015-06-26,7177,963,1,0,0,0
646,5,2015-06-26,4636,684,1,0,0,0
647,5,2015-06-26,5511,678,1,0,0,0
648,5,2015-06-26,5539,505,1,0,0,0
649,5,2015-06-26,4132,371,1,0,0,0
650,5,2015-06-26,5234,594,1,0,0,0
651,5,2015-06-26,6628,836,1,0,0,0
652,5,2015-06-26,5844,646,1,0,0,0
653,5,2015-06-26,5158,469,1,0,0,0
654,5,2015-06-26,5054,570,1,0,0,0
655,5,2015-06-26,6830,600,1,0,0,0
656,5,2015-06-26,2952,327,1,0,0,0
657,5,2015-06-26,4078,555,1,0,0,0
658,5,2015-06-26,4232,507,1,0,0,0
659,5,2015-06-26,4424,591,1,0,0,0
660,5,2015-06-26,4483,537,1,0,0,0
661,5,2015-06-26,5216,479,1,0,0,0
662,5,2015-06-26,6233,614,1,0,0,0
663,5,2015-06-26,4863,739,1,0,0,0
664,5,2015-06-26,4126,555,1,0,0,0
665,5,2015-06-26,7305,1187,1,0,0,0
666,5,2015-06-26,4843,504,1,0,0,0
667,5,2015-06-26,6805,678,1,0,0,0
668,5,2015-06-26,7071,925,1,0,0,0
669,5,2015-06-26,4178,383,1,0,0,0
670,5,2015-06-26,5281,655,1,0,0,0
671,5,2015-06-26,5789,630,1,0,0,0
672,5,2015-06-26,7436,1055,1,0,0,0
673,5,2015-06-26,5853,518,1,0,0,0
674,5,2015-06-26,7301,1027,1,0,0,0
675,5,2015-06-26,3107,308,1,0,0,0
676,5,2015-06-26,9169,2176,1,0,0,0
677,5,2015-06-26,4857,452,1,0,0,0
678,5,2015-06-26,5430,724,1,0,0,0
679,5,2015-06-26,8198,958,1,0,0,0
680,5,2015-06-26,3601,573,1,0,0,0
681,5,2015-06-26,3170,476,1,0,0,0
682,5,2015-06-26,10299,1712,1,0,0,0
683,5,2015-06-26,6835,749,1,0,0,0
684,5,2015-06-26,6109,568,1,0,0,0
685,5,2015-06-26,5350,555,1,0,0,0
686,5,2015-06-26,5099,691,1,0,0,0
687,5,2015-06-26,7510,695,1,0,0,0
688,5,2015-06-26,3262,346,1,0,0,0
689,5,2015-06-26,5670,634,1,0,0,0
690,5,2015-06-26,4527,681,1,0,0,0
691,5,2015-06-26,7506,592,1,0,0,0
692,5,2015-06-26,5042,635,1,0,0,0
693,5,2015-06-26,4176,357,1,0,0,0
694,5,2015-06-26,6687,666,1,0,0,0
695,5,2015-06-26,5016,442,1,0,0,0
696,5,2015-06-26,8647,1016,1,0,0,0
697,5,2015-06-26,9799,936,1,0,0,0
698,5,2015-06-26,13267,1663,1,0,0,0
699,5,2015-06-26,5991,793,1,0,0,0
700,5,2015-06-26,3999,527,1,0,0,0
701,5,2015-06-26,4525,515,1,0,0,0
702,5,2015-06-26,3890,350,1,0,0,0
703,5,2015-06-26,2745,331,1,0,0,0
704,5,2015-06-26,9669,1047,1,0,0,0
705,5,2015-06-26,7060,855,1,0,0,0
706,5,2015-06-26,4944,477,1,0,0,0
707,5,2015-06-26,8299,1014,1,0,0,0
708,5,2015-06-26,5266,539,1,0,0,0
709,5,2015-06-26,8520,1268,1,0,0,0
710,5,2015-06-26,4046,331,1,0,0,0
711,5,2015-06-26,4912,421,1,0,0,0
712,5,2015-06-26,5743,553,1,0,0,0
713,5,2015-06-26,7801,962,1,0,0,0
714,5,2015-06-26,5140,358,1,0,0,0
715,5,2015-06-26,5307,630,1,0,0,0
716,5,2015-06-26,5303,429,1,0,0,0
717,5,2015-06-26,3820,483,1,0,0,0
718,5,2015-06-26,6777,797,1,0,0,0
719,5,2015-06-26,3526,350,1,0,0,0
720,5,2015-06-26,6122,618,1,0,0,0
721,5,2015-06-26,7132,693,1,0,0,0
722,5,2015-06-26,6492,1178,1,0,0,0
723,5,2015-06-26,6460,515,1,0,0,0
724,5,2015-06-26,6267,690,1,0,0,0
725,5,2015-06-26,5199,595,1,0,0,0
726,5,2015-06-26,8474,906,1,0,0,0
727,5,2015-06-26,4816,476,1,0,0,0
728,5,2015-06-26,4723,412,1,0,0,0
729,5,2015-06-26,10403,1121,1,0,0,0
730,5,2015-06-26,5783,707,1,0,0,0
731,5,2015-06-26,7660,919,1,0,0,0
732,5,2015-06-26,5851,716,1,0,0,0
733,5,2015-06-26,14794,3651,1,0,0,0
734,5,2015-06-26,4632,480,1,0,0,0
735,5,2015-06-26,4347,477,1,0,0,0
736,5,2015-06-26,4384,409,1,0,0,0
737,5,2015-06-26,5222,779,1,0,0,0
738,5,2015-06-26,8775,717,1,0,0,0
739,5,2015-06-26,8706,746,1,0,0,0
740,5,2015-06-26,7062,500,1,0,0,0
741,5,2015-06-26,6810,867,1,0,0,0
742,5,2015-06-26,6958,752,1,0,0,0
743,5,2015-06-26,3491,366,1,0,0,0
744,5,2015-06-26,6700,784,1,0,0,0
745,5,2015-06-26,6018,583,1,0,0,0
746,5,2015-06-26,4973,491,1,0,0,0
747,5,2015-06-26,7262,625,1,0,0,0
748,5,2015-06-26,5918,491,1,0,0,0
749,5,2015-06-26,4311,556,1,0,0,0
750,5,2015-06-26,4106,381,1,0,0,0
751,5,2015-06-26,3167,479,1,0,0,0
752,5,2015-06-26,4303,389,1,0,0,0
753,5,2015-06-26,6869,592,1,0,0,0
754,5,2015-06-26,5563,682,1,0,0,0
755,5,2015-06-26,10130,861,1,0,0,0
756,5,2015-06-26,15119,2243,1,0,0,0
757,5,2015-06-26,5928,509,1,0,0,0
758,5,2015-06-26,4302,592,1,0,0,0
759,5,2015-06-26,6123,690,1,0,0,0
760,5,2015-06-26,7085,1199,1,0,0,0
761,5,2015-06-26,7361,877,1,0,0,0
762,5,2015-06-26,3449,359,1,0,0,0
763,5,2015-06-26,5614,579,1,0,0,0
764,5,2015-06-26,3346,412,1,0,0,0
765,5,2015-06-26,7226,629,1,0,0,0
766,5,2015-06-26,6006,528,1,0,0,0
767,5,2015-06-26,6008,630,1,0,0,0
768,5,2015-06-26,11026,1210,1,0,0,0
769,5,2015-06-26,13728,3725,1,0,0,0
770,5,2015-06-26,4060,468,1,0,0,0
771,5,2015-06-26,6254,648,1,0,0,0
772,5,2015-06-26,3120,442,1,0,0,0
773,5,2015-06-26,4915,728,1,0,0,0
774,5,2015-06-26,4775,661,1,0,0,0
775,5,2015-06-26,6811,548,1,0,0,0
776,5,2015-06-26,4305,505,1,0,0,0
777,5,2015-06-26,3967,348,1,0,0,0
778,5,2015-06-26,5445,759,1,0,0,0
779,5,2015-06-26,6113,689,1,0,0,0
780,5,2015-06-26,4885,651,1,0,0,0
781,5,2015-06-26,3873,546,1,0,0,0
782,5,2015-06-26,1422,271,1,0,0,0
783,5,2015-06-26,7355,710,1,0,0,0
784,5,2015-06-26,6056,746,1,0,0,0
785,5,2015-06-26,5952,551,1,0,0,0
786,5,2015-06-26,2494,410,1,0,0,0
787,5,2015-06-26,8576,1060,1,0,0,0
788,5,2015-06-26,15484,1514,1,0,0,0
789,5,2015-06-26,3602,483,1,0,0,0
790,5,2015-06-26,6183,597,1,0,0,0
791,5,2015-06-26,7402,787,1,0,0,0
792,5,2015-06-26,5982,604,1,0,0,0
793,5,2015-06-26,3079,339,1,0,0,0
794,5,2015-06-26,2830,471,1,0,0,0
795,5,2015-06-26,3313,318,1,0,0,0
796,5,2015-06-26,6578,664,1,0,0,0
797,5,2015-06-26,4582,466,1,0,0,0
798,5,2015-06-26,6035,773,1,0,0,0
799,5,2015-06-26,8459,793,1,0,0,0
800,5,2015-06-26,3729,376,1,0,0,0
801,5,2015-06-26,4117,445,1,0,0,0
802,5,2015-06-26,5526,464,1,0,0,0
803,5,2015-06-26,4353,373,1,0,0,0
804,5,2015-06-26,4090,381,1,0,0,0
805,5,2015-06-26,4298,447,1,0,0,0
806,5,2015-06-26,5267,389,1,0,0,0
807,5,2015-06-26,8767,901,1,0,0,0
808,5,2015-06-26,5850,585,1,0,0,0
809,5,2015-06-26,7725,705,1,0,0,0
810,5,2015-06-26,5081,456,1,0,0,0
811,5,2015-06-26,3747,621,1,0,0,0
812,5,2015-06-26,5128,645,1,0,0,0
813,5,2015-06-26,4842,583,1,0,0,0
814,5,2015-06-26,6640,614,1,0,0,0
815,5,2015-06-26,5268,517,1,0,0,0
816,5,2015-06-26,4418,669,1,0,0,0
817,5,2015-06-26,19273,2843,1,0,0,0
818,5,2015-06-26,4859,544,1,0,0,0
819,5,2015-06-26,5200,494,1,0,0,0
820,5,2015-06-26,10325,909,1,0,0,0
821,5,2015-06-26,5620,725,1,0,0,0
822,5,2015-06-26,5674,494,1,0,0,0
823,5,2015-06-26,5645,566,1,0,0,0
824,5,2015-06-26,6139,844,1,0,0,0
825,5,2015-06-26,3578,491,1,0,0,0
826,5,2015-06-26,9230,787,1,0,0,0
827,5,2015-06-26,12591,1736,1,0,0,0
828,5,2015-06-26,4333,523,1,0,0,0
829,5,2015-06-26,4170,631,1,0,0,0
830,5,2015-06-26,5301,470,1,0,0,0
831,5,2015-06-26,10183,1313,1,0,0,0
832,5,2015-06-26,5165,512,1,0,0,0
833,5,2015-06-26,4347,412,1,0,0,0
834,5,2015-06-26,4718,573,1,0,0,0
835,5,2015-06-26,4574,589,1,0,0,0
836,5,2015-06-26,4764,630,1,0,0,0
837,5,2015-06-26,4361,619,1,0,0,0
838,5,2015-06-26,7307,758,1,0,0,0
839,5,2015-06-26,3145,452,1,0,0,0
840,5,2015-06-26,5266,860,1,0,0,0
841,5,2015-06-26,2485,383,1,0,0,0
842,5,2015-06-26,17762,1109,1,0,0,0
843,5,2015-06-26,6333,822,1,0,0,0
844,5,2015-06-26,3430,416,1,0,0,0
845,5,2015-06-26,5032,383,1,0,0,0
846,5,2015-06-26,8112,835,1,0,0,0
847,5,2015-06-26,5477,812,1,0,0,0
848,5,2015-06-26,4913,667,1,0,0,0
849,5,2015-06-26,6836,819,1,0,0,0
850,5,2015-06-26,5637,539,1,0,0,0
851,5,2015-06-26,4131,381,1,0,0,0
852,5,2015-06-26,3827,557,1,0,0,0
853,5,2015-06-26,7834,955,1,0,0,0
854,5,2015-06-26,4809,504,1,0,0,0
855,5,2015-06-26,5350,594,1,0,0,0
856,5,2015-06-26,6385,888,1,0,0,0
857,5,2015-06-26,6879,828,1,0,0,0
858,5,2015-06-26,4796,421,1,0,0,0
859,5,2015-06-26,6096,645,1,0,0,0
860,5,2015-06-26,5544,759,1,0,0,0
861,5,2015-06-26,3179,473,1,0,0,0
862,5,2015-06-26,7681,996,1,0,0,0
863,5,2015-06-26,8308,1038,1,0,0,0
864,5,2015-06-26,4250,623,1,0,0,0
865,5,2015-06-26,7880,617,1,0,0,0
866,5,2015-06-26,5929,437,1,0,0,0
867,5,2015-06-26,4568,437,1,0,0,0
868,5,2015-06-26,8053,539,1,0,0,0
869,5,2015-06-26,3846,614,1,0,0,0
870,5,2015-06-26,5732,814,1,0,0,0
871,5,2015-06-26,6110,468,1,0,0,0
872,5,2015-06-26,7533,802,1,0,0,0
873,5,2015-06-26,3586,448,1,0,0,0
874,5,2015-06-26,4107,467,1,0,0,0
875,5,2015-06-26,4322,416,1,0,0,0
876,5,2015-06-26,6656,785,1,0,0,0
877,5,2015-06-26,4889,733,1,0,0,0
878,5,2015-06-26,6608,689,1,0,0,0
879,5,2015-06-26,3108,318,1,0,0,0
880,5,2015-06-26,6994,792,1,0,0,0
881,5,2015-06-26,3462,532,1,0,0,0
882,5,2015-06-26,5699,764,1,0,0,0
883,5,2015-06-26,5180,556,1,0,0,0
884,5,2015-06-26,5224,534,1,0,0,0
885,5,2015-06-26,5450,695,1,0,0,0
886,5,2015-06-26,6702,619,1,0,0,0
887,5,2015-06-26,5069,469,1,0,0,0
888,5,2015-06-26,8199,760,1,0,0,0
889,5,2015-06-26,4194,469,1,0,0,0
890,5,2015-06-26,4705,416,1,0,0,0
891,5,2015-06-26,6087,887,1,0,0,0
892,5,2015-06-26,6558,789,1,0,0,0
893,5,2015-06-26,5545,727,1,0,0,0
894,5,2015-06-26,7370,1041,1,0,0,0
895,5,2015-06-26,9082,817,1,0,0,0
896,5,2015-06-26,5847,986,1,0,0,0
897,5,2015-06-26,2600,308,1,0,0,0
898,5,2015-06-26,3562,552,1,0,0,0
899,5,2015-06-26,4189,479,1,0,0,0
900,5,2015-06-26,5924,567,1,0,0,0
901,5,2015-06-26,5604,565,1,0,0,0
902,5,2015-06-26,3628,504,1,0,0,0
903,5,2015-06-26,9457,701,1,0,0,0
904,5,2015-06-26,4649,438,1,0,0,0
905,5,2015-06-26,6354,979,1,0,0,0
906,5,2015-06-26,10228,1091,1,0,0,0
907,5,2015-06-26,6202,806,1,0,0,0
908,5,2015-06-26,3167,309,1,0,0,0
909,5,2015-06-26,9447,791,1,0,0,0
910,5,2015-06-26,5349,576,1,0,0,0
911,5,2015-06-26,9279,861,1,0,0,0
912,5,2015-06-26,5109,646,1,0,0,0
913,5,2015-06-26,6664,1001,1,0,0,0
914,5,2015-06-26,7750,955,1,0,0,0
915,5,2015-06-26,6868,522,1,0,0,0
916,5,2015-06-26,4746,609,1,0,0,0
917,5,2015-06-26,6739,831,1,0,0,0
918,5,2015-06-26,4706,527,1,0,0,0
919,5,2015-06-26,4282,566,1,0,0,0
920,5,2015-06-26,6078,615,1,0,0,0
921,5,2015-06-26,7857,941,1,0,0,0
922,5,2015-06-26,7669,721,1,0,0,0
923,5,2015-06-26,4646,607,1,0,0,0
924,5,2015-06-26,3927,409,1,0,0,0
925,5,2015-06-26,6909,1199,1,0,0,0
926,5,2015-06-26,6888,519,1,0,0,0
927,5,2015-06-26,5244,716,1,0,0,0
928,5,2015-06-26,6852,588,1,0,0,0
929,5,2015-06-26,4828,576,1,0,0,0
930,5,2015-06-26,5397,940,1,0,0,0
931,5,2015-06-26,3772,524,1,0,0,0
932,5,2015-06-26,7257,792,1,0,0,0
933,5,2015-06-26,5882,745,1,0,0,0
934,5,2015-06-26,6026,701,1,0,0,0
935,5,2015-06-26,5202,567,1,0,0,0
936,5,2015-06-26,5767,733,1,0,0,0
937,5,2015-06-26,6576,509,1,0,0,0
938,5,2015-06-26,7803,877,1,0,0,0
939,5,2015-06-26,5602,516,1,0,0,0
940,5,2015-06-26,6141,661,1,0,0,0
941,5,2015-06-26,4430,478,1,0,0,0
942,5,2015-06-26,5619,468,1,0,0,0
943,5,2015-06-26,6099,570,1,0,0,0
944,5,2015-06-26,5537,923,1,0,0,0
945,5,2015-06-26,3751,479,1,0,0,0
946,5,2015-06-26,3872,496,1,0,0,0
947,5,2015-06-26,6227,935,1,0,0,0
948,5,2015-06-26,8119,2158,1,0,0,0
949,5,2015-06-26,4498,433,1,0,0,0
950,5,2015-06-26,5111,556,1,0,0,0
951,5,2015-06-26,7352,677,1,0,0,0
952,5,2015-06-26,5723,465,1,0,0,0
953,5,2015-06-26,4088,455,1,0,0,0
954,5,2015-06-26,5276,706,1,0,0,0
955,5,2015-06-26,4584,479,1,0,0,0
956,5,2015-06-26,2723,383,1,0,0,0
957,5,2015-06-26,6679,753,1,0,0,0
958,5,2015-06-26,3369,480,1,0,0,0
959,5,2015-06-26,5798,663,1,0,0,0
960,5,2015-06-26,5330,475,1,0,0,0
961,5,2015-06-26,5903,683,1,0,0,0
962,5,2015-06-26,5448,798,1,0,0,0
963,5,2015-06-26,8611,823,1,0,0,0
964,5,2015-06-26,7220,1166,1,0,0,0
965,5,2015-06-26,5674,657,1,0,0,0
966,5,2015-06-26,4755,587,1,0,0,0
967,5,2015-06-26,7556,790,1,0,0,0
968,5,2015-06-26,6437,794,1,0,0,0
969,5,2015-06-26,2927,582,1,0,0,0
970,5,2015-06-26,2214,339,1,0,0,0
971,5,2015-06-26,5881,765,1,0,0,0
972,5,2015-06-26,3011,362,1,0,0,0
973,5,2015-06-26,5242,741,1,0,0,0
974,5,2015-06-26,10486,1407,1,0,0,0
975,5,2015-06-26,7329,720,1,0,0,0
976,5,2015-06-26,5956,626,1,0,0,0
977,5,2015-06-26,3711,403,1,0,0,0
978,5,2015-06-26,6259,878,1,0,0,0
979,5,2015-06-26,6323,616,1,0,0,0
980,5,2015-06-26,5821,450,1,0,0,0
981,5,2015-06-26,6691,684,1,0,0,0
982,5,2015-06-26,6529,577,1,0,0,0
983,5,2015-06-26,5705,843,1,0,0,0
984,5,2015-06-26,4723,646,1,0,0,0
985,5,2015-06-26,6476,672,1,0,0,0
986,5,2015-06-26,4001,596,1,0,0,0
987,5,2015-06-26,5787,779,1,0,0,0
988,5,2015-06-26,5434,1041,1,0,0,0
989,5,2015-06-26,4526,532,1,0,0,0
990,5,2015-06-26,6468,597,1,0,0,0
991,5,2015-06-26,5420,501,1,0,0,0
992,5,2015-06-26,5004,630,1,0,0,0
993,5,2015-06-26,7153,668,1,0,0,0
994,5,2015-06-26,4454,458,1,0,0,0
995,5,2015-06-26,8618,770,1,0,0,0
996,5,2015-06-26,5897,645,1,0,0,0
997,5,2015-06-26,4090,333,1,0,0,0
998,5,2015-06-26,3961,496,1,0,0,0
999,5,2015-06-26,7814,589,1,0,0,0
1000,5,2015-06-26,6474,589,1,0,0,0
1001,5,2015-06-26,4189,533,1,0,0,0
1002,5,2015-06-26,5722,666,1,0,0,0
1003,5,2015-06-26,6472,752,1,0,0,0
1004,5,2015-06-26,4457,438,1,0,0,0
1005,5,2015-06-26,5780,878,1,0,0,0
1006,5,2015-06-26,5217,717,1,0,0,0
1007,5,2015-06-26,5668,687,1,0,0,0
1008,5,2015-06-26,4041,563,1,0,0,0
1009,5,2015-06-26,4095,402,1,0,0,0
1010,5,2015-06-26,7911,751,1,0,0,0
1011,5,2015-06-26,5363,678,1,0,0,0
1012,5,2015-06-26,5668,469,1,0,0,0
1013,5,2015-06-26,3391,392,1,0,0,0
1014,5,2015-06-26,9210,1118,1,0,0,0
1015,5,2015-06-26,4635,440,1,0,0,0
1016,5,2015-06-26,4648,419,1,0,0,0
1017,5,2015-06-26,5145,737,1,0,0,0
1018,5,2015-06-26,8605,1089,1,0,0,0
1019,5,2015-06-26,7113,632,1,0,0,0
1020,5,2015-06-26,7124,840,1,0,0,0
1021,5,2015-06-26,7823,960,1,0,0,0
1022,5,2015-06-26,6544,684,1,0,0,0
1023,5,2015-06-26,3984,450,1,0,0,0
1024,5,2015-06-26,4627,629,1,0,0,0
1025,5,2015-06-26,5838,753,1,0,0,0
1026,5,2015-06-26,8435,1162,1,0,0,0
1027,5,2015-06-26,11217,1381,1,0,0,0
1028,5,2015-06-26,4167,518,1,0,0,0
1029,5,2015-06-26,4324,700,1,0,0,0
1030,5,2015-06-26,2359,241,1,0,0,0
1031,5,2015-06-26,3849,321,1,0,0,0
1032,5,2015-06-26,8244,893,1,0,0,0
1033,5,2015-06-26,11405,1169,1,0,0,0
1034,5,2015-06-26,5236,644,1,0,0,0
1035,5,2015-06-26,4201,509,1,0,0,0
1036,5,2015-06-26,4744,456,1,0,0,0
1037,5,2015-06-26,5359,706,1,0,0,0
1038,5,2015-06-26,5211,501,1,0,0,0
1039,5,2015-06-26,6420,831,1,0,0,0
1040,5,2015-06-26,8282,839,1,0,0,0
1041,5,2015-06-26,5823,601,1,0,0,0
1042,5,2015-06-26,3410,469,1,0,0,0
1043,5,2015-06-26,6731,974,1,0,0,0
1044,5,2015-06-26,4588,660,1,0,0,0
1045,5,2015-06-26,6545,866,1,0,0,0
1046,5,2015-06-26,7084,640,1,0,0,0
1047,5,2015-06-26,4916,544,1,0,0,0
1048,5,2015-06-26,6396,505,1,0,0,0
1049,5,2015-06-26,3243,584,1,0,0,0
1050,5,2015-06-26,6158,415,1,0,0,0
1051,5,2015-06-26,6029,850,1,0,0,0
1052,5,2015-06-26,6091,660,1,0,0,0
1053,5,2015-06-26,7161,880,1,0,0,0
1054,5,2015-06-26,5370,542,1,0,0,0
1055,5,2015-06-26,5763,780,1,0,0,0
1056,5,2015-06-26,4415,442,1,0,0,0
1057,5,2015-06-26,5021,540,1,0,0,0
1058,5,2015-06-26,6890,705,1,0,0,0
1059,5,2015-06-26,7535,1057,1,0,0,0
1060,5,2015-06-26,6806,775,1,0,0,0
1061,5,2015-06-26,6628,547,1,0,0,0
1062,5,2015-06-26,4947,473,1,0,0,0
1063,5,2015-06-26,3569,478,1,0,0,0
1064,5,2015-06-26,8329,969,1,0,0,0
1065,5,2015-06-26,3417,447,1,0,0,0
1066,5,2015-06-26,10741,1099,1,0,0,0
1067,5,2015-06-26,5511,492,1,0,0,0
1068,5,2015-06-26,4105,292,1,0,0,0
1069,5,2015-06-26,4573,614,1,0,0,0
1070,5,2015-06-26,5052,632,1,0,0,0
1071,5,2015-06-26,5304,638,1,0,0,0
1072,5,2015-06-26,6159,614,1,0,0,0
1073,5,2015-06-26,8086,1005,1,0,0,0
1074,5,2015-06-26,4044,464,1,0,0,0
1075,5,2015-06-26,10581,986,1,0,0,0
1076,5,2015-06-26,3484,487,1,0,0,0
1077,5,2015-06-26,3901,491,1,0,0,0
1078,5,2015-06-26,4665,452,1,0,0,0
1079,5,2015-06-26,6730,591,1,0,0,0
1080,5,2015-06-26,9604,825,1,0,0,0
1081,5,2015-06-26,5657,971,1,0,0,0
1082,5,2015-06-26,4884,745,1,0,0,0
1083,5,2015-06-26,4767,360,1,0,0,0
1084,5,2015-06-26,5319,654,1,0,0,0
1085,5,2015-06-26,6829,697,1,0,0,0
1086,5,2015-06-26,4003,530,1,0,0,0
1087,5,2015-06-26,5522,576,1,0,0,0
1088,5,2015-06-26,5460,532,1,0,0,0
1089,5,2015-06-26,9576,940,1,0,0,0
1090,5,2015-06-26,5509,710,1,0,0,0
1091,5,2015-06-26,7114,668,1,0,0,0
1092,5,2015-06-26,10314,984,1,0,0,0
1093,5,2015-06-26,7320,772,1,0,0,0
1094,5,2015-06-26,3753,318,1,0,0,0
1095,5,2015-06-26,4045,585,1,0,0,0
1096,5,2015-06-26,5190,603,1,0,0,0
1097,5,2015-06-26,9710,2638,1,0,0,0
1098,5,2015-06-26,4502,649,1,0,0,0
1099,5,2015-06-26,6671,880,1,0,0,0
1100,5,2015-06-26,4578,600,1,0,0,0
1101,5,2015-06-26,8342,884,1,0,0,0
1102,5,2015-06-26,6058,613,1,0,0,0
1103,5,2015-06-26,4875,374,1,0,0,0
1104,5,2015-06-26,4880,382,1,0,0,0
1105,5,2015-06-26,4155,470,1,0,0,0
