longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.93,33.87,35.0,1168.0,209.0,687.0,226.0,4.625,161300.0,<1H OCEAN
-118.31,34.0,44.0,1807.0,361.0,1429.0,339.0,2.1042,138000.0,<1H OCEAN
-122.22,37.46,38.0,2526.0,541.0,1191.0,543.0,4.7212,402300.0,NEAR OCEAN
-117.81,33.6,22.0,2848.0,421.0,1089.0,392.0,11.3152,500001.0,<1H OCEAN
-118.35,34.19,39.0,780.0,137.0,371.0,140.0,3.8058,246600.0,<1H OCEAN
-122.24,37.82,52.0,1956.0,401.0,965.0,362.0,3.6214,143900.0,NEAR BAY
-118.0,33.92,36.0,2787.0,495.0,1271.0,458.0,5.1536,195700.0,<1H OCEAN
-118.4,34.04,52.0,1721.0,252.0,677.0,229.0,11.9213,500001.0,<1H OCEAN
-119.64,34.46,22.0,1300.0,276.0,719.0,242.0,3.2147,291300.0,<1H OCEAN
-122.12,37.46,33.0,2395.0,382.0,1040.0,374.0,5.1271,357600.0,NEAR BAY
-121.03,39.23,52.0,1189.0,210.0,473.0,201.0,3.1912,145200.0,INLAND
-122.27,37.82,43.0,1929.0,335.0,965.0,322.0,4.0852,176000.0,NEAR BAY
-118.16,34.14,39.0,2691.0,716.0,1316.0,650.0,2.5388,250000.0,<1H OCEAN
-122.4,37.78,52.0,2369.0,430.0,1082.0,400.0,4.6125,357600.0,NEAR BAY
-120.56,37.32,39.0,1367.0,248.0,611.0,221.0,3.5903,87800.0,INLAND
-117.25,33.24,9.0,1769.0,343.0,1042.0,315.0,4.5556,183300.0,<1H OCEAN
-118.12,34.09,28.0,2791.0,689.0,1775.0,648.0,2.2312,225000.0,<1H OCEAN
-118.39,34.09,27.0,3610.0,869.0,1285.0,797.0,3.5044,500001.0,<1H OCEAN
-120.88,35.39,38.0,1651.0,307.0,950.0,274.0,3.7813,246700.0,NEAR OCEAN
-121.53,39.52,30.0,1629.0,380.0,966.0,354.0,1.5833,58300.0,INLAND
-122.1,37.45,36.0,1523.0,341.0,1907.0,351.0,2.9562,154100.0,NEAR BAY
-122.24,37.8,52.0,1271.0,236.0,515.0,251.0,5.3588,344100.0,NEAR BAY
-117.25,34.44,8.0,358.0,55.0,109.0,54.0,3.125,67500.0,INLAND
-122.3,37.92,40.0,1705.0,348.0,741.0,357.0,2.9893,145900.0,NEAR BAY
-117.28,33.49,11.0,2661.0,422.0,1151.0,366.0,7.7373,500001.0,<1H OCEAN
-118.23,34.08,46.0,949.0,291.0,913.0,282.0,2.2926,187500.0,<1H OCEAN
-118.03,34.08,32.0,2194.0,576.0,2140.0,545.0,2.4922,186100.0,INLAND
-117.28,33.2,13.0,2952.0,478.0,1185.0,432.0,4.5833,215400.0,NEAR OCEAN
-120.1,38.2,11.0,1751.0,252.0,752.0,229.0,6.4362,259300.0,INLAND
-118.25,33.94,37.0,1629.0,483.0,2266.0,484.0,1.5,95500.0,<1H OCEAN
-118.41,34.11,48.0,2603.0,432.0,809.0,414.0,9.2895,500001.0,<1H OCEAN
-118.45,33.99,20.0,1634.0,465.0,704.0,344.0,4.1375,362100.0,<1H OCEAN
-118.4,34.16,43.0,563.0,165.0,397.0,188.0,2.516,225000.0,<1H OCEAN
-120.43,37.3,38.0,464.0,62.0,183.0,63.0,1.2619,75000.0,INLAND
-118.18,33.83,41.0,2569.0,728.0,1713.0,699.0,2.2912,187500.0,NEAR OCEAN
-118.17,33.78,19.0,2236.0,765.0,1969.0,720.0,1.2386,187500.0,NEAR OCEAN
-121.96,37.31,27.0,3123.0,832.0,1593.0,798.0,3.7575,295300.0,<1H OCEAN
-117.57,33.93,15.0,3263.0,702.0,1762.0,666.0,3.3615,171000.0,INLAND
-116.94,32.8,17.0,12830.0,2352.0,6644.0,2847.0,4.8039,237000.0,<1H OCEAN
-117.92,33.88,35.0,1142.0,203.0,541.0,210.0,4.9366,189000.0,<1H OCEAN
-119.84,34.42,27.0,1903.0,312.0,987.0,336.0,5.8543,281400.0,NEAR OCEAN
-118.53,34.28,27.0,4338.0,885.0,1937.0,845.0,4.2011,259700.0,<1H OCEAN
-122.63,38.48,17.0,1808.0,421.0,858.0,387.0,2.7659,96100.0,<1H OCEAN
-118.05,33.85,29.0,2637.0,538.0,1182.0,532.0,4.1219,206300.0,<1H OCEAN
-116.93,32.79,33.0,958.0,227.0,467.0,214.0,1.8196,37500.0,<1H OCEAN
-122.15,37.44,52.0,3270.0,554.0,1291.0,542.0,7.7661,500001.0,NEAR BAY
-118.33,33.73,37.0,2615.0,658.0,1215.0,623.0,4.5467,357700.0,NEAR OCEAN
-122.01,36.97,39.0,2724.0,541.0,1072.0,496.0,2.7421,253500.0,NEAR OCEAN
-117.22,32.87,26.0,2592.0,454.0,963.0,432.0,4.6162,358900.0,NEAR OCEAN
-121.79,38.02,32.0,1473.0,246.0,687.0,231.0,2.6618,94500.0,INLAND
-122.06,37.3,39.0,1706.0,340.0,836.0,311.0,5.6961,350000.0,<1H OCEAN
-117.33,34.11,44.0,1986.0,499.0,1816.0,456.0,1.8657,67800.0,INLAND
-121.45,38.64,13.0,2402.0,509.0,1298.0,444.0,1.0317,65900.0,INLAND
-117.2,34.2,13.0,4938.0,931.0,1155.0,429.0,6.1185,319400.0,INLAND
-122.04,37.37,32.0,2255.0,384.0,999.0,376.0,5.8689,386200.0,<1H OCEAN
-119.43,36.65,8.0,6298.0,1003.0,5565.0,910.0,3.5206,90400.0,INLAND
-122.27,37.85,52.0,2086.0,299.0,872.0,315.0,5.835,392300.0,NEAR BAY
-118.07,33.91,31.0,742.0,150.0,659.0,144.0,3.7679,157500.0,<1H OCEAN
-117.0,32.79,38.0,2656.0,406.0,986.0,399.0,5.1293,186600.0,<1H OCEAN
-117.89,33.73,36.0,2020.0,460.0,1590.0,464.0,4.825,157600.0,<1H OCEAN
-117.9,34.14,5.0,788.0,166.0,325.0,134.0,4.725,161300.0,<1H OCEAN
-122.57,39.78,20.0,1120.0,221.0,543.0,185.0,2.3281,73800.0,INLAND
-117.78,33.84,16.0,3179.0,532.0,1438.0,494.0,7.5217,341900.0,<1H OCEAN
-118.2,34.51,17.0,4685.0,754.0,2678.0,724.0,6.559,307500.0,INLAND
-122.56,38.48,20.0,4652.0,857.0,2086.0,849.0,4.6394,200000.0,<1H OCEAN
-118.11,34.52,2.0,11018.0,4386.0,5436.0,2889.0,4.2089,136300.0,INLAND
-121.26,38.05,37.0,1593.0,298.0,687.0,271.0,2.2388,94100.0,INLAND
-118.36,34.1,42.0,2519.0,510.0,1203.0,559.0,4.3195,435900.0,<1H OCEAN
-117.02,32.75,23.0,2505.0,624.0,1559.0,572.0,2.0308,125000.0,NEAR OCEAN
-120.88,38.78,19.0,4012.0,702.0,623.0,326.0,2.5612,120600.0,INLAND
-122.16,37.47,40.0,2991.0,852.0,1861.0,777.0,2.5625,163600.0,NEAR BAY
-121.93,37.27,35.0,2863.0,485.0,1338.0,488.0,5.7853,337100.0,<1H OCEAN
-117.9,33.68,20.0,2677.0,462.0,1315.0,484.0,4.2409,215400.0,<1H OCEAN
-118.24,33.99,47.0,741.0,129.0,438.0,145.0,2.5603,104200.0,<1H OCEAN
-122.26,37.47,30.0,7706.0,1979.0,2962.0,1888.0,3.7222,370300.0,NEAR BAY
-118.23,33.93,36.0,1928.0,476.0,2286.0,499.0,1.7257,98000.0,<1H OCEAN
-117.2,33.69,16.0,1586.0,203.0,1117.0,204.0,7.7055,318600.0,<1H OCEAN
-121.24,37.95,43.0,466.0,110.0,185.0,99.0,3.3139,70800.0,INLAND
-118.23,34.14,38.0,3503.0,832.0,2713.0,848.0,3.7931,253400.0,<1H OCEAN
-117.06,32.62,30.0,4541.0,772.0,2012.0,838.0,4.2844,158700.0,NEAR OCEAN
-120.4,38.16,6.0,12998.0,2041.0,4376.0,1870.0,3.0091,121700.0,INLAND
-119.07,34.22,37.0,1694.0,413.0,1353.0,403.0,2.7813,198200.0,<1H OCEAN
-116.97,32.74,20.0,3547.0,537.0,1618.0,572.0,5.0485,198100.0,<1H OCEAN
-122.11,37.41,28.0,5674.0,1259.0,3121.0,1298.0,2.6062,226800.0,NEAR BAY
-122.24,37.81,52.0,3534.0,574.0,1398.0,577.0,6.4965,399500.0,NEAR BAY
-118.04,33.74,20.0,1773.0,311.0,976.0,337.0,6.5812,285900.0,NEAR OCEAN
-121.89,37.65,13.0,2634.0,393.0,974.0,375.0,7.9611,338300.0,INLAND
-122.5,37.77,40.0,646.0,132.0,342.0,136.0,4.525,300000.0,NEAR OCEAN
-117.09,32.76,35.0,1819.0,357.0,935.0,356.0,4.125,168900.0,NEAR OCEAN
-117.19,34.03,29.0,3170.0,587.0,1351.0,512.0,2.067,94600.0,INLAND
-118.35,34.1,30.0,2353.0,728.0,1369.0,718.0,2.5709,276800.0,<1H OCEAN
-117.98,33.88,18.0,4193.0,952.0,2115.0,876.0,3.375,198900.0,<1H OCEAN
-117.09,32.68,8.0,2531.0,506.0,1567.0,492.0,3.0471,147500.0,NEAR OCEAN
-118.04,33.9,32.0,1085.0,234.0,690.0,239.0,3.6875,156400.0,<1H OCEAN
-121.9,40.47,14.0,295.0,73.0,171.0,44.0,1.639,87500.0,INLAND
-122.08,38.01,9.0,3762.0,719.0,2211.0,694.0,4.0217,136500.0,NEAR BAY
-122.04,37.72,22.0,18219.0,1633.0,5437.0,1572.0,6.3301,357500.0,NEAR BAY
-117.93,34.04,36.0,1369.0,257.0,847.0,274.0,4.7381,154100.0,<1H OCEAN
-119.04,34.31,11.0,7085.0,1416.0,3957.0,1379.0,3.6773,215300.0,<1H OCEAN
-117.89,34.14,28.0,1279.0,199.0,554.0,209.0,6.1043,254900.0,<1H OCEAN
-118.27,34.07,45.0,524.0,246.0,711.0,225.0,1.4667,350000.0,<1H OCEAN
-122.44,37.78,52.0,1925.0,736.0,1302.0,593.0,1.3799,479800.0,NEAR BAY
-122.61,38.38,16.0,1830.0,239.0,925.0,250.0,5.2081,244100.0,<1H OCEAN
-118.38,33.97,36.0,2749.0,707.0,2063.0,694.0,3.5306,237900.0,<1H OCEAN
-120.09,38.25,14.0,5282.0,733.0,201.0,103.0,3.5568,174000.0,INLAND
-118.19,33.77,44.0,2390.0,737.0,1270.0,632.0,2.0514,205400.0,NEAR OCEAN
-121.42,38.56,52.0,591.0,146.0,277.0,115.0,3.0545,108800.0,INLAND
-118.97,35.36,34.0,1751.0,363.0,1019.0,327.0,1.1464,47400.0,INLAND
-118.23,33.99,34.0,2762.0,726.0,2680.0,746.0,1.9643,91300.0,<1H OCEAN
-118.31,34.08,35.0,1783.0,604.0,2109.0,610.0,2.0799,235000.0,<1H OCEAN
-118.15,34.08,45.0,743.0,190.0,639.0,160.0,2.5833,152100.0,<1H OCEAN
-117.31,33.14,6.0,473.0,119.0,391.0,113.0,2.1782,102500.0,NEAR OCEAN
-120.95,37.68,11.0,4401.0,764.0,2296.0,738.0,4.8051,167300.0,INLAND
-121.91,36.6,43.0,1220.0,226.0,450.0,217.0,5.8061,347100.0,NEAR OCEAN
-118.18,33.93,37.0,666.0,177.0,780.0,188.0,3.1194,149000.0,<1H OCEAN
-117.56,33.87,36.0,1156.0,259.0,951.0,276.0,2.6875,111300.0,INLAND
-118.08,33.72,16.0,1511.0,360.0,623.0,356.0,5.207,180400.0,NEAR OCEAN
-118.3,33.86,21.0,2549.0,726.0,2319.0,704.0,2.5363,208300.0,<1H OCEAN
-118.46,34.04,42.0,741.0,151.0,347.0,153.0,5.105,405600.0,<1H OCEAN
-115.7,33.23,3.0,4462.0,764.0,1990.0,735.0,4.076,140500.0,INLAND
-122.29,37.9,52.0,2063.0,336.0,752.0,314.0,5.4174,375000.0,NEAR BAY
-117.84,33.75,31.0,3992.0,711.0,2410.0,747.0,4.5544,237900.0,<1H OCEAN
-117.68,35.63,5.0,6898.0,1204.0,3565.0,1129.0,5.0998,12700.0,INLAND
-122.28,37.86,52.0,994.0,299.0,616.0,288.0,1.2222,140000.0,NEAR BAY
-117.64,33.51,10.0,5468.0,807.0,2119.0,798.0,6.5617,288700.0,<1H OCEAN
-117.12,32.69,52.0,2899.0,499.0,1528.0,463.0,3.6826,157600.0,NEAR OCEAN
-121.82,37.36,24.0,1956.0,380.0,1214.0,389.0,5.2887,237800.0,<1H OCEAN
-121.86,37.37,40.0,423.0,95.0,295.0,94.0,3.3972,188300.0,<1H OCEAN
-121.9,37.37,24.0,2622.0,526.0,1420.0,543.0,5.1625,309300.0,<1H OCEAN
-122.25,37.84,49.0,2298.0,472.0,1067.0,428.0,3.5685,170400.0,NEAR BAY
-121.57,39.18,21.0,2718.0,502.0,1414.0,482.0,1.3929,65600.0,INLAND
-123.12,40.15,17.0,2040.0,474.0,981.0,410.0,2.037,79100.0,INLAND
-121.81,37.24,14.0,2938.0,505.0,1821.0,501.0,5.6602,239400.0,<1H OCEAN
-118.35,33.88,34.0,2362.0,504.0,1201.0,483.0,4.3261,441300.0,<1H OCEAN
-118.33,34.06,52.0,335.0,119.0,389.0,106.0,3.125,242500.0,<1H OCEAN
-121.99,37.98,25.0,3273.0,562.0,1410.0,518.0,5.1642,231800.0,INLAND
-120.82,40.36,15.0,1532.0,283.0,241.0,89.0,2.125,88300.0,INLAND
-121.73,37.28,13.0,1950.0,352.0,1015.0,378.0,5.0517,281500.0,<1H OCEAN
-118.12,33.75,5.0,2616.0,717.0,1215.0,664.0,4.6312,405800.0,NEAR OCEAN
-120.13,37.04,34.0,1608.0,317.0,799.0,275.0,2.5313,97700.0,INLAND
-120.33,35.13,15.0,6696.0,1116.0,2660.0,1043.0,4.7212,187500.0,<1H OCEAN
-118.28,34.14,39.0,3443.0,807.0,2116.0,748.0,2.986,247300.0,<1H OCEAN
-118.15,33.97,29.0,4443.0,816.0,2471.0,864.0,4.1812,247800.0,<1H OCEAN
-121.2,37.89,11.0,5439.0,954.0,2898.0,944.0,3.9915,123300.0,INLAND
-121.5,38.62,35.0,917.0,199.0,329.0,173.0,2.7069,79000.0,INLAND
-119.12,36.32,17.0,305.0,28.0,14.0,30.0,1.4653,57500.0,INLAND
-122.18,39.75,24.0,1252.0,210.0,502.0,213.0,3.0625,93800.0,INLAND
-117.84,33.68,4.0,5475.0,859.0,2163.0,778.0,10.4496,475000.0,<1H OCEAN
-118.08,34.71,21.0,3908.0,744.0,2223.0,735.0,4.4067,132300.0,INLAND
-117.96,33.86,28.0,301.0,41.0,152.0,40.0,4.9864,194800.0,<1H OCEAN
-118.21,33.93,34.0,2191.0,651.0,2993.0,647.0,2.1654,171400.0,<1H OCEAN
-118.16,33.91,36.0,1082.0,224.0,659.0,233.0,4.0736,176500.0,<1H OCEAN
-122.75,38.42,28.0,2148.0,533.0,1167.0,515.0,1.6605,91100.0,<1H OCEAN
-117.55,33.86,7.0,6576.0,1035.0,3497.0,1004.0,4.375,159200.0,INLAND
-119.76,36.81,7.0,2534.0,352.0,1140.0,355.0,8.222,179500.0,INLAND
-117.89,33.82,12.0,1071.0,237.0,506.0,204.0,3.0,200000.0,<1H OCEAN
-121.31,38.69,28.0,4198.0,797.0,2000.0,740.0,2.526,100000.0,INLAND
-122.44,37.72,42.0,1219.0,268.0,692.0,253.0,3.4812,247700.0,NEAR BAY
-124.15,40.78,30.0,1630.0,359.0,937.0,314.0,1.8262,67500.0,NEAR OCEAN
-117.29,34.14,46.0,2012.0,458.0,850.0,375.0,2.0976,69800.0,INLAND
-117.95,33.76,18.0,1866.0,431.0,1099.0,423.0,3.7708,190600.0,<1H OCEAN
-117.65,34.08,30.0,1451.0,363.0,974.0,282.0,2.6953,121200.0,INLAND
-118.09,33.88,27.0,3357.0,734.0,2714.0,716.0,3.5227,159300.0,<1H OCEAN
-122.03,36.98,21.0,4622.0,908.0,1835.0,882.0,3.5,234900.0,NEAR OCEAN
-117.37,33.97,39.0,950.0,238.0,849.0,223.0,2.75,87500.0,INLAND
-122.42,37.66,38.0,1251.0,285.0,1150.0,294.0,3.4262,252600.0,NEAR OCEAN
-117.87,34.0,27.0,6560.0,1332.0,4415.0,1297.0,3.7927,181300.0,<1H OCEAN
-122.4,37.75,52.0,2627.0,548.0,1150.0,484.0,4.0859,327700.0,NEAR BAY
-122.08,37.4,21.0,10697.0,2445.0,6187.0,2202.0,5.5224,256300.0,NEAR BAY
-121.53,39.77,29.0,2494.0,459.0,1011.0,442.0,2.4348,81300.0,INLAND
-121.8,37.34,10.0,2928.0,867.0,2751.0,832.0,2.7058,164000.0,<1H OCEAN
-119.34,36.34,16.0,2810.0,414.0,1300.0,433.0,5.3327,110300.0,INLAND
-118.43,33.87,30.0,2920.0,757.0,1001.0,746.0,5.0245,500001.0,NEAR OCEAN
-122.65,38.34,14.0,4006.0,885.0,2123.0,844.0,3.244,151700.0,<1H OCEAN
-122.04,37.96,28.0,1701.0,345.0,831.0,314.0,4.5,191000.0,NEAR BAY
-118.2,33.97,36.0,836.0,190.0,682.0,193.0,3.0,149400.0,<1H OCEAN
-120.97,38.73,17.0,4097.0,746.0,1202.0,443.0,4.0864,167800.0,INLAND
-118.02,33.81,23.0,5407.0,640.0,1886.0,654.0,8.8807,411000.0,<1H OCEAN
-122.02,37.38,36.0,1294.0,265.0,762.0,277.0,4.9259,257600.0,<1H OCEAN
-119.82,36.83,7.0,6207.0,1003.0,2704.0,914.0,5.0207,138000.0,INLAND
-121.9,37.41,10.0,4578.0,864.0,2815.0,772.0,4.707,219000.0,<1H OCEAN
-117.03,32.69,9.0,1686.0,346.0,1129.0,338.0,1.9322,68600.0,NEAR OCEAN
-118.15,33.79,19.0,4419.0,828.0,2399.0,875.0,4.6875,240800.0,NEAR OCEAN
-122.45,37.79,52.0,2603.0,622.0,1182.0,577.0,3.1913,450000.0,NEAR BAY
-118.42,33.9,43.0,1905.0,368.0,761.0,357.0,6.5392,500001.0,<1H OCEAN
-118.21,33.77,44.0,1648.0,431.0,1219.0,387.0,2.0339,149200.0,NEAR OCEAN
-121.4,38.58,52.0,2707.0,500.0,831.0,441.0,3.5435,146400.0,INLAND
-121.05,39.14,11.0,2847.0,523.0,1258.0,508.0,3.0566,171600.0,INLAND
-116.97,33.93,30.0,1901.0,459.0,1224.0,364.0,1.6681,65000.0,INLAND
-118.55,34.27,33.0,1429.0,233.0,786.0,225.0,4.9361,205700.0,<1H OCEAN
-117.73,34.08,25.0,2831.0,519.0,1761.0,488.0,4.1252,121300.0,INLAND
-117.2,32.8,32.0,1847.0,462.0,726.0,431.0,2.2986,196500.0,NEAR OCEAN
-118.32,33.98,43.0,2431.0,689.0,1706.0,598.0,1.9306,107400.0,<1H OCEAN
-117.25,32.81,30.0,2885.0,469.0,930.0,419.0,7.7254,500001.0,NEAR OCEAN
-118.13,34.2,36.0,2796.0,503.0,1411.0,479.0,4.1516,258500.0,INLAND
-118.41,34.17,24.0,4338.0,814.0,1734.0,726.0,5.6201,387800.0,<1H OCEAN
-122.28,37.88,45.0,2177.0,509.0,895.0,478.0,3.1946,212500.0,NEAR BAY
-118.19,33.91,42.0,718.0,202.0,771.0,212.0,2.8,121900.0,<1H OCEAN
-121.43,38.64,17.0,4629.0,1042.0,2459.0,1022.0,1.237,69600.0,INLAND
-118.31,34.03,52.0,1803.0,361.0,938.0,330.0,2.2434,138900.0,<1H OCEAN
-118.13,33.87,44.0,1152.0,221.0,665.0,214.0,4.5438,214800.0,<1H OCEAN
-117.99,33.89,23.0,5857.0,1013.0,3588.0,946.0,5.2466,210100.0,<1H OCEAN
-118.18,33.95,22.0,920.0,297.0,1299.0,321.0,3.0391,145000.0,<1H OCEAN
-122.48,37.66,19.0,3527.0,632.0,2490.0,623.0,4.155,223400.0,NEAR OCEAN
-117.61,33.43,26.0,3810.0,519.0,1406.0,491.0,6.7813,282900.0,NEAR OCEAN
-117.79,34.06,26.0,444.0,80.0,242.0,87.0,8.752,375000.0,INLAND
-118.14,33.77,52.0,3886.0,1060.0,2114.0,957.0,2.491,256700.0,NEAR OCEAN
-121.83,39.73,20.0,7569.0,1309.0,2574.0,1146.0,1.5827,79900.0,INLAND
-122.27,37.86,52.0,1189.0,265.0,667.0,268.0,5.087,241300.0,NEAR BAY
-117.13,32.82,25.0,3649.0,684.0,2228.0,717.0,3.2813,177600.0,NEAR OCEAN
-118.38,33.94,30.0,1735.0,490.0,2016.0,468.0,3.0677,277300.0,<1H OCEAN
-121.57,39.1,20.0,1767.0,327.0,723.0,296.0,2.2313,74600.0,INLAND
-118.67,34.17,13.0,245.0,38.0,152.0,23.0,4.625,500001.0,NEAR OCEAN
-119.65,36.81,24.0,1899.0,251.0,886.0,259.0,6.196,141400.0,INLAND
-121.89,37.66,15.0,1832.0,303.0,1016.0,284.0,7.7217,293000.0,<1H OCEAN
-121.3,37.96,44.0,2693.0,476.0,907.0,410.0,2.5,88300.0,INLAND
-118.18,33.9,36.0,1577.0,309.0,1335.0,341.0,3.5788,170500.0,<1H OCEAN
-121.33,37.77,21.0,1833.0,367.0,910.0,355.0,2.6713,190700.0,INLAND
-122.78,38.44,28.0,860.0,238.0,384.0,214.0,1.3177,71400.0,<1H OCEAN
-120.93,37.67,16.0,2528.0,472.0,1203.0,445.0,3.076,130000.0,INLAND
-118.2,33.94,36.0,1589.0,362.0,1489.0,321.0,2.9269,124100.0,<1H OCEAN
-122.24,38.16,19.0,3998.0,953.0,2851.0,910.0,1.7728,100000.0,NEAR BAY
-118.33,34.07,52.0,2184.0,417.0,819.0,404.0,4.525,347600.0,<1H OCEAN
-121.49,38.66,40.0,1135.0,196.0,554.0,204.0,3.2813,103300.0,INLAND
-119.29,36.37,25.0,1151.0,254.0,440.0,222.0,2.3333,63400.0,INLAND
-121.3,37.8,8.0,3692.0,741.0,1499.0,723.0,3.2715,139400.0,INLAND
-121.46,36.42,29.0,843.0,217.0,1145.0,238.0,2.6942,112500.0,<1H OCEAN
-117.77,33.58,16.0,1279.0,267.0,809.0,260.0,4.6607,231400.0,<1H OCEAN
-121.7,37.97,2.0,3969.0,744.0,1310.0,672.0,4.3197,176500.0,INLAND
-119.77,36.77,48.0,3133.0,573.0,1302.0,572.0,2.6554,84600.0,INLAND
-118.05,33.92,34.0,1678.0,419.0,1490.0,396.0,3.5741,156000.0,<1H OCEAN
-119.7,34.41,8.0,968.0,341.0,404.0,338.0,1.2034,377000.0,NEAR OCEAN
-121.32,38.62,28.0,1813.0,378.0,817.0,359.0,1.8604,155200.0,INLAND
-117.43,34.0,16.0,7773.0,1185.0,4512.0,1108.0,3.3656,113800.0,INLAND
-118.94,35.36,22.0,1414.0,346.0,1509.0,296.0,1.7717,42300.0,INLAND
-122.44,37.77,52.0,3456.0,716.0,1468.0,678.0,2.8286,500001.0,NEAR BAY
-122.03,37.36,6.0,2887.0,485.0,1331.0,474.0,6.045,340400.0,<1H OCEAN
-116.29,33.77,7.0,3810.0,662.0,1444.0,441.0,3.5388,174800.0,INLAND
-117.9,34.33,29.0,2037.0,435.0,1341.0,404.0,2.7703,81300.0,<1H OCEAN
-120.63,37.35,10.0,1935.0,424.0,1190.0,387.0,1.6182,87500.0,INLAND
-118.36,33.97,48.0,1707.0,416.0,1420.0,381.0,2.4,171700.0,<1H OCEAN
-118.33,34.07,52.0,2841.0,579.0,1451.0,577.0,3.5511,391400.0,<1H OCEAN
-124.15,40.81,52.0,1187.0,190.0,599.0,199.0,2.2296,93100.0,NEAR OCEAN
-122.08,37.33,31.0,2826.0,450.0,990.0,410.0,7.1379,500001.0,<1H OCEAN
-117.45,33.93,24.0,2301.0,446.0,1584.0,402.0,3.75,113000.0,INLAND
-118.25,34.05,21.0,122.0,14.0,33.0,14.0,1.225,175000.0,<1H OCEAN
-121.44,37.78,19.0,2728.0,511.0,1456.0,510.0,4.3819,125700.0,INLAND
-120.12,36.16,10.0,1908.0,398.0,1223.0,366.0,1.8661,70700.0,INLAND
-118.08,33.87,32.0,1705.0,341.0,1056.0,352.0,4.4219,177800.0,<1H OCEAN
-122.29,37.85,52.0,2090.0,416.0,1055.0,392.0,1.5655,57900.0,NEAR BAY
-117.08,32.71,19.0,2565.0,545.0,1379.0,524.0,2.3287,150900.0,NEAR OCEAN
-120.56,37.32,15.0,4337.0,790.0,2175.0,744.0,3.2199,86200.0,INLAND
-117.93,33.74,20.0,5690.0,1371.0,3111.0,1348.0,4.1633,218500.0,<1H OCEAN
-121.7,37.9,4.0,13699.0,2833.0,7997.0,2699.0,5.6441,231300.0,INLAND
-117.87,33.63,16.0,2705.0,602.0,866.0,534.0,4.2565,212800.0,<1H OCEAN
-120.4,34.95,26.0,1724.0,319.0,1123.0,315.0,2.9618,132600.0,<1H OCEAN
-118.24,33.89,36.0,801.0,218.0,1124.0,223.0,3.0,103600.0,<1H OCEAN
-121.27,37.97,52.0,721.0,209.0,605.0,213.0,1.3046,54300.0,INLAND
-117.57,33.88,11.0,2882.0,516.0,1345.0,482.0,4.6457,179300.0,INLAND
-118.08,33.94,42.0,526.0,112.0,413.0,114.0,3.3485,156300.0,<1H OCEAN
-120.04,36.33,20.0,1177.0,239.0,577.0,206.0,3.4914,92000.0,INLAND
-117.08,33.11,27.0,74.0,10.0,25.0,6.0,0.9228,137500.0,<1H OCEAN
-117.82,33.72,23.0,3295.0,556.0,2221.0,559.0,4.375,181200.0,<1H OCEAN
-121.49,39.49,17.0,3639.0,725.0,1833.0,670.0,1.3077,54600.0,INLAND
-121.44,37.75,18.0,5278.0,1089.0,2123.0,1002.0,3.5755,176200.0,INLAND
-118.14,33.78,24.0,3546.0,993.0,1557.0,840.0,2.9688,213400.0,NEAR OCEAN
-118.27,33.96,27.0,1118.0,222.0,970.0,222.0,2.3,84400.0,<1H OCEAN
-119.79,36.82,34.0,2607.0,378.0,1154.0,407.0,5.1953,115600.0,INLAND
-123.1,39.21,26.0,58.0,3.0,11.0,19.0,0.6252,75000.0,INLAND
-118.01,33.82,21.0,2515.0,389.0,1101.0,384.0,6.7043,311900.0,<1H OCEAN
-117.26,33.64,15.0,2576.0,351.0,1256.0,371.0,6.7512,341300.0,<1H OCEAN
-122.09,37.39,39.0,2516.0,436.0,1151.0,416.0,5.3431,375000.0,NEAR BAY
-118.04,33.83,20.0,2295.0,390.0,1349.0,398.0,5.415,210300.0,<1H OCEAN
-117.03,32.75,6.0,4180.0,817.0,1947.0,780.0,4.5512,162800.0,NEAR OCEAN
-121.45,38.5,36.0,2747.0,507.0,1268.0,488.0,3.0077,86900.0,INLAND
-118.31,33.83,42.0,3848.0,787.0,1845.0,758.0,4.0612,272700.0,<1H OCEAN
-118.45,34.09,41.0,548.0,131.0,215.0,123.0,3.5427,325000.0,<1H OCEAN
-122.4,37.73,40.0,1424.0,306.0,1468.0,334.0,3.1342,218900.0,NEAR BAY
-118.3,34.09,17.0,2187.0,809.0,3065.0,786.0,1.6452,225000.0,<1H OCEAN
-117.85,33.74,26.0,1722.0,463.0,914.0,475.0,3.4306,140500.0,<1H OCEAN
-117.89,33.88,23.0,1888.0,345.0,1080.0,334.0,4.5114,213100.0,<1H OCEAN
-120.87,37.57,12.0,3474.0,744.0,2226.0,696.0,3.2722,125800.0,INLAND
-117.81,33.64,19.0,1222.0,203.0,419.0,214.0,6.226,392200.0,<1H OCEAN
-122.24,37.81,52.0,1206.0,283.0,633.0,255.0,2.1912,88800.0,NEAR BAY
-120.98,37.6,32.0,524.0,112.0,221.0,103.0,1.9746,90000.0,INLAND
-121.45,39.48,18.0,3606.0,551.0,1313.0,509.0,3.9688,125800.0,INLAND
-119.79,36.85,7.0,4344.0,632.0,1932.0,625.0,7.9296,199600.0,INLAND
-122.45,37.76,20.0,1994.0,817.0,1092.0,832.0,1.3176,500001.0,NEAR BAY
-122.13,37.66,24.0,2465.0,468.0,1063.0,387.0,4.6034,218300.0,NEAR BAY
